Trajectories
200
,,F1:LASI,,,F1:RASI,,,F1:LPSI,,,F1:RPSI,,,F1:LTHI,,,F1:LKNE,,,F1:LTIB,,,F1:LANK,,,F1:LHEE,,,F1:LTOE,,,F1:RTHI,,,F1:RKNE,,,F1:RTIB,,,F1:RANK,,,F1:RHEE,,,F1:RTOE,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
,,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm
1,0,380.473,4004.48,972.778,133.933,3994.43,971.45,277.824,4221,1007.05,195.83,4214.12,1009.78,,,,377.478,4090.03,499.92,388.272,4177.99,293.065,347.492,4147.78,74.1191,298.927,4192.11,54.5814,288.363,3978.96,38.735,51.8918,4070.73,759.625,99.3006,4094.06,498.598,89.0937,4144.29,367.677,122.854,4125.46,76.2688,163.468,3957.41,41.7742,175.363,4172.92,52.1536
2,0,380.47,4004.47,972.791,133.943,3994.44,971.469,277.849,4220.99,1007.03,195.843,4214.13,1009.77,,,,377.441,4089.87,499.904,388.3,4177.88,293.068,347.485,4147.74,74.0965,298.925,4192.12,54.5837,288.372,3978.98,38.7532,51.8395,4070.72,759.618,99.3624,4093.98,498.527,89.0911,4144.27,367.67,122.848,4125.45,76.2707,163.472,3957.41,41.7693,175.363,4172.91,52.1575
3,0,380.463,4004.47,972.806,133.934,3994.47,971.462,277.879,4220.97,1006.97,195.84,4214.15,1009.73,,,,377.43,4089.69,499.908,388.284,4177.77,293.103,347.503,4147.75,74.1227,299.169,4191.92,54.4375,288.386,3978.98,38.7619,51.8447,4070.71,759.617,99.3421,4093.97,498.536,89.0554,4144.23,367.661,122.844,4125.46,76.2803,163.471,3957.41,41.7773,175.359,4172.91,52.1587
4,0,380.447,4004.48,972.803,133.917,3994.47,971.485,277.856,4221.01,1006.98,195.83,4214.16,1009.73,,,,378.245,4090.49,499.948,388.266,4177.62,293.102,347.478,4147.72,74.1129,298.929,4192.1,54.5985,288.382,3978.98,38.7704,51.9017,4070.68,759.612,99.2753,4094.03,498.6,89.0584,4144.21,367.667,122.851,4125.44,76.2723,163.464,3957.41,41.7829,175.355,4172.91,52.1662
5,0,380.457,4004.47,972.806,133.919,3994.49,971.514,277.811,4221.05,1007.03,195.819,4214.18,1009.75,,,,378.168,4090.3,499.967,388.273,4177.49,293.104,347.481,4147.72,74.1331,298.94,4192.08,54.5796,288.377,3978.99,38.7933,51.8553,4070.69,759.622,99.2835,4094.01,498.598,89.0489,4144.18,367.657,122.852,4125.44,76.2723,163.456,3957.41,41.7867,175.346,4172.91,52.1688
6,0,380.459,4004.47,972.834,133.929,3994.51,971.518,277.847,4221.02,1006.98,195.818,4214.19,1009.71,,,,378.42,4090.21,500.058,388.279,4177.38,293.136,347.478,4147.69,74.1208,299.164,4191.9,54.4374,288.37,3978.99,38.7902,51.8691,4070.67,759.629,99.2836,4093.98,498.601,89.0125,4144.18,367.68,122.857,4125.44,76.2715,163.463,3957.4,41.7775,175.33,4172.89,52.179
7,0,380.43,4004.49,972.835,133.844,3994.53,971.561,277.807,4221.05,1007.03,195.804,4214.21,1009.74,,,,378.263,4089.92,500.029,388.284,4177.27,293.175,347.483,4147.68,74.1246,298.966,4192.04,54.5613,288.365,3978.99,38.7897,51.8685,4070.67,759.617,99.2783,4093.97,498.594,89.0024,4144.12,367.645,122.854,4125.42,76.2647,163.455,3957.4,41.7847,175.33,4172.88,52.1802
8,0,380.418,4004.5,972.861,133.811,3994.55,971.558,277.793,4221.07,1007.02,195.79,4214.24,1009.74,,,,378.052,4089.61,499.936,388.278,4177.12,293.179,347.493,4147.68,74.1267,298.98,4192.03,54.5608,288.351,3978.98,38.7991,51.8502,4070.66,759.602,99.2757,4093.97,498.589,89.0872,4144.07,367.559,122.863,4125.41,76.2593,163.457,3957.41,41.7912,175.333,4172.89,52.1847
9,0,380.411,4004.51,972.871,133.873,3994.54,971.536,277.798,4221.06,1007,195.772,4214.26,1009.72,,,,378.268,4089.54,500.042,388.264,4176.99,293.187,347.492,4147.66,74.1391,298.992,4192.01,54.5517,288.364,3978.98,38.799,51.8208,4070.68,759.603,99.3265,4093.9,498.543,89.017,4144.09,367.627,122.865,4125.42,76.2693,163.457,3957.39,41.7869,175.32,4172.88,52.1931
