Trajectories
200
,,F1:LASI,,,F1:RASI,,,F1:LPSI,,,F1:RPSI,,,F1:LTHI,,,F1:LKNE,,,F1:LTIB,,,F1:LANK,,,F1:LHEE,,,F1:LTOE,,,F1:RTHI,,,F1:RKNE,,,F1:RTIB,,,F1:RANK,,,F1:RHEE,,,F1:RTOE,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
,,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm
1,0,379.729,3996.11,971.45,132.838,3987.21,967.438,276.307,4212.15,1009.48,194.462,4205.44,1011.68,,,,379.686,4089.62,499.937,387.427,4183.02,295.219,349.225,4156.8,73.8947,299.309,4199.05,54.4929,290.455,3986.46,38.2604,50.9993,4073.22,757.715,96.9996,4112,498.778,90.4107,4168.59,369.44,121.233,4146.7,76.2287,177.218,4189.68,52.715,150.729,3975.43,41.4191
2,0,379.756,3996.12,971.452,132.864,3987.21,967.427,276.306,4212.17,1009.47,194.455,4205.46,1011.68,,,,379.701,4089.66,499.945,387.423,4183.04,295.211,349.22,4156.77,73.8833,299.307,4199.04,54.4903,290.452,3986.46,38.2656,50.9873,4073.23,757.72,97.0052,4112.02,498.774,90.4803,4168.54,369.358,121.051,4146.63,76.2222,177.198,4189.69,52.7188,150.725,3975.43,41.4222
3,0,379.75,3996.15,971.45,132.895,3987.23,967.422,276.3,4212.19,1009.49,194.449,4205.46,1011.68,,,,379.728,4089.7,499.961,387.447,4183.09,295.194,349.238,4156.79,73.883,299.305,4199.05,54.4853,290.459,3986.46,38.2671,50.9914,4073.25,757.714,96.9955,4112.06,498.787,90.3954,4168.87,369.374,121.045,4146.63,76.2267,177.207,4189.68,52.7137,150.728,3975.43,41.4236
4,0,379.785,3996.15,971.433,132.904,3987.23,967.407,276.294,4212.2,1009.48,194.44,4205.49,1011.69,,,,379.736,4089.74,499.965,387.454,4183.12,295.207,349.228,4156.79,73.879,299.307,4199.04,54.4848,290.467,3986.47,38.2642,51.0092,4073.25,757.713,96.9981,4112.08,498.787,90.4666,4168.59,369.369,121.035,4146.64,76.2265,177.198,4189.69,52.7086,150.728,3975.43,41.4235
5,0,379.778,3996.2,971.443,132.909,3987.24,967.392,276.292,4212.21,1009.48,194.439,4205.49,1011.69,,,,379.74,4089.77,499.956,387.458,4183.16,295.212,349.228,4156.78,73.8742,299.303,4199.03,54.4822,290.471,3986.46,38.2589,51.0048,4073.25,757.731,96.9949,4112.1,498.783,90.4035,4168.64,369.421,121.205,4146.72,76.2339,177.203,4189.68,52.7028,150.731,3975.44,41.4223
6,0,379.783,3996.23,971.439,132.934,3987.24,967.397,276.288,4212.23,1009.49,194.426,4205.5,1011.69,,,,379.735,4089.81,499.952,387.451,4183.18,295.211,349.235,4156.78,73.8875,299.307,4199.04,54.473,290.471,3986.47,38.2668,50.9986,4073.26,757.742,97.003,4112.11,498.776,90.4679,4168.61,369.364,121.067,4146.64,76.215,177.196,4189.68,52.7027,150.728,3975.44,41.4246
7,0,379.781,3996.26,971.448,132.932,3987.26,967.399,276.274,4212.25,1009.48,194.432,4205.51,1011.69,,,,379.758,4089.84,499.977,387.464,4183.21,295.199,349.229,4156.78,73.8784,299.313,4199.04,54.4703,290.481,3986.47,38.2704,50.9687,4073.27,757.735,96.986,4112.15,498.79,90.4117,4168.67,369.414,121.082,4146.65,76.2222,177.185,4189.67,52.6936,150.734,3975.43,41.4178
8,0,379.799,3996.29,971.449,132.915,3987.27,967.396,276.262,4212.26,1009.49,194.424,4205.52,1011.7,,,,379.773,4089.89,499.991,387.482,4183.25,295.208,349.242,4156.78,73.8892,299.31,4199.04,54.4752,290.49,3986.47,38.2723,50.9816,4073.28,757.73,97.007,4112.15,498.786,90.4145,4168.67,369.405,121.207,4146.72,76.2317,177.175,4189.66,52.6843,150.734,3975.43,41.4156
9,0,379.801,3996.32,971.458,132.927,3987.26,967.369,276.254,4212.27,1009.5,194.41,4205.53,1011.7,,,,379.775,4089.91,499.98,387.475,4183.28,295.199,349.242,4156.78,73.8812,299.307,4199.04,54.4611,290.485,3986.48,38.269,50.9386,4073.27,757.748,96.9943,4112.18,498.793,90.4095,4168.7,369.404,121.21,4146.73,76.2396,177.178,4189.66,52.6858,150.734,3975.44,41.4197
