Trajectories
200
,,F1:LASI,,,F1:RASI,,,F1:LPSI,,,F1:RPSI,,,F1:LTHI,,,F1:LKNE,,,F1:LTIB,,,F1:LANK,,,F1:LHEE,,,F1:LTOE,,,F1:RTHI,,,F1:RKNE,,,F1:RTIB,,,F1:RANK,,,F1:RHEE,,,F1:RTOE,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
,,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm
1,0,450.259,3954.61,969.166,203.433,3950.06,964.456,352.505,4171.1,1017.42,270.377,4164.83,1020.56,,,,459.414,4054.49,498.149,472.147,4148.06,294.772,438.389,4122.2,73.2247,388.903,4164.59,53.249,390.477,3950.67,35.7138,124.132,4036.41,759.12,169.78,4074.04,497.209,162.522,4128.54,367.457,195.336,4103.94,73.9369,249.734,4148.9,50.278,236.118,3933.53,39.7543
2,0,450.254,3954.61,969.164,203.414,3950.05,964.458,352.532,4171.09,1017.42,270.401,4164.82,1020.56,,,,460.215,4055.32,498.292,472.168,4148.06,294.791,438.397,4122.2,73.2256,388.911,4164.61,53.2593,390.482,3950.67,35.7151,124.147,4036.41,759.129,169.777,4074.05,497.216,162.518,4128.56,367.47,195.219,4103.9,73.9369,249.73,4148.9,50.2724,236.126,3933.53,39.7533
3,0,450.293,3954.56,969.171,203.429,3950.05,964.444,352.541,4171.08,1017.41,270.419,4164.81,1020.55,,,,460.041,4055.21,498.284,472.144,4147.99,294.743,438.397,4122.19,73.2147,388.905,4164.6,53.255,390.482,3950.67,35.7096,124.154,4036.41,759.125,169.809,4074.04,497.208,162.562,4128.54,367.444,195.221,4103.89,73.9295,249.766,4148.9,50.2797,236.115,3933.53,39.7462
4,0,450.305,3954.54,969.162,203.315,3950.07,964.52,352.566,4171.07,1017.4,270.437,4164.8,1020.54,,,,460.087,4055.21,498.261,472.129,4147.98,294.769,438.419,4122.2,73.2297,388.911,4164.61,53.2682,390.481,3950.67,35.7092,124.159,4036.42,759.131,169.802,4074.04,497.216,162.537,4128.55,367.459,195.22,4103.9,73.9294,249.744,4148.9,50.2791,236.126,3933.52,39.7527
5,0,450.296,3954.54,969.177,203.421,3950.03,964.452,352.578,4171.05,1017.4,270.448,4164.79,1020.54,,,,459.397,4054.36,498.125,472.132,4147.97,294.782,438.39,4122.2,73.2399,388.92,4164.59,53.2608,390.47,3950.67,35.7231,124.17,4036.4,759.125,169.824,4074.03,497.223,162.572,4128.53,367.446,195.236,4103.89,73.9303,249.741,4148.9,50.2936,236.117,3933.53,39.7567
6,0,450.276,3954.54,969.183,203.432,3950.01,964.462,352.602,4171.02,1017.39,270.468,4164.77,1020.54,,,,460.174,4055.23,498.304,472.143,4147.95,294.765,438.415,4122.23,73.2475,388.925,4164.59,53.2602,390.464,3950.66,35.7198,124.171,4036.4,759.134,169.842,4074.02,497.222,162.501,4128.59,367.517,195.226,4103.91,73.9397,249.71,4148.89,50.2901,236.131,3933.52,39.7452
7,0,450.339,3954.49,969.172,203.433,3950.02,964.468,352.618,4171.01,1017.39,270.487,4164.75,1020.53,,,,460.081,4055.12,498.245,472.162,4147.96,294.778,438.408,4122.23,73.2608,388.915,4164.59,53.2536,390.448,3950.65,35.7237,124.181,4036.4,759.134,169.839,4074.03,497.234,162.554,4128.53,367.464,195.245,4103.89,73.9343,249.691,4148.9,50.3133,236.132,3933.52,39.7436
8,0,450.334,3954.48,969.172,203.404,3950,964.49,352.623,4171.01,1017.37,270.503,4164.74,1020.52,,,,460.147,4055.17,498.319,472.175,4147.96,294.81,438.407,4122.25,73.2752,388.933,4164.58,53.2597,390.446,3950.65,35.7263,124.182,4036.38,759.131,169.864,4074.01,497.234,162.557,4128.52,367.466,195.253,4103.89,73.9242,249.676,4148.9,50.309,236.124,3933.52,39.7519
9,0,450.336,3954.48,969.174,203.379,3949.99,964.491,352.644,4170.99,1017.37,270.515,4164.73,1020.51,,,,459.462,4054.37,498.141,472.201,4147.95,294.774,438.437,4122.24,73.2809,388.934,4164.59,53.2638,390.44,3950.65,35.7359,124.192,4036.38,759.141,169.871,4074.01,497.238,162.564,4128.52,367.463,195.231,4103.9,73.9456,249.657,4148.9,50.3256,236.118,3933.52,39.7526
10,0,450.361,3954.46,969.166,203.411,3950,964.504,352.656,4170.98,1017.35,270.538,4164.72,1020.5,,,,459.51,4054.38,498.16,472.215,4147.94,294.776,438.416,4122.23,73.2708,388.942,4164.57,53.2544,390.441,3950.64,35.7339,124.194,4036.37,759.145,169.884,4073.98,497.232,162.453,4128.59,367.591,195.248,4103.9,73.9385,249.64,4148.89,50.328,236.124,3933.53,39.7511
11,0,450.34,3954.45,969.181,203.421,3949.97,964.495,352.674,4170.97,1017.34,270.543,4164.71,1020.49,,,,459.469,4054.35,498.13,472.233,4147.96,294.804,438.421,4122.24,73.2754,388.949,4164.58,53.2573,390.43,3950.64,35.7385,124.19,4036.35,759.148,169.886,4073.99,497.249,162.555,4128.54,367.491,195.248,4103.88,73.9341,249.632,4148.89,50.3347,236.131,3933.52,39.7481
12,0,450.401,3954.41,969.159,203.414,3949.95,964.489,352.695,4170.95,1017.34,270.567,4164.7,1020.48,,,,459.484,4054.37,498.141,472.233,4147.92,294.787,438.418,4122.23,73.2692,388.959,4164.57,53.2558,390.425,3950.64,35.7423,124.199,4036.35,759.156,169.894,4073.98,497.253,162.49,4128.59,367.588,195.237,4103.89,73.9427,249.624,4148.88,50.3386,236.114,3933.53,39.7543
13,0,450.372,3954.4,969.176,203.345,3949.98,964.557,352.712,4170.94,1017.33,270.575,4164.68,1020.47,,,,459.468,4054.34,498.103,472.212,4147.9,294.812,438.437,4122.26,73.2884,388.953,4164.57,53.248,390.415,3950.63,35.75,124.214,4036.33,759.151,169.899,4073.98,497.264,162.565,4128.54,367.491,195.236,4103.91,73.9551,249.607,4148.89,50.3431,236.131,3933.53,39.751
14,0,450.398,3954.37,969.186,203.388,3949.96,964.536,352.72,4170.94,1017.32,270.598,4164.67,1020.46,,,,459.525,4054.38,498.166,472.254,4147.93,294.825,438.428,4122.26,73.299,388.968,4164.56,53.2492,390.414,3950.63,35.7522,124.213,4036.31,759.161,169.921,4073.97,497.262,162.521,4128.58,367.539,195.311,4103.95,73.9495,249.587,4148.9,50.3433,236.128,3933.55,39.7473
15,0,450.368,3954.37,969.182,203.403,3949.93,964.518,352.731,4170.93,1017.32,270.615,4164.67,1020.46,,,,459.589,4054.34,498.162,472.281,4147.92,294.815,438.429,4122.25,73.2896,388.967,4164.56,53.2561,390.411,3950.63,35.751,124.225,4036.3,759.162,169.911,4073.98,497.269,162.548,4128.56,367.498,195.235,4103.93,73.9363,249.574,4148.91,50.3425,236.129,3933.55,39.7497
16,0,450.418,3954.34,969.181,203.405,3949.94,964.515,352.763,4170.9,1017.32,270.627,4164.66,1020.45,,,,459.562,4054.31,498.137,472.257,4147.87,294.796,438.432,4122.24,73.275,388.969,4164.56,53.2559,390.411,3950.63,35.7523,124.234,4036.29,759.168,169.922,4073.97,497.27,162.558,4128.55,367.503,195.234,4103.93,73.9238,249.561,4148.91,50.3508,236.125,3933.55,39.7447
17,0,450.398,3954.33,969.184,203.449,3949.92,964.521,352.765,4170.9,1017.3,270.639,4164.66,1020.45,,,,459.6,4054.29,498.159,472.264,4147.85,294.798,438.421,4122.25,73.2952,388.972,4164.55,53.258,390.408,3950.64,35.7529,124.229,4036.3,759.18,169.921,4073.94,497.284,162.574,4128.55,367.516,195.203,4103.94,73.9573,249.558,4148.91,50.3553,236.131,3933.55,39.7462
18,0,450.388,3954.33,969.193,203.45,3949.92,964.515,352.779,4170.89,1017.3,270.657,4164.65,1020.44,,,,460.223,4054.98,498.322,472.296,4147.86,294.798,438.419,4122.25,73.2945,388.967,4164.56,53.2649,390.403,3950.62,35.7585,124.245,4036.28,759.188,169.92,4073.92,497.291,162.559,4128.55,367.527,195.212,4103.92,73.9541,249.554,4148.91,50.3577,236.141,3933.55,39.7435
19,0,450.41,3954.32,969.205,203.39,3949.93,964.579,352.802,4170.89,1017.3,270.667,4164.64,1020.44,,,,459.541,4054.26,498.165,472.285,4147.84,294.824,438.41,4122.24,73.2896,388.974,4164.56,53.2612,390.385,3950.62,35.7523,124.248,4036.27,759.191,169.92,4073.91,497.283,162.559,4128.54,367.529,195.218,4103.91,73.9389,249.558,4148.91,50.3669,236.125,3933.56,39.7434
20,0,450.383,3954.32,969.203,203.365,3949.93,964.595,352.826,4170.87,1017.3,270.694,4164.64,1020.44,,,,460.225,4054.97,498.322,472.301,4147.83,294.813,438.436,4122.25,73.2934,388.98,4164.55,53.2564,390.394,3950.62,35.7533,124.242,4036.28,759.201,169.919,4073.91,497.292,162.572,4128.51,367.516,195.211,4103.91,73.9343,249.549,4148.91,50.3615,236.142,3933.55,39.7449
