Trajectories
200
,,M5:LASI,,,M5:RASI,,,M5:LPSI,,,M5:RPSI,,,M5:LTHI,,,M5:LKNE,,,M5:LTIB,,,M5:LANK,,,M5:LHEE,,,M5:LTOE,,,M5:RTHI,,,M5:RKNE,,,M5:RTIB,,,M5:RANK,,,M5:RHEE,,,M5:RTOE,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
,,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm
1,0,-418.757,3884.03,1089.69,-667.777,3902.57,1089.76,-485.949,4082.74,1136.49,-571.426,4088.63,1140.27,-368.655,3874.17,785.599,-362.878,3956.48,574.711,-374.079,3936.28,420.915,-391.848,4033.72,98.4374,-431.672,4095.93,74.7434,-438.942,3848.18,62.9644,-719.737,3912.41,777.145,-708.103,3980.68,572.62,-683.675,3949.34,380.047,-682.874,4028.49,104.964,-632.26,4094.01,82.0545,-637.947,3848.87,67.9472
2,0,-418.803,3884.06,1089.65,-667.785,3902.53,1089.73,-485.948,4082.73,1136.49,-571.425,4088.6,1140.26,-368.639,3874.15,785.625,-362.86,3956.48,574.709,-374.092,3936.25,420.893,-391.831,4033.72,98.4346,-431.67,4095.91,74.742,-438.924,3848.18,62.9707,-719.71,3912.39,777.138,-707.904,3980.51,572.532,-683.672,3949.34,380.044,-682.951,4028.4,105.013,-632.249,4093.95,82.0007,-637.944,3848.84,67.9043
3,0,-418.683,3883.96,1089.66,-667.802,3902.51,1089.75,-485.953,4082.69,1136.48,-571.427,4088.61,1140.25,-368.645,3874.14,785.6,-362.84,3956.49,574.735,-374.09,3936.26,420.909,-391.84,4033.7,98.4246,-431.682,4095.9,74.7346,-438.927,3848.19,62.9519,-719.73,3912.38,777.147,-708.17,3980.61,572.649,-683.673,3949.34,380.043,-682.872,4028.43,104.97,-632.265,4093.98,81.9697,-637.924,3848.85,67.9246
4,0,-418.75,3883.94,1089.59,-667.779,3902.51,1089.76,-485.953,4082.68,1136.48,-571.423,4088.57,1140.26,-368.668,3874.16,785.59,-362.847,3956.47,574.733,-374.064,3936.26,420.887,-391.851,4033.72,98.4267,-431.635,4095.89,74.774,-438.923,3848.17,62.9599,-719.739,3912.38,777.141,-707.738,3980.4,572.534,-683.66,3949.32,380.024,-682.846,4028.52,104.843,-632.277,4093.98,81.9933,-637.931,3848.82,67.9273
5,0,-418.826,3884.01,1089.75,-667.782,3902.49,1089.71,-485.947,4082.67,1136.5,-571.42,4088.56,1140.28,-368.64,3874.14,785.602,-362.851,3956.48,574.726,-374.064,3936.26,420.897,-391.839,4033.74,98.4517,-431.656,4095.93,74.7585,-438.948,3848.18,62.9441,-719.741,3912.37,777.138,-707.844,3980.43,572.509,-683.723,3949.36,380.074,-683.185,4028.14,105.25,-632.242,4094,81.9956,-637.953,3848.82,67.9372
6,0,-418.687,3883.94,1089.75,-667.823,3902.48,1089.75,-485.955,4082.64,1136.5,-571.424,4088.56,1140.28,-368.68,3874.14,785.603,-362.865,3956.5,574.725,-374.089,3936.26,420.927,-391.843,4033.72,98.4458,-431.697,4095.92,74.757,-438.936,3848.18,62.9792,-719.732,3912.35,777.145,-708.312,3980.76,572.74,-683.734,3949.36,380.069,-682.839,4028.47,104.928,-632.234,4094,82.0261,-637.961,3848.83,67.9492
7,0,-418.57,3883.73,1089.63,-667.788,3902.48,1089.78,-485.957,4082.61,1136.5,-571.428,4088.53,1140.28,-368.663,3874.14,785.591,-362.87,3956.52,574.727,-374.099,3936.25,420.906,-391.849,4033.74,98.4624,-431.705,4095.94,74.7433,-438.951,3848.2,62.9727,-719.746,3912.34,777.149,-707.861,3980.43,572.538,-683.738,3949.35,380.066,-683.04,4028.25,105.082,-632.283,4094.02,82.0287,-637.952,3848.81,67.9492
8,0,-418.688,3883.94,1089.67,-667.744,3902.46,1089.78,-485.956,4082.6,1136.51,-571.422,4088.51,1140.29,-368.702,3874.14,785.595,-362.869,3956.5,574.724,-374.098,3936.27,420.914,-391.845,4033.74,98.4638,-431.704,4095.95,74.7428,-438.937,3848.18,62.9722,-719.763,3912.33,777.155,-707.994,3980.55,572.603,-683.714,3949.34,380.053,-682.98,4028.32,105.045,-632.252,4094.1,82.1283,-637.972,3848.81,67.9537
9,0,-418.689,3883.91,1089.76,-667.77,3902.43,1089.79,-485.956,4082.59,1136.52,-571.43,4088.49,1140.3,-368.695,3874.13,785.594,-362.888,3956.49,574.711,-374.114,3936.25,420.932,-391.848,4033.74,98.4695,-431.707,4095.93,74.7488,-438.968,3848.19,62.9758,-719.754,3912.31,777.146,-708.069,3980.6,572.645,-683.709,3949.33,380.064,-683.002,4028.31,105.03,-632.288,4094.04,82.0546,-637.968,3848.8,67.9554
