Trajectories
200
,,M5:LASI,,,M5:RASI,,,M5:LPSI,,,M5:RPSI,,,M5:LTHI,,,M5:LKNE,,,M5:LTIB,,,M5:LANK,,,M5:LHEE,,,M5:LTOE,,,M5:RTHI,,,M5:RKNE,,,M5:RTIB,,,M5:RANK,,,M5:RHEE,,,M5:RTOE,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
,,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm
1,0,-404.96,3897.56,1088.35,-654.55,3919.19,1086.37,-471.169,4094.65,1141.66,-557.351,4101.6,1145.98,-356.234,3893.2,781.884,-350.814,3978.92,574.386,-363.462,3957.61,421.58,-386.976,4048.81,97.8612,-427.558,4110.35,74.7197,-434.81,3862.93,62.7037,-706.606,3935.24,772.919,-693.088,4004.04,571.691,-668.736,3970.96,380.166,-667.358,4047.7,105.432,-615.241,4113.42,81.9805,-624.404,3867.75,67.8334
2,0,-405.122,3897.69,1088.48,-654.589,3919.18,1086.35,-471.182,4094.66,1141.66,-557.355,4101.58,1145.99,-356.233,3893.22,781.871,-350.808,3978.91,574.386,-363.487,3957.61,421.586,-386.966,4048.8,97.8487,-427.548,4110.35,74.722,-434.803,3862.93,62.713,-706.643,3935.26,772.919,-693.114,4004.04,571.684,-668.775,3970.99,380.197,-667.416,4047.7,105.394,-615.21,4113.44,81.9901,-624.431,3867.77,67.8095
3,0,-404.989,3897.58,1088.44,-654.598,3919.19,1086.36,-471.191,4094.66,1141.66,-557.373,4101.6,1145.98,-356.221,3893.22,781.886,-350.836,3978.91,574.398,-363.47,3957.63,421.578,-386.967,4048.8,97.8528,-427.564,4110.33,74.7341,-434.819,3862.92,62.717,-706.644,3935.25,772.928,-693.081,4004.01,571.684,-668.785,3970.97,380.184,-667.128,4047.93,105.175,-615.23,4113.45,82.0007,-624.384,3867.75,67.8145
4,0,-405.053,3897.6,1088.4,-654.601,3919.18,1086.36,-471.205,4094.66,1141.65,-557.378,4101.59,1145.98,-356.249,3893.21,781.888,-350.828,3978.92,574.397,-363.469,3957.62,421.577,-386.971,4048.8,97.8601,-427.551,4110.34,74.7456,-434.99,3862.88,62.815,-706.663,3935.26,772.92,-693.071,4004,571.677,-668.509,3970.83,380.099,-667.266,4047.81,105.247,-615.232,4113.49,82.0325,-624.405,3867.74,67.8368
5,0,-404.979,3897.56,1088.45,-654.615,3919.21,1086.35,-471.212,4094.64,1141.66,-557.392,4101.58,1145.99,-356.253,3893.2,781.869,-350.828,3978.91,574.402,-363.482,3957.63,421.58,-386.977,4048.8,97.86,-427.567,4110.32,74.7267,-434.944,3862.88,62.8057,-706.665,3935.26,772.912,-693.091,4003.99,571.689,-668.754,3970.96,380.194,-667.361,4047.7,105.353,-615.189,4113.38,81.9821,-624.417,3867.73,67.8119
6,0,-405.028,3897.55,1088.39,-654.645,3919.18,1086.37,-471.229,4094.65,1141.66,-557.405,4101.59,1145.98,-356.28,3893.2,781.9,-350.824,3978.9,574.416,-363.496,3957.64,421.587,-386.978,4048.81,97.8762,-427.562,4110.35,74.7342,-434.931,3862.89,62.8196,-706.655,3935.24,772.921,-693.111,4003.99,571.694,-668.771,3970.95,380.19,-667.586,4047.48,105.583,-615.21,4113.48,82.0639,-624.379,3867.74,67.7991
7,0,-405.111,3897.62,1088.43,-654.649,3919.13,1086.39,-471.246,4094.65,1141.66,-557.41,4101.59,1145.99,-356.304,3893.17,781.898,-350.82,3978.9,574.405,-363.479,3957.65,421.587,-386.98,4048.81,97.8848,-427.575,4110.33,74.7213,-434.962,3862.87,62.8057,-706.649,3935.24,772.929,-693.133,4003.99,571.698,-668.73,3970.93,380.184,-667.19,4047.9,105.243,-615.253,4113.47,82.069,-624.408,3867.73,67.7985
8,0,-405.126,3897.62,1088.46,-654.672,3919.16,1086.39,-471.257,4094.65,1141.65,-557.426,4101.59,1145.98,-356.297,3893.17,781.918,-350.886,3979.09,574.55,-363.497,3957.65,421.603,-386.976,4048.81,97.8827,-427.552,4110.33,74.75,-434.849,3862.91,62.7291,-706.67,3935.24,772.924,-693.127,4003.97,571.695,-668.743,3970.93,380.194,-666.809,4048.23,104.932,-615.235,4113.44,82.0619,-624.423,3867.72,67.8496
9,0,-405.136,3897.62,1088.48,-654.703,3919.15,1086.4,-471.266,4094.63,1141.65,-557.437,4101.59,1145.98,-356.335,3893.21,781.923,-350.859,3978.97,574.449,-363.496,3957.65,421.605,-386.983,4048.81,97.8917,-427.575,4110.34,74.7234,-434.971,3862.89,62.8448,-706.645,3935.21,772.931,-693.113,4003.96,571.696,-668.756,3970.93,380.195,-667.779,4047.28,105.8,-615.27,4113.31,81.9466,-624.411,3867.71,67.8301
