Trajectories
200
,,F6:LASI,,,F6:RASI,,,F6:LPSI,,,F6:RPSI,,,F6:LTHI,,,F6:LKNE,,,F6:LTIB,,,F6:LANK,,,F6:LHEE,,,F6:LTOE,,,F6:RTHI,,,F6:RKNE,,,F6:RTIB,,,F6:RANK,,,F6:RHEE,,,F6:RTOE,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
,,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm
1,0,453.758,3857.01,923.695,214.754,3860.64,925.088,381.025,4074.28,957.586,297.791,4074.36,961.402,491.496,3884.11,656.059,482,3975.93,472.247,470.491,3974,324.886,447.831,4029.27,69.4352,408.323,4086.93,43.4671,397.382,3864.67,40.9084,187.267,3878.12,629.446,178.064,3964.02,470.513,208.776,3952.2,275.93,209.614,3999.4,64.9037,247.693,4069.24,45.2642,255.893,3848.55,45.1015
2,0,453.761,3856.99,923.689,214.781,3860.64,925.09,381.038,4074.27,957.567,297.823,4074.32,961.376,490.926,3884.42,656.486,482.031,3975.91,472.263,470.483,3973.99,324.892,447.831,4029.26,69.4298,408.319,4086.93,43.486,397.217,3864.73,40.7986,187.265,3878.11,629.429,177.655,3963.8,470.849,208.796,3952.19,275.953,209.58,3999.41,64.8805,247.697,4069.22,45.2377,255.9,3848.56,45.0903
3,0,453.751,3856.98,923.693,214.876,3860.69,924.961,381.075,4074.24,957.582,297.855,4074.31,961.402,490.955,3884.31,656.445,482.021,3975.87,472.244,470.545,3974.01,324.976,447.822,4029.26,69.4425,408.327,4086.92,43.4841,397.233,3864.71,40.7958,187.25,3878.12,629.444,177.662,3963.81,470.857,208.809,3952.2,275.959,209.938,3999.13,65.2604,247.686,4069.24,45.2613,255.9,3848.56,45.1016
4,0,453.762,3856.95,923.683,214.84,3860.63,924.955,381.098,4074.22,957.575,297.869,4074.31,961.398,490.949,3884.3,656.456,482.001,3975.85,472.227,470.463,3973.96,324.877,447.831,4029.24,69.4366,408.337,4086.92,43.4765,397.215,3864.72,40.8006,187.232,3878.12,629.438,177.671,3963.81,470.856,208.766,3952.2,275.873,209.896,3999.14,65.2098,247.704,4069.24,45.2613,255.897,3848.57,45.0869
5,0,453.759,3856.93,923.698,214.857,3860.65,924.961,381.118,4074.21,957.57,297.89,4074.29,961.392,490.951,3884.28,656.465,481.995,3975.82,472.24,470.473,3973.95,324.88,447.813,4029.25,69.4404,408.309,4086.93,43.4968,397.233,3864.72,40.8158,187.252,3878.13,629.455,177.664,3963.83,470.866,208.768,3952.23,275.912,209.91,3999.11,65.2219,247.719,4069.23,45.2453,255.91,3848.54,45.1004
6,0,453.726,3856.93,923.714,214.754,3860.53,925.114,381.14,4074.19,957.572,297.92,4074.28,961.399,491.532,3883.91,656.149,482.008,3975.81,472.239,470.48,3973.93,324.891,447.812,4029.24,69.4496,408.315,4086.92,43.4924,397.214,3864.73,40.8242,187.238,3878.15,629.472,177.67,3963.83,470.871,208.77,3952.24,275.911,209.877,3999.11,65.2062,247.695,4069.23,45.2626,255.879,3848.55,45.1031
7,0,453.718,3856.9,923.723,214.761,3860.53,925.1,381.157,4074.18,957.567,297.934,4074.28,961.407,490.945,3884.25,656.476,481.999,3975.8,472.225,470.465,3973.93,324.91,447.804,4029.26,69.4532,408.339,4086.93,43.4912,397.193,3864.73,40.8233,187.244,3878.14,629.482,177.671,3963.82,470.866,208.762,3952.25,275.928,209.877,3999.15,65.2347,247.7,4069.22,45.2422,255.891,3848.55,45.1197
8,0,453.697,3856.89,923.718,214.78,3860.52,925.122,381.186,4074.16,957.563,297.953,4074.26,961.411,491.533,3883.85,656.19,482.008,3975.78,472.24,470.457,3973.9,324.913,447.794,4029.27,69.4654,408.317,4086.93,43.4955,397.18,3864.73,40.8099,187.254,3878.15,629.475,177.679,3963.83,470.881,208.777,3952.22,276.01,209.884,3999.15,65.2537,247.66,4069.18,45.2193,255.884,3848.56,45.114
9,0,453.714,3856.87,923.75,214.814,3860.52,925.019,381.199,4074.15,957.569,297.978,4074.24,961.397,490.921,3884.25,656.461,481.995,3975.77,472.224,470.471,3973.89,324.928,447.786,4029.29,69.4771,408.333,4086.92,43.494,397.192,3864.73,40.8186,187.246,3878.16,629.5,177.673,3963.86,470.877,208.737,3952.23,275.945,209.87,3999.15,65.2346,247.65,4069.19,45.23,255.89,3848.54,45.1124
