Trajectories
200
,,M6:LASI,,,M6:RASI,,,M6:LPSI,,,M6:RPSI,,,M6:LTHI,,,M6:LKNE,,,M6:LTIB,,,M6:LANK,,,M6:LHEE,,,M6:LTOE,,,M6:RTHI,,,M6:RKNE,,,M6:RTIB,,,M6:RANK,,,M6:RHEE,,,M6:RTOE,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
,,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm
1,0,-418.537,3644.3,1128.65,-679.83,3644.42,1117.98,-506.954,3854.53,1195.58,-589.378,3852.43,1197.55,-362.929,3773.69,806.385,-385.841,3766.88,573.796,-363.86,3795.01,420.837,-375.494,3827.59,100.822,-421.552,3893.8,80.7541,-424.553,3651.52,60.3496,-754.064,3785.6,863.288,-719.86,3776.62,584.347,-740.261,3831.2,417.356,-707.491,3836.4,106.905,,,,-652.464,3647.88,65.4265
2,0,-418.553,3644.25,1128.65,-679.763,3644.41,1117.81,-506.936,3854.51,1195.58,-589.366,3852.42,1197.53,-362.91,3773.67,806.376,-385.847,3766.84,573.784,-363.846,3794.99,420.832,-375.484,3827.57,100.835,-421.55,3893.81,80.7588,-424.53,3651.51,60.3487,-754.032,3785.56,863.278,-725.558,3770.41,592.215,-740.251,3831.19,417.356,-707.509,3836.35,106.844,,,,-652.465,3647.89,65.422
3,0,-418.556,3644.24,1128.7,-679.803,3644.34,1117.96,-506.917,3854.49,1195.57,-589.356,3852.39,1197.52,-362.886,3773.65,806.379,-385.823,3766.82,573.788,-363.848,3794.97,420.828,-375.468,3827.56,100.849,-421.401,3893.96,80.8212,-424.552,3651.53,60.3483,-754.037,3785.56,863.277,-725.48,3770.6,592.445,-740.271,3831.25,417.388,-707.477,3836.36,106.88,,,,-652.468,3647.88,65.4307
4,0,-418.472,3644.23,1128.65,-679.456,3644.42,1118.02,-506.902,3854.47,1195.57,-589.347,3852.39,1197.52,-362.87,3773.63,806.379,-385.817,3766.82,573.781,-363.815,3794.94,420.84,-375.49,3827.58,100.853,-421.388,3893.97,80.8197,-424.571,3651.52,60.3274,-754.016,3785.54,863.266,-725.478,3770.16,591.997,-740.223,3831.19,417.358,-707.477,3836.37,106.875,,,,-652.464,3647.87,65.4498
5,0,-418.558,3644.16,1128.68,-680.534,3641.66,1119.43,-506.89,3854.46,1195.57,-589.327,3852.36,1197.51,-362.834,3773.61,806.371,-385.796,3766.8,573.786,-363.807,3794.93,420.83,-375.497,3827.59,100.841,-421.406,3893.95,80.8203,-424.565,3651.53,60.3498,-754.008,3785.52,863.275,-725.478,3770.48,592.328,-741.039,3829.58,416.356,-707.467,3836.37,106.878,,,,-652.463,3647.86,65.4507
6,0,-418.498,3644.18,1128.68,-679.881,3644.23,1118.01,-506.872,3854.44,1195.58,-589.317,3852.35,1197.51,-362.824,3773.59,806.362,-385.784,3766.78,573.785,-363.804,3794.96,420.842,-375.558,3827.57,100.829,-421.407,3893.96,80.8209,-424.575,3651.52,60.3323,-753.99,3785.52,863.287,-725.4,3770.12,592.015,-741,3829.61,416.363,-707.471,3836.34,106.869,,,,-652.465,3647.87,65.4498
7,0,-418.471,3644.14,1128.71,-680.897,3641.81,1119.31,-506.86,3854.42,1195.58,-589.29,3852.32,1197.52,-362.805,3773.57,806.37,-385.767,3766.77,573.788,-363.789,3794.93,420.827,-375.533,3827.58,100.845,-421.541,3893.8,80.7726,-424.567,3651.53,60.3278,-753.973,3785.5,863.301,-725.378,3770.28,592.184,-740.236,3831.11,417.267,-707.462,3836.34,106.871,-654.101,3889.82,85.7836,-652.479,3647.87,65.4743
8,0,-418.573,3644.09,1128.74,-680.636,3641.8,1119.14,-506.841,3854.4,1195.57,-589.279,3852.31,1197.52,-362.785,3773.56,806.358,-385.75,3766.78,573.788,-363.764,3794.93,420.827,-375.546,3827.57,100.833,-421.551,3893.81,80.7785,-424.582,3651.56,60.3168,-753.957,3785.48,863.303,-725.348,3770.28,592.219,-741.001,3829.58,416.397,-707.48,3836.31,106.859,-654.12,3889.79,85.7674,-652.483,3647.86,65.4656
9,0,-418.603,3644.04,1128.74,-680.637,3641.95,1119.17,-506.82,3854.39,1195.56,-589.262,3852.29,1197.51,-362.771,3773.54,806.354,-385.74,3766.75,573.794,-363.756,3794.96,420.845,-375.599,3827.59,100.805,-421.426,3893.94,80.8241,-424.571,3651.55,60.3098,-753.928,3785.46,863.307,-725.332,3770.27,592.214,-740.948,3829.6,416.406,-707.453,3836.33,106.881,-654.092,3889.81,85.7856,-652.499,3647.84,65.4735
