Trajectories
200
,,M6:LASI,,,M6:RASI,,,M6:LPSI,,,M6:RPSI,,,M6:LTHI,,,M6:LKNE,,,M6:LTIB,,,M6:LANK,,,M6:LHEE,,,M6:LTOE,,,M6:RTHI,,,M6:RKNE,,,M6:RTIB,,,M6:RANK,,,M6:RHEE,,,M6:RTOE,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
,,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm
1,0,-422.143,3616.49,1131.01,-683.186,3612.78,1119.26,-510.994,3827.04,1195.63,-593.527,3824.5,1196.88,-365.532,3751.17,808.349,-391.564,3756.55,577.854,-372.064,3782.3,423.285,-389.687,3803.86,98.407,-439.52,3866.64,80.0997,,,,,,,-729.192,3757.83,592.872,-738.359,3829.86,408.829,-710.668,3822.89,105.852,-654.506,3880.54,89.3099,,,
2,0,-422.183,3616.46,1131.02,-683.316,3612.79,1119.38,-511.007,3827.03,1195.63,-593.546,3824.47,1196.88,-365.527,3751.15,808.352,-391.57,3756.55,577.852,-372.062,3782.29,423.288,-389.724,3803.84,98.4123,-439.512,3866.63,80.0985,,,,,,,-729.192,3757.83,592.859,-743.002,3821.09,418.172,-710.688,3822.88,105.86,-654.503,3880.52,89.3319,-663.132,3632.14,64.8583
3,0,-422.054,3616.49,1131,-683.232,3612.77,1119.29,-511.011,3826.99,1195.64,-593.55,3824.45,1196.88,-365.544,3751.14,808.361,-391.574,3756.57,577.861,-372.061,3782.29,423.29,-389.758,3803.85,98.3921,-439.524,3866.63,80.089,,,,,,,-729.215,3757.89,592.894,-738.46,3829.82,408.969,-710.691,3822.83,105.852,-656.508,3879.58,83.6942,,,
4,0,-422.261,3616.42,1131.04,-683.27,3612.71,1119.31,-511.023,3826.98,1195.64,-593.556,3824.43,1196.89,-365.543,3751.13,808.357,-391.498,3752.2,576.442,-372.062,3782.29,423.291,-389.75,3803.85,98.3881,-439.515,3866.64,80.0944,,,,,,,-729.199,3757.84,592.866,-738.581,3829.76,409.017,-710.702,3822.76,105.822,-656.49,3879.58,83.7001,-660.566,3633.03,64.5592
5,0,-422.171,3616.44,1131.04,-683.187,3612.66,1119.31,-511.028,3826.97,1195.64,-593.567,3824.42,1196.91,-365.552,3751.11,808.356,-391.509,3752.19,576.439,-372.053,3782.29,423.297,-389.756,3803.84,98.4087,-439.526,3866.64,80.0913,,,,,,,-729.202,3757.86,592.88,-743.033,3821.11,418.194,-710.721,3822.84,105.845,-656.466,3879.57,83.7617,-662.94,3632.29,64.6501
6,0,-422.031,3616.48,1131.04,-683.273,3612.65,1119.34,-511.025,3826.94,1195.65,-593.569,3824.39,1196.92,-365.553,3751.09,808.351,-391.779,3754.96,577.246,-372.054,3782.28,423.29,-389.806,3803.84,98.3943,-439.532,3866.65,80.1117,,,,-756.932,3764.6,864.892,-729.197,3757.87,592.882,-743,3821.09,418.162,-710.698,3822.85,105.857,-656.55,3879.59,83.7894,-660.544,3633.01,64.5824
7,0,-421.948,3616.45,1131.08,-683.363,3612.63,1119.4,-511.029,3826.92,1195.67,-593.568,3824.37,1196.93,-365.554,3751.08,808.355,-391.581,3756.47,577.836,-372.052,3782.27,423.283,-389.781,3803.83,98.3929,-439.517,3866.65,80.1038,,,,,,,-729.202,3757.9,592.912,-743.068,3821.16,418.207,-710.737,3822.82,105.824,-656.6,3879.61,83.8082,-660.599,3633,64.5536
8,0,-422.14,3616.38,1131.08,-683.366,3612.58,1119.42,-511.032,3826.89,1195.68,-593.572,3824.35,1196.94,-365.559,3751.06,808.346,-391.524,3752.22,576.459,-372.065,3782.27,423.282,-389.78,3803.85,98.4038,-439.524,3866.65,80.1027,,,,-756.899,3764.58,864.962,-729.212,3757.95,592.941,-743.018,3821.11,418.153,-710.727,3822.84,105.861,-654.419,3880.62,89.242,,,
9,0,-421.913,3616.4,1131.09,-683.397,3612.55,1119.41,-511.028,3826.87,1195.68,-593.565,3824.32,1196.95,-365.556,3751.03,808.341,-388.633,3752.47,576.854,-372.035,3782.26,423.282,-389.813,3803.83,98.3942,-439.534,3866.64,80.1063,,,,-756.989,3764.56,864.876,-729.219,3757.98,592.954,-743.792,3819.49,417.168,-710.76,3822.77,105.81,-656.559,3879.64,83.9185,-660.582,3633.01,64.5633
