Trajectories
200
,,M4:LASI,,,M4:RASI,,,M4:LPSI,,,M4:RPSI,,,M4:LTHI,,,M4:LKNE,,,M4:LTIB,,,M4:LANK,,,M4:LHEE,,,M4:LTOE,,,M4:RTHI,,,M4:RKNE,,,M4:RTIB,,,M4:RANK,,,M4:RHEE,,,M4:RTOE,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
,,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm
1,0,383.505,3741.01,1042.21,156.233,3765.26,1035.45,332.67,3986.8,1065.92,252.737,3990.52,1072.09,482.824,3791.92,883.82,429.933,3885.25,544.856,413.663,3860.75,379.098,411.247,3929.52,87.364,351.967,3983.59,51.9057,375.66,3747.74,46.3265,85.2877,3798.96,877.763,140.314,3895.68,556.05,135.61,3904.3,302.165,142.445,3944.83,90.9345,193.268,3992.99,48.356,182.237,3745.42,47.5915
2,0,383.407,3740.99,1042.25,156.212,3765.25,1035.45,332.64,3986.81,1065.92,252.697,3990.54,1072.1,482.653,3791.85,883.818,429.953,3885.26,544.866,413.666,3860.78,379.102,411.239,3929.53,87.352,351.965,3983.6,51.9193,375.665,3747.73,46.3156,85.2901,3798.94,877.761,140.296,3895.68,556.057,135.613,3904.29,302.16,142.427,3944.84,90.94,193.249,3993,48.3674,182.248,3745.42,47.5944
3,0,383.422,3741,1042.22,156.219,3765.25,1035.45,332.614,3986.82,1065.94,252.67,3990.53,1072.1,482.943,3792.09,883.884,429.939,3885.27,544.868,413.666,3860.79,379.116,411.238,3929.51,87.35,351.969,3983.6,51.9132,375.672,3747.71,46.3146,85.2755,3798.94,877.758,140.288,3895.67,556.05,135.62,3904.28,302.148,142.424,3944.85,90.9472,193.256,3992.99,48.3495,182.243,3745.42,47.5886
4,0,383.442,3741.03,1042.23,156.182,3765.26,1035.47,332.586,3986.83,1065.92,252.638,3990.53,1072.09,482.593,3791.83,883.738,429.916,3885.28,544.884,413.664,3860.78,379.103,411.222,3929.52,87.3644,352.013,3983.56,51.904,375.668,3747.73,46.3139,85.2707,3798.93,877.76,140.28,3895.66,556.05,135.611,3904.28,302.159,142.438,3944.84,90.9318,193.424,3993.09,48.4067,182.251,3745.41,47.5845
5,0,383.423,3741.04,1042.23,156.22,3765.25,1035.44,332.56,3986.84,1065.93,252.614,3990.54,1072.1,482.845,3792.1,883.835,429.913,3885.3,544.867,413.652,3860.81,379.113,411.21,3929.53,87.3461,351.965,3983.6,51.908,375.673,3747.73,46.31,85.2529,3798.91,877.761,140.27,3895.67,556.061,135.603,3904.29,302.149,142.451,3944.82,90.926,193.408,3993.08,48.4321,182.255,3745.42,47.5895
6,0,383.402,3741.06,1042.25,156.191,3765.25,1035.47,332.531,3986.85,1065.92,252.591,3990.54,1072.1,482.774,3792.06,883.838,429.908,3885.32,544.891,413.643,3860.8,379.116,411.217,3929.53,87.3598,351.956,3983.61,51.9122,375.667,3747.73,46.3131,85.253,3798.89,877.771,140.273,3895.64,556.046,135.616,3904.28,302.147,142.441,3944.83,90.9312,193.278,3992.98,48.3428,182.253,3745.41,47.5888
7,0,383.393,3741.06,1042.25,156.182,3765.25,1035.47,332.504,3986.86,1065.91,252.566,3990.56,1072.1,482.823,3792.12,883.864,429.897,3885.32,544.878,413.628,3860.83,379.107,411.217,3929.54,87.3684,351.972,3983.6,51.905,375.677,3747.74,46.3047,85.2475,3798.87,877.763,140.26,3895.65,556.049,135.637,3904.29,302.146,142.447,3944.84,90.9389,193.267,3992.97,48.3457,182.243,3745.41,47.5865
8,0,383.461,3741.09,1042.23,156.152,3765.25,1035.46,332.466,3986.89,1065.9,252.536,3990.57,1072.09,482.747,3792.1,883.815,429.899,3885.33,544.88,413.639,3860.83,379.109,411.22,3929.52,87.3388,351.959,3983.6,51.9067,375.669,3747.74,46.2988,85.2317,3798.87,877.764,140.249,3895.65,556.057,135.628,3904.29,302.15,142.451,3944.85,90.9377,193.284,3992.97,48.3445,182.254,3745.42,47.5828
9,0,383.445,3741.1,1042.22,156.212,3765.25,1035.46,332.446,3986.9,1065.91,252.515,3990.57,1072.09,482.883,3792.21,883.879,429.888,3885.33,544.88,413.644,3860.85,379.117,411.208,3929.53,87.3516,351.959,3983.61,51.9052,375.683,3747.74,46.3017,85.2105,3798.86,877.759,140.245,3895.65,556.054,135.622,3904.31,302.15,142.445,3944.85,90.9277,193.29,3992.96,48.3291,182.262,3745.41,47.5896
10,0,383.437,3741.13,1042.25,156.195,3765.25,1035.48,332.428,3986.91,1065.9,252.491,3990.59,1072.09,482.704,3792.09,883.812,429.896,3885.36,544.889,413.635,3860.85,379.12,411.214,3929.53,87.3479,351.944,3983.62,51.9136,375.688,3747.74,46.2977,85.2106,3798.84,877.758,140.248,3895.63,556.048,135.63,3904.33,302.146,142.445,3944.85,90.9277,193.387,3993.04,48.3923,182.244,3745.42,47.5841
