Trajectories
200
,,M4:LASI,,,M4:RASI,,,M4:LPSI,,,M4:RPSI,,,M4:LTHI,,,M4:LKNE,,,M4:LTIB,,,M4:LANK,,,M4:LHEE,,,M4:LTOE,,,M4:RTHI,,,M4:RKNE,,,M4:RTIB,,,M4:RANK,,,M4:RHEE,,,M4:RTOE,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
,,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm
1,0,-512.218,3996.86,1062.68,-739.399,4019.68,1056.93,-559.924,4245.66,1082.13,-642.818,4249.45,1085.8,-416.168,4046.69,902.777,-471.916,4127.93,559.079,-493.037,4106.35,391.864,-501.773,4191.22,104.255,-558.613,4249.05,70.1031,-543.519,4011.85,63.2554,-811.111,4052.6,897.185,-754.111,4140.11,571.339,-752.21,4156.18,314.879,-743.352,4211.48,107.996,-690.467,4265.13,67.3232,-696.847,4017.8,62.4962
2,0,-512.235,3996.92,1062.71,-739.466,4019.71,1056.92,-560.023,4245.72,1082.12,-642.912,4249.49,1085.8,-416.474,4046.79,902.748,-471.963,4127.96,559.096,-493.071,4106.38,391.896,-501.789,4191.21,104.245,-558.601,4249.04,70.1071,-543.517,4011.84,63.2561,-811.197,4052.65,897.187,-754.162,4140.1,571.329,-752.225,4156.18,314.858,-743.454,4211.39,108.055,-690.436,4265.12,67.3791,-696.875,4017.8,62.4849
3,0,-512.332,3996.96,1062.67,-739.519,4019.76,1056.95,-560.083,4245.78,1082.13,-642.999,4249.56,1085.81,-416.566,4046.85,902.741,-471.99,4127.96,559.104,-493.092,4106.4,391.913,-501.787,4191.21,104.284,-558.603,4249.02,70.0828,-543.497,4011.84,63.2373,-811.264,4052.69,897.177,-754.217,4140.11,571.331,-752.256,4156.18,314.864,-743.614,4211.25,108.101,-690.432,4265.1,67.365,-696.856,4017.77,62.4812
4,0,-512.419,3997.03,1062.66,-739.601,4019.82,1056.91,-560.189,4245.85,1082.12,-643.085,4249.62,1085.8,-416.527,4046.9,902.816,-472.034,4127.99,559.121,-493.103,4106.41,391.934,-501.788,4191.21,104.261,-558.653,4249.04,70.1029,-543.516,4011.86,63.2361,-811.276,4052.71,897.189,-754.273,4140.11,571.32,-752.291,4156.18,314.852,-743.457,4211.43,108.065,-690.444,4265.14,67.3513,-696.86,4017.81,62.5133
5,0,-512.456,3997.05,1062.66,-739.692,4019.87,1056.93,-560.261,4245.91,1082.12,-643.168,4249.68,1085.79,-416.674,4046.94,902.759,-472.065,4128.01,559.116,-493.18,4106.39,391.951,-501.779,4191.21,104.282,-558.603,4249.04,70.0896,-543.519,4011.86,63.2558,-811.343,4052.75,897.2,-754.289,4140.09,571.304,-752.553,4156.23,314.924,-743.492,4211.42,108.025,-690.519,4265.11,67.3083,-696.872,4017.8,62.4812
6,0,-512.511,3997.09,1062.69,-739.733,4019.89,1056.97,-560.345,4245.96,1082.12,-643.25,4249.74,1085.79,-416.65,4047.01,902.81,-472.112,4128.03,559.13,-493.162,4106.43,391.937,-501.784,4191.24,104.265,-558.607,4249.03,70.1048,-543.527,4011.88,63.2543,-811.013,4052.57,897.243,-754.36,4140.08,571.307,-752.561,4156.23,314.9,-743.498,4211.29,108.068,-690.477,4265.12,67.3518,-696.872,4017.85,62.4986
7,0,-512.551,3997.14,1062.7,-739.772,4019.93,1056.95,-560.453,4246.04,1082.11,-643.329,4249.8,1085.8,-416.74,4046.99,902.803,-472.154,4128.06,559.145,-493.184,4106.46,391.926,-501.773,4191.22,104.29,-558.644,4249.01,70.0976,-543.495,4011.88,63.2515,-811.024,4052.57,897.254,-754.389,4140.06,571.301,-752.575,4156.22,314.886,-743.41,4211.39,108.033,-690.53,4265.12,67.3628,-696.846,4017.88,62.537
8,0,-513.213,3997.59,1062.97,-739.919,4020.01,1056.96,-560.564,4246.1,1082.12,-643.404,4249.88,1085.78,-416.828,4046.99,902.785,-472.194,4128.07,559.145,-493.247,4106.46,391.919,-501.766,4191.23,104.291,-558.615,4249.04,70.0934,-543.502,4011.89,63.2547,-811.422,4052.79,897.211,-754.46,4140.05,571.288,-752.409,4156.15,314.807,-743.539,4211.24,108.13,-690.502,4265.12,67.3852,-696.871,4017.88,62.5414
9,0,-512.857,3997.34,1062.8,-739.928,4020.01,1056.97,-560.618,4246.15,1082.12,-643.477,4249.94,1085.76,-416.84,4047.07,902.834,-472.238,4128.11,559.162,-493.248,4106.48,391.934,-501.795,4191.25,104.27,-558.648,4249.03,70.0743,-543.502,4011.9,63.2299,-811.14,4052.64,897.256,-754.504,4140.03,571.272,-752.605,4156.18,314.857,-743.49,4211.37,108.035,-690.652,4265.07,67.2729,-696.872,4017.88,62.5324
10,0,-513.28,3997.67,1062.98,-739.93,4020.02,1056.97,-560.674,4246.21,1082.12,-643.551,4250,1085.76,-416.891,4047.1,902.832,-472.269,4128.09,559.159,-493.233,4106.48,391.947,-501.769,4191.23,104.314,-558.638,4249.05,70.0824,-543.531,4011.9,63.2559,-811.526,4052.85,897.218,-754.53,4140.02,571.272,-752.433,4156.1,314.769,-743.453,4211.42,108.026,-690.618,4265.08,67.2903,-696.882,4017.89,62.5411
11,0,-513.149,3997.54,1062.81,-740.014,4020.06,1056.98,-560.742,4246.27,1082.12,-643.622,4250.06,1085.76,-416.92,4047.15,902.83,-472.311,4128.09,559.167,-493.329,4106.52,391.956,-501.746,4191.23,104.313,-558.627,4249.04,70.0954,-543.519,4011.89,63.2473,-811.561,4052.88,897.225,-754.563,4140.02,571.25,-752.45,4156.09,314.745,-743.666,4211.11,108.126,-690.67,4265.07,67.3226,-696.875,4017.89,62.5604
12,0,-513.553,3997.82,1063.01,-740.027,4020.05,1057.03,-560.814,4246.32,1082.13,-643.698,4250.13,1085.74,-416.953,4047.17,902.838,-472.36,4128.11,559.179,-493.418,4106.53,392.013,-501.734,4191.22,104.327,-558.661,4249.03,70.0944,-543.548,4011.9,63.2526,-811.311,4052.75,897.274,-754.596,4140.01,571.247,-752.516,4156.08,314.746,-743.623,4211.22,108.11,-690.647,4265.11,67.3219,-696.852,4017.89,62.5436
13,0,-513.3,3997.62,1062.86,-740.158,4020.1,1057.04,-560.945,4246.37,1082.09,-643.773,4250.18,1085.73,-417.05,4047.17,902.839,-472.402,4128.13,559.181,-493.287,4106.44,391.987,-501.76,4191.25,104.316,-558.636,4249.03,70.1133,-543.551,4011.86,63.2522,-811.328,4052.77,897.273,-754.66,4140,571.239,-752.539,4156.07,314.728,-743.51,4211.39,108.02,-690.71,4265.08,67.2873,-696.891,4017.86,62.5336
14,0,-513.385,3997.7,1062.89,-740.232,4020.15,1057.06,-560.976,4246.41,1082.11,-643.845,4250.25,1085.73,-417.207,4047.16,902.793,-472.45,4128.13,559.188,-493.396,4106.46,391.967,-501.722,4191.21,104.364,-558.679,4249.03,70.0895,-543.566,4011.86,63.2631,-811.699,4052.97,897.238,-754.691,4140,571.226,-752.523,4156.04,314.714,-743.482,4211.43,107.976,-690.807,4265.08,67.2068,-696.87,4017.88,62.566
15,0,-513.524,3997.77,1062.9,-740.291,4020.18,1057.05,-561.02,4246.47,1082.1,-643.92,4250.29,1085.72,-417.118,4047.19,902.871,-472.496,4128.14,559.209,-493.453,4106.46,391.945,-501.736,4191.21,104.34,-558.65,4249.01,70.1102,-543.568,4011.88,63.2572,-811.772,4053.02,897.235,-754.741,4140,571.228,-752.579,4156.02,314.701,-743.508,4211.33,107.985,-690.78,4265.11,67.2987,-696.87,4017.94,62.591
16,0,-513.616,3997.84,1062.93,-740.289,4020.2,1057.07,-561.104,4246.52,1082.07,-643.991,4250.36,1085.71,-417.264,4047.2,902.835,-472.548,4128.13,559.198,-493.431,4106.48,391.961,-501.708,4191.19,104.372,-558.682,4248.99,70.1284,-543.591,4011.89,63.2703,-811.844,4053.06,897.231,-754.769,4139.98,571.219,-752.573,4155.99,314.693,-743.363,4211.53,107.892,-690.866,4265.1,67.1977,-696.857,4017.94,62.5651
17,0,-513.759,3997.94,1062.95,-738.639,4018.88,1057.24,-561.183,4246.57,1082.05,-644.055,4250.41,1085.71,-417.205,4047.29,902.911,-472.591,4128.16,559.22,-493.48,4106.47,391.959,-501.751,4191.2,104.346,-558.675,4249.01,70.1227,-543.596,4011.88,63.2405,-811.948,4053.12,897.224,-754.797,4139.97,571.205,-752.609,4155.98,314.698,-743.403,4211.42,107.942,-690.734,4265.12,67.2887,-696.838,4017.9,62.545
18,0,-513.825,3997.95,1062.93,-738.761,4018.96,1057.23,-561.26,4246.65,1082.04,-644.12,4250.47,1085.7,-417.266,4047.27,902.922,-472.642,4128.15,559.215,-493.602,4106.52,391.995,-501.8,4191.21,104.341,-558.674,4249,70.1276,-543.555,4011.85,63.2477,-811.97,4053.13,897.232,-754.856,4139.98,571.189,-752.614,4155.96,314.692,-743.442,4211.45,107.947,-690.797,4265.11,67.2412,-696.897,4017.92,62.5644
19,0,-513.831,3997.98,1062.91,-739.975,4019.88,1057.16,-561.319,4246.68,1082.05,-644.19,4250.51,1085.69,-417.311,4047.31,902.92,-472.688,4128.18,559.23,-493.569,4106.51,392.005,-501.768,4191.21,104.381,-558.66,4248.99,70.1351,-543.55,4011.86,63.2686,-812.021,4053.16,897.231,-754.892,4139.98,571.18,-752.616,4155.93,314.679,-743.51,4211.36,107.917,-690.806,4265.11,67.2591,-696.854,4017.89,62.5489
20,0,-513.847,3997.95,1062.91,-739.931,4019.81,1057.18,-561.421,4246.74,1082.03,-644.255,4250.57,1085.68,-417.447,4047.33,902.857,-472.737,4128.17,559.239,-493.615,4106.56,392.006,-501.767,4191.2,104.405,-558.656,4249.02,70.1283,-543.549,4011.86,63.2805,-812.135,4053.23,897.238,-754.945,4139.99,571.178,-752.638,4155.91,314.67,-743.475,4211.3,107.954,-690.867,4265.1,67.2079,-696.882,4017.91,62.544
