Trajectories
200
,,M4:LASI,,,M4:RASI,,,M4:LPSI,,,M4:RPSI,,,M4:LTHI,,,M4:LKNE,,,M4:LTIB,,,M4:LANK,,,M4:LHEE,,,M4:LTOE,,,M4:RTHI,,,M4:RKNE,,,M4:RTIB,,,M4:RANK,,,M4:RHEE,,,M4:RTOE,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
,,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm
1,0,-452.865,4091.59,1064.17,-679.017,4123.18,1051.01,-493.098,4337.74,1085.65,-575.371,4344.38,1087.58,-346.817,4133.36,907.194,-394.944,4205.56,561.823,-412.286,4176.77,394.815,-408.879,4247.22,103.426,-463.228,4305.83,68.1018,-457.234,4068.25,61.6745,-741.941,4160.24,891.744,-675.594,4250.83,568.151,-674.082,4267.1,315.364,,,,-593.052,4348.46,63.6892,-664.822,4111.19,62.2875
2,0,-452.867,4091.59,1064.16,-679.038,4123.15,1051.02,-493.136,4337.75,1085.65,-575.421,4344.39,1087.57,-346.842,4133.36,907.191,-394.958,4205.55,561.82,-412.27,4176.74,394.807,-408.872,4247.18,103.431,-463.259,4305.81,68.1284,-457.268,4068.23,61.6553,-741.909,4160.21,891.741,-675.579,4250.82,568.136,-674.075,4267.11,315.363,,,,-593.036,4348.44,63.7007,-664.785,4111.2,62.3176
3,0,-452.92,4091.62,1064.15,-679.046,4123.14,1051.02,-493.176,4337.75,1085.64,-575.563,4344.38,1087.5,-346.785,4133.4,907.214,-394.968,4205.56,561.812,-412.386,4176.8,394.876,-408.885,4247.2,103.437,-463.233,4305.79,68.1091,-457.228,4068.23,61.645,-741.965,4160.21,891.73,-675.641,4250.83,568.155,-674.091,4267.11,315.369,,,,-593.002,4348.46,63.7639,-664.835,4111.19,62.2734
4,0,-452.925,4091.62,1064.15,-679.059,4123.15,1051,-493.212,4337.75,1085.63,-575.502,4344.37,1087.54,-346.809,4133.39,907.174,-394.991,4205.57,561.816,-412.274,4176.73,394.801,-408.903,4247.24,103.422,-463.279,4305.82,68.0852,-457.243,4068.23,61.6438,-741.995,4160.21,891.721,-675.59,4250.81,568.144,-674.06,4267.11,315.353,,,,-593.055,4348.44,63.6879,-664.888,4111.2,62.2893
5,0,-452.942,4091.61,1064.18,-679.076,4123.12,1050.97,-493.248,4337.77,1085.64,-575.57,4344.38,1087.52,-346.929,4133.44,907.274,-394.995,4205.58,561.825,-412.247,4176.73,394.778,-408.907,4247.23,103.413,-463.238,4305.84,68.0921,-457.263,4068.26,61.6543,-742.014,4160.19,891.714,-675.626,4250.82,568.143,-674.047,4267.1,315.349,,,,-592.995,4348.46,63.7233,-664.83,4111.21,62.2782
6,0,-452.932,4091.64,1064.16,-679.109,4123.09,1050.97,-493.291,4337.76,1085.64,-575.742,4344.4,1087.47,-346.836,4133.42,907.229,-395.016,4205.56,561.814,-412.304,4176.78,394.821,-408.903,4247.22,103.426,-463.265,4305.81,68.1261,-457.255,4068.27,61.6639,-742.001,4160.17,891.708,-675.59,4250.81,568.126,-674.112,4267.12,315.367,,,,-593.018,4348.45,63.7201,-664.815,4111.2,62.2977
7,0,-452.95,4091.66,1064.17,-679.116,4123.09,1050.94,-493.332,4337.78,1085.64,-575.665,4344.36,1087.49,-346.779,4133.44,907.082,-395.024,4205.55,561.804,-412.386,4176.82,394.809,-408.893,4247.21,103.46,-463.253,4305.81,68.1003,-457.275,4068.24,61.6587,-742.018,4160.16,891.702,-675.633,4250.83,568.133,-674.053,4267.1,315.338,,,,-593.045,4348.47,63.6845,-664.825,4111.21,62.2923
8,0,-452.955,4091.63,1064.19,-679.126,4123.11,1050.93,-493.379,4337.79,1085.64,-575.875,4344.38,1087.43,-346.875,4133.45,907.204,-395.042,4205.56,561.81,-412.294,4176.72,394.812,-408.871,4247.21,103.446,-463.281,4305.81,68.145,-457.292,4068.25,61.6478,-742.01,4160.15,891.702,-675.618,4250.81,568.112,-674.088,4267.11,315.349,,,,-593.058,4348.46,63.6678,-664.851,4111.18,62.2705
9,0,-452.927,4091.64,1064.19,-679.124,4123.08,1050.93,-493.421,4337.81,1085.63,-575.821,4344.38,1087.48,-346.843,4133.46,907.047,-395.05,4205.54,561.809,-412.272,4176.72,394.794,-408.914,4247.23,103.425,-463.261,4305.8,68.1487,-457.302,4068.26,61.6657,-742.09,4160.16,891.691,-675.636,4250.81,568.123,-674.07,4267.11,315.346,,,,-593.021,4348.45,63.7151,-664.862,4111.16,62.2848
10,0,-452.982,4091.64,1064.2,-679.13,4123.06,1050.94,-493.463,4337.81,1085.64,-575.826,4344.39,1087.48,-347.024,4133.49,907.176,-395.068,4205.53,561.804,-412.283,4176.65,394.81,-408.906,4247.21,103.424,-463.254,4305.8,68.1314,-457.273,4068.23,61.6516,-742.076,4160.14,891.691,-675.614,4250.8,568.106,-674.098,4267.11,315.34,,,,-593.101,4348.48,63.6489,-664.893,4111.19,62.3285
11,0,-452.994,4091.68,1064.19,-679.123,4123.05,1050.94,-493.504,4337.82,1085.63,-575.925,4344.38,1087.46,-346.895,4133.5,907.225,-395.085,4205.51,561.804,-412.37,4176.74,394.803,-408.888,4247.2,103.47,-463.296,4305.78,68.1449,-457.314,4068.25,61.66,-742.098,4160.13,891.677,-675.629,4250.8,568.099,-674.126,4267.12,315.337,,,,-593.064,4348.46,63.6731,-664.815,4111.2,62.2809
12,0,-453.009,4091.68,1064.2,-679.103,4123.1,1050.93,-493.545,4337.83,1085.62,-575.896,4344.39,1087.48,-346.975,4133.5,907.182,-395.097,4205.5,561.804,-412.357,4176.67,394.772,-408.907,4247.21,103.431,-463.297,4305.79,68.1495,-457.307,4068.27,61.6414,-742.109,4160.12,891.667,-675.643,4250.8,568.096,-674.113,4267.11,315.33,,,,-593.097,4348.47,63.6962,-664.854,4111.18,62.2912
13,0,-452.995,4091.68,1064.18,-679.174,4123.06,1050.91,-493.582,4337.85,1085.64,-576.113,4344.41,1087.41,-346.964,4133.53,907.198,-395.123,4205.47,561.799,-412.418,4176.67,394.775,-408.917,4247.23,103.458,-463.304,4305.79,68.1246,-457.314,4068.29,61.6795,-742.056,4160.09,891.669,-675.647,4250.8,568.096,-674.138,4267.11,315.335,,,,-593.109,4348.43,63.6407,-664.856,4111.19,62.3004
14,0,-453.006,4091.69,1064.21,-679.129,4123.05,1050.92,-493.623,4337.86,1085.62,-576.16,4344.4,1087.39,-346.961,4133.55,907.179,-395.134,4205.44,561.795,-412.414,4176.67,394.818,-408.904,4247.2,103.456,-463.298,4305.76,68.1485,-457.327,4068.25,61.6794,-742.135,4160.1,891.651,-675.632,4250.79,568.074,-674.087,4267.09,315.312,,,,-593.056,4348.47,63.7281,-664.894,4111.16,62.2826
15,0,-453.035,4091.71,1064.22,-679.14,4123.03,1050.89,-493.662,4337.86,1085.62,-576.022,4344.41,1087.48,-346.953,4133.57,907.201,-395.156,4205.4,561.799,-412.427,4176.61,394.793,-408.929,4247.19,103.468,-463.307,4305.76,68.1188,-457.31,4068.24,61.6625,-742.141,4160.09,891.65,-675.647,4250.79,568.079,-674.119,4267.09,315.321,,,,-593.114,4348.47,63.6505,-664.863,4111.14,62.2836
