Trajectories
200
,,M4:LASI,,,M4:RASI,,,M4:LPSI,,,M4:RPSI,,,M4:LTHI,,,M4:LKNE,,,M4:LTIB,,,M4:LANK,,,M4:LHEE,,,M4:LTOE,,,M4:RTHI,,,M4:RKNE,,,M4:RTIB,,,M4:RANK,,,M4:RHEE,,,M4:RTOE,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
,,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm
1,0,-491.037,3952.69,1062.56,-717.064,3971.9,1054.34,-541.465,4198.92,1077.63,-622.59,4202.99,1082.01,-389.477,4000.66,904.679,-441.112,4081.55,559.936,-458.11,4057.74,394.219,-458.569,4133.62,103.943,-515.171,4190.44,69.047,-500.317,3953.36,61.9561,-785.749,4008.14,896.666,-728.662,4102.01,565.987,-729.051,4118.1,315.639,,,,-660.694,4215.48,66.4961,-695.197,3969.68,62.3565
2,0,-491.077,3952.65,1062.52,-717.072,3971.87,1054.39,-541.456,4198.9,1077.61,-622.552,4202.95,1082.01,-389.367,4000.57,904.719,-441.112,4081.51,559.941,-458.106,4057.71,394.207,-458.566,4133.62,103.937,-515.141,4190.45,69.0519,-500.338,3953.35,61.9704,-785.734,4008.1,896.671,-728.684,4101.98,565.984,-729.044,4118.09,315.622,,,,-660.668,4215.43,66.4822,-695.171,3969.67,62.3618
3,0,-491.082,3952.62,1062.54,-717.044,3971.83,1054.37,-541.426,4198.85,1077.63,-622.459,4202.89,1082.03,-389.417,4000.51,904.707,-441.118,4081.47,559.942,-458.132,4057.66,394.237,-458.564,4133.62,103.946,-515.189,4190.46,69.0598,-500.316,3953.33,61.94,-785.71,4008.07,896.677,-728.833,4101.96,566.05,-729.046,4118.07,315.619,,,,-660.642,4215.44,66.5401,-695.195,3969.68,62.3469
4,0,-491.045,3952.54,1062.49,-717.042,3971.79,1054.38,-541.413,4198.81,1077.62,-622.473,4202.88,1082.03,-389.558,4000.51,904.658,-441.118,4081.44,559.943,-458.131,4057.65,394.243,-458.558,4133.62,103.927,-515.166,4190.46,69.0779,-500.343,3953.33,61.9644,-785.778,4008.06,896.67,-728.699,4101.92,565.984,-729.056,4118.06,315.61,,,,-660.652,4215.45,66.5286,-695.194,3969.67,62.3406
5,0,-491.075,3952.48,1062.53,-717.039,3971.74,1054.38,-541.394,4198.77,1077.62,-620.783,4202.56,1082.49,-389.546,4000.47,904.659,-441.118,4081.42,559.947,-458.188,4057.62,394.235,-458.563,4133.6,103.932,-515.187,4190.45,69.0519,-500.351,3953.33,61.9788,-785.735,4008.01,896.676,-728.707,4101.89,565.98,-729.069,4118.04,315.604,,,,-660.687,4215.45,66.4652,-695.21,3969.65,62.3336
6,0,-491.15,3952.47,1062.5,-717.027,3971.67,1054.39,-541.377,4198.71,1077.6,-620.774,4202.5,1082.49,-389.481,4000.4,904.682,-441.118,4081.38,559.943,-458.178,4057.62,394.233,-458.494,4133.57,103.931,-515.157,4190.46,69.0888,-500.358,3953.33,61.9624,-785.768,4007.98,896.666,-728.748,4101.86,565.973,-729.07,4118.01,315.603,,,,-660.679,4215.44,66.4969,-695.189,3969.67,62.3352
7,0,-491.081,3952.4,1062.55,-717.026,3971.6,1054.41,-541.363,4198.67,1077.61,-620.759,4202.45,1082.5,-389.498,4000.34,904.628,-441.115,4081.35,559.939,-458.151,4057.58,394.222,-458.552,4133.59,103.931,-515.24,4190.44,69.0482,-500.361,3953.34,61.959,-785.762,4007.94,896.666,-728.704,4101.79,565.958,-729.053,4117.97,315.582,-723.074,4156.3,114.951,-660.723,4215.43,66.4805,-695.203,3969.65,62.3369
8,0,-491.159,3952.39,1062.52,-717.021,3971.57,1054.4,-541.344,4198.61,1077.61,-620.746,4202.4,1082.49,-389.472,4000.29,904.647,-441.112,4081.33,559.934,-458.168,4057.61,394.196,-458.554,4133.6,103.937,-515.315,4190.43,69.0253,-500.381,3953.33,61.9824,-785.766,4007.91,896.667,-728.706,4101.74,565.95,-729.028,4117.92,315.573,-723.104,4156.28,114.946,-660.76,4215.42,66.4328,-695.203,3969.68,62.3381
9,0,-491.136,3952.34,1062.56,-716.957,3971.48,1054.41,-541.33,4198.56,1077.62,-620.73,4202.33,1082.49,-389.543,4000.25,904.628,-441.115,4081.32,559.948,-458.124,4057.59,394.207,-458.555,4133.59,103.925,-515.195,4190.42,69.0588,-500.363,3953.33,61.9611,-785.757,4007.87,896.672,-728.794,4101.71,565.972,-729.055,4117.89,315.566,-723.104,4156.22,114.985,-660.767,4215.38,66.4291,-695.19,3969.67,62.3441
10,0,-491.083,3952.25,1062.55,-716.961,3971.43,1054.44,-541.314,4198.51,1077.62,-620.72,4202.28,1082.48,-389.484,4000.22,904.646,-441.114,4081.3,559.957,-458.242,4057.58,394.184,-458.509,4133.56,103.904,-515.164,4190.44,69.0884,-500.375,3953.34,61.9683,-785.765,4007.84,896.666,-728.715,4101.65,565.941,-729.057,4117.84,315.566,-723.05,4156.22,115.094,-660.72,4215.39,66.4943,-695.184,3969.66,62.3426
11,0,-491.027,3952.18,1062.56,-716.906,3971.35,1054.42,-541.301,4198.46,1077.63,-620.704,4202.2,1082.5,-389.453,4000.15,904.621,-441.108,4081.27,559.95,-458.135,4057.58,394.214,-458.557,4133.59,103.916,-515.222,4190.41,69.0531,-500.375,3953.34,61.9514,-785.739,4007.79,896.663,-728.704,4101.59,565.933,-729.057,4117.79,315.567,-723.113,4156.23,115.062,-660.79,4215.41,66.4197,-695.209,3969.69,62.3425
12,0,-491.009,3952.08,1062.44,-716.874,3971.28,1054.43,-541.291,4198.42,1077.63,-620.692,4202.15,1082.5,-389.574,4000.12,904.591,-441.11,4081.25,559.947,-458.237,4057.55,394.201,-458.514,4133.57,103.913,-515.354,4190.44,69.0004,-500.397,3953.34,61.95,-785.788,4007.77,896.659,-728.696,4101.54,565.924,-729.044,4117.74,315.564,-723.039,4156.26,115.088,-660.742,4215.4,66.4867,-695.24,3969.7,62.3604
13,0,-491.043,3952.09,1062.49,-717.012,3971.39,1054.41,-541.282,4198.35,1077.63,-620.68,4202.08,1082.5,-389.449,4000.05,904.599,-441.103,4081.26,559.952,-458.14,4057.55,394.213,-458.519,4133.57,103.898,-515.272,4190.43,69.0281,-500.399,3953.33,61.98,-785.775,4007.73,896.657,-728.809,4101.5,565.952,-729.045,4117.68,315.561,-723.028,4156.32,115.055,-660.757,4215.41,66.4951,-695.229,3969.68,62.3699
14,0,-491.09,3952.09,1062.54,-716.788,3971.15,1054.42,-541.268,4198.31,1077.64,-620.664,4201.85,1082.53,-389.478,4000.05,904.627,-441.092,4081.24,559.951,-458.098,4057.56,394.212,-458.553,4133.59,103.915,-515.398,4190.42,68.9908,-500.406,3953.35,61.9924,-785.781,4007.68,896.653,-728.723,4101.45,565.924,-729.068,4117.65,315.563,-722.953,4156.39,115.022,-660.708,4215.44,66.5034,-695.222,3969.71,62.3586
15,0,-491.062,3952.01,1062.49,-717.058,3971.45,1054.33,-541.263,4198.25,1077.65,-620.656,4201.79,1082.53,-389.453,4000.04,904.61,-441.094,4081.22,559.954,-458.121,4057.52,394.2,-458.549,4133.6,103.943,-515.355,4190.43,69.002,-500.382,3953.36,61.9642,-785.732,4007.62,896.65,-728.852,4101.43,565.949,-729.029,4117.59,315.546,-722.98,4156.4,114.993,-660.76,4215.4,66.5155,-695.218,3969.68,62.358
16,0,-491.027,3951.97,1062.46,-717.014,3971.37,1054.33,-541.254,4198.21,1077.66,-620.648,4201.75,1082.55,-389.437,4000.01,904.618,-441.085,4081.21,559.959,-458.137,4057.52,394.212,-458.525,4133.58,103.906,-515.3,4190.46,69.0351,-500.398,3953.35,61.9653,-785.758,4007.58,896.642,-728.824,4101.35,565.942,-729.029,4117.56,315.551,-722.933,4156.46,114.966,-660.739,4215.42,66.5298,-695.214,3969.67,62.3519
17,0,-490.921,3951.86,1062.44,-716.952,3971.29,1054.33,-541.248,4198.15,1077.67,-620.637,4201.7,1082.55,-389.373,3999.97,904.597,-441.072,4081.2,559.967,-458.124,4057.5,394.209,-458.522,4133.59,103.9,-515.31,4190.42,69.037,-500.403,3953.36,61.983,-785.75,4007.53,896.634,-728.824,4101.33,565.932,-728.999,4117.52,315.541,-722.931,4156.51,114.873,-660.763,4215.42,66.4778,-695.208,3969.68,62.3643
18,0,-490.908,3951.84,1062.44,-717.015,3971.31,1054.28,-541.244,4198.09,1077.67,-620.636,4201.76,1082.55,-389.449,3999.93,904.609,-441.058,4081.17,559.962,-458.066,4057.48,394.192,-458.56,4133.61,103.912,-515.388,4190.4,69.0238,-500.399,3953.37,61.9571,-785.704,4007.45,896.633,-728.724,4101.25,565.905,-729.012,4117.5,315.546,-722.947,4156.53,114.815,-660.804,4215.4,66.4614,-695.207,3969.68,62.3347
19,0,-490.928,3951.8,1062.43,-716.967,3971.25,1054.31,-541.247,4198.05,1077.68,-620.64,4201.69,1082.55,-389.333,3999.9,904.569,-441.039,4081.15,559.945,-458.167,4057.48,394.189,-458.56,4133.6,103.919,-515.454,4190.41,68.9642,-500.369,3953.36,61.9688,-785.704,4007.4,896.629,-728.718,4101.2,565.9,-729.011,4117.49,315.546,-722.856,4156.6,114.843,-660.74,4215.42,66.5301,-695.2,3969.68,62.36
20,0,-490.817,3951.69,1062.39,-716.886,3971.11,1054.33,-541.247,4198,1077.69,-620.639,4201.64,1082.55,-389.372,3999.85,904.578,-441.027,4081.13,559.951,-458.162,4057.46,394.179,-458.521,4133.58,103.914,-515.264,4190.42,69.0646,-500.39,3953.36,61.9682,-785.636,4007.3,896.626,-728.718,4101.16,565.899,-728.968,4117.46,315.521,-722.836,4156.61,114.858,-660.707,4215.44,66.5375,-695.217,3969.71,62.3465
21,0,-490.899,3951.71,1062.43,-716.996,3971.23,1054.3,-541.246,4197.95,1077.7,-620.641,4201.59,1082.57,-389.383,3999.85,904.573,-441.012,4081.09,559.939,-458.075,4057.47,394.201,-458.558,4133.59,103.906,-515.15,4190.44,69.0806,-500.4,3953.37,61.9521,-785.635,4007.24,896.616,-728.671,4101.1,565.886,-728.961,4117.45,315.523,-722.868,4156.58,114.883,-660.725,4215.42,66.5547,-695.194,3969.68,62.3317
22,0,-490.801,3951.65,1062.4,-717.864,3975.09,1053.01,-541.245,4197.87,1077.7,-620.644,4201.55,1082.57,-389.347,3999.78,904.551,-440.995,4081.04,559.927,-458.134,4057.42,394.198,-458.517,4133.6,103.91,-515.323,4190.42,69.0288,-500.413,3953.36,61.9992,-785.633,4007.18,896.603,-728.785,4101.08,565.908,-729.009,4117.45,315.537,-722.87,4156.58,114.883,-660.715,4215.44,66.5463,-695.194,3969.67,62.3374
23,0,-490.876,3951.71,1062.48,-716.779,3970.98,1054.3,-541.25,4197.83,1077.71,-620.638,4201.49,1082.59,-389.337,3999.74,904.558,-440.977,4081.02,559.935,-458.028,4057.4,394.194,-458.557,4133.61,103.923,-515.229,4190.45,69.0907,-500.364,3953.36,61.9499,-785.637,4007.13,896.596,-728.765,4101.04,565.908,-728.966,4117.43,315.518,-722.897,4156.53,114.86,-660.729,4215.4,66.5154,-695.195,3969.68,62.3393
24,0,-490.802,3951.63,1062.46,-717.782,3974.94,1052.99,-541.252,4197.76,1077.71,-620.643,4201.44,1082.58,-389.268,3999.73,904.545,-440.965,4080.99,559.933,-458.029,4057.36,394.183,-458.52,4133.58,103.908,-515.23,4190.45,69.0897,-500.39,3953.36,61.9844,-785.632,4007.07,896.584,-728.652,4100.99,565.878,-728.938,4117.42,315.506,-722.954,4156.52,114.806,-660.773,4215.4,66.4537,-695.196,3969.66,62.3329
25,0,-490.794,3951.59,1062.46,-717.741,3974.87,1052.98,-541.253,4197.71,1077.72,-620.649,4201.39,1082.58,-389.254,3999.67,904.55,-440.948,4080.94,559.922,-458.007,4057.36,394.163,-458.523,4133.58,103.918,-515.156,4190.45,69.0738,-500.375,3953.34,61.9728,-785.517,4006.95,896.586,-728.77,4100.97,565.914,-728.976,4117.43,315.523,-722.894,4156.52,114.876,-660.7,4215.41,66.5158,-695.189,3969.68,62.3173
