Trajectories
200
,,M1:LASI,,,M1:RASI,,,M1:LPSI,,,M1:RPSI,,,M1:LTHI,,,M1:LKNE,,,M1:LTIB,,,M1:LANK,,,M1:LHEE,,,M1:LTOE,,,M1:RTHI,,,M1:RKNE,,,M1:RTIB,,,M1:RANK,,,M1:RHEE,,,M1:RTOE,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
,,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm
1,0,225.384,4127.38,1071.15,332.878,4124.42,1064.3,134.902,3943.77,1030.5,399.27,3930.51,1015.22,67.1293,4041.79,714.481,90.4277,4013.28,544.142,70.7176,4094.6,378.671,108.606,4087.02,89.1669,160.864,3914.23,50.4124,159.138,4142.63,62.5348,449.598,3955.58,698.255,447.801,4034.77,506.489,454.766,4037.61,399.964,404.267,4093.33,82.5188,360.64,3908.89,45.8839,352.584,4136.72,55.6159
2,0,225.374,4127.37,1071.14,332.877,4124.4,1064.3,134.929,3943.76,1030.48,399.28,3930.51,1015.22,67.2935,4041.84,714.229,90.4331,4013.29,544.147,70.7495,4094.6,378.674,108.59,4087.04,89.1784,160.864,3914.22,50.4102,159.149,4142.63,62.5381,449.65,3955.56,698.269,447.572,4034.86,506.431,454.768,4037.6,399.985,404.229,4093.34,82.5577,360.629,3908.9,45.8859,352.58,4136.72,55.6199
3,0,225.375,4127.35,1071.14,332.876,4124.41,1064.3,134.9,3943.74,1030.47,399.254,3930.51,1015.21,67.2625,4041.75,714.365,90.4543,4013.27,544.145,70.7561,4094.6,378.691,108.613,4087.01,89.1746,160.87,3914.22,50.411,159.151,4142.63,62.5348,449.482,3955.58,698.249,447.602,4034.85,506.444,454.776,4037.59,399.977,404.304,4093.35,82.4829,360.643,3908.9,45.888,352.578,4136.72,55.6204
4,0,225.379,4127.36,1071.14,332.873,4124.4,1064.3,134.909,3943.74,1030.47,399.261,3930.51,1015.22,67.337,4041.79,714.208,90.5694,4013.31,544.145,70.7914,4094.57,378.684,108.626,4087.02,89.1789,160.868,3914.22,50.4065,159.154,4142.63,62.5297,449.482,3955.52,698.204,447.771,4034.72,506.474,454.758,4037.55,399.965,404.204,4093.32,82.5622,360.64,3908.89,45.8786,352.579,4136.71,55.6169
5,0,225.381,4127.36,1071.13,332.875,4124.4,1064.28,134.897,3943.73,1030.48,399.259,3930.49,1015.22,67.3166,4041.78,714.212,90.4676,4013.38,544.227,70.7799,4094.58,378.693,108.616,4087.02,89.1901,160.89,3914.22,50.3992,159.153,4142.62,62.5371,449.466,3955.52,698.203,447.588,4034.79,506.432,454.744,4037.52,399.961,404.137,4093.27,82.6157,360.622,3908.88,45.8763,352.577,4136.71,55.6235
6,0,225.379,4127.35,1071.12,332.877,4124.4,1064.27,134.905,3943.72,1030.47,399.234,3930.5,1015.22,67.3363,4041.76,714.202,90.5734,4013.26,544.14,70.793,4094.56,378.697,108.605,4087.03,89.1923,160.904,3914.21,50.4026,159.138,4142.62,62.5513,449.444,3955.5,698.2,447.634,4034.74,506.431,454.725,4037.5,399.975,403.889,4093.08,82.7665,360.567,3908.89,45.9276,352.576,4136.7,55.6236
7,0,225.383,4127.34,1071.1,332.884,4124.4,1064.26,134.893,3943.72,1030.47,399.238,3930.5,1015.24,67.3521,4041.72,714.208,90.5709,4013.23,544.147,70.8095,4094.55,378.711,108.632,4087.01,89.1718,160.91,3914.21,50.3892,159.133,4142.61,62.5552,449.419,3955.49,698.202,447.594,4034.7,506.412,454.772,4037.46,399.998,403.902,4093.08,82.7655,360.624,3908.87,45.8678,352.575,4136.69,55.6318
8,0,225.386,4127.34,1071.09,332.887,4124.4,1064.25,134.878,3943.71,1030.48,399.233,3930.5,1015.24,67.2704,4041.75,714.27,90.5789,4013.21,544.142,70.8177,4094.52,378.715,108.624,4087,89.1764,160.927,3914.21,50.3921,159.128,4142.6,62.5679,449.455,3955.44,698.199,447.626,4034.65,506.43,454.739,4037.43,399.987,403.867,4093.06,82.7602,360.627,3908.86,45.8744,352.573,4136.69,55.6306
9,0,225.393,4127.34,1071.08,332.897,4124.4,1064.23,134.871,3943.7,1030.49,399.265,3930.48,1015.24,67.3553,4041.67,714.217,90.5845,4013.17,544.152,70.8243,4094.48,378.719,108.62,4087.02,89.1984,160.935,3914.2,50.387,159.119,4142.6,62.5693,449.427,3955.45,698.251,447.609,4034.63,506.448,454.701,4037.39,399.968,403.881,4093.05,82.7525,360.632,3908.85,45.8654,352.565,4136.69,55.6359
