Trajectories
200
,,M1:LASI,,,M1:RASI,,,M1:LPSI,,,M1:RPSI,,,M1:LTHI,,,M1:LKNE,,,M1:LTIB,,,M1:LANK,,,M1:LHEE,,,M1:LTOE,,,M1:RTHI,,,M1:RKNE,,,M1:RTIB,,,M1:RANK,,,M1:RHEE,,,M1:RTOE,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
,,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm
1,0,155.434,3940.75,1030.89,419.278,3923.4,1014.61,249.34,4123.2,1069.77,356.723,4118.26,1062.55,96.6621,4044.8,713.531,117.018,4018.45,540.009,,,,140.99,4104.15,89.121,192.271,4159.58,63.5215,190.75,3931.37,49.3128,466.665,3954.49,695.37,463.095,4039.43,504.542,469.19,4045.5,397.949,416.405,4112.04,82.4993,370.624,3928.78,45.3325,364.648,4156.65,55.5627
2,0,155.303,3940.77,1031.16,419.274,3923.47,1014.61,249.334,4123.25,1069.78,356.706,4118.31,1062.55,96.6568,4044.84,713.525,117.014,4018.47,540.004,,,,141.001,4104.14,89.0981,192.272,4159.58,63.5104,190.744,3931.37,49.3149,466.564,3954.55,695.355,463.124,4039.44,504.559,469.18,4045.53,397.969,416.413,4112.05,82.5064,370.628,3928.79,45.3355,364.646,4156.64,55.555
3,0,155.308,3940.83,1031.16,419.281,3923.52,1014.6,249.322,4123.31,1069.79,356.7,4118.37,1062.55,96.6478,4044.89,713.528,117.028,4018.5,540.006,,,,140.984,4104.15,89.1053,192.273,4159.58,63.5047,190.744,3931.37,49.3141,466.588,3954.6,695.394,463.092,4039.47,504.546,469.205,4045.52,397.949,416.439,4112.07,82.5014,370.628,3928.79,45.3288,364.67,4156.64,55.5447
4,0,155.254,3940.88,1031.19,419.289,3923.57,1014.6,249.313,4123.36,1069.8,356.687,4118.43,1062.57,96.6427,4044.93,713.53,116.993,4018.53,540.001,,,,140.988,4104.14,89.1033,192.274,4159.58,63.4976,190.743,3931.38,49.3079,466.695,3954.6,695.417,463.091,4039.5,504.556,469.179,4045.54,397.964,416.441,4112.05,82.4959,370.647,3928.81,45.3942,364.682,4156.65,55.5351
5,0,155.255,3940.94,1031.19,419.246,3923.65,1014.62,249.307,4123.41,1069.81,356.673,4118.5,1062.57,96.6546,4044.97,713.53,117.027,4018.55,539.998,,,,140.993,4104.15,89.0921,192.255,4159.58,63.5013,190.751,3931.37,49.3119,466.554,3954.65,695.367,463.09,4039.51,504.545,469.185,4045.55,397.947,416.421,4112.05,82.5082,370.61,3928.79,45.3321,364.693,4156.65,55.542
6,0,155.226,3940.99,1031.2,419.263,3923.69,1014.62,249.29,4123.47,1069.83,356.662,4118.55,1062.58,96.5426,4045.06,713.598,117.009,4018.59,540.025,,,,140.989,4104.15,89.0974,192.248,4159.58,63.4991,190.747,3931.38,49.3046,466.683,3954.67,695.438,463.129,4039.51,504.587,469.191,4045.56,397.968,416.419,4112.03,82.5123,370.61,3928.79,45.3342,364.704,4156.65,55.5322
7,0,155.213,3941.03,1031.21,419.216,3923.78,1014.61,249.276,4123.52,1069.84,356.65,4118.61,1062.59,96.6923,4044.96,713.418,117.026,4018.66,540.068,,,,140.987,4104.15,89.0917,192.238,4159.57,63.4929,190.746,3931.38,49.3084,466.578,3954.73,695.434,463.095,4039.54,504.574,469.21,4045.57,397.952,416.427,4112.05,82.5338,370.606,3928.8,45.3405,364.714,4156.65,55.5301
8,0,155.197,3941.1,1031.21,419.244,3923.83,1014.62,249.26,4123.58,1069.85,356.646,4118.67,1062.6,96.6141,4045.08,713.544,117.037,4018.68,540.075,,,,140.987,4104.14,89.0861,192.236,4159.58,63.4883,190.743,3931.38,49.3,466.554,3954.76,695.423,463.203,4039.56,504.646,469.175,4045.59,397.979,416.417,4112.04,82.5429,370.603,3928.79,45.3393,364.718,4156.66,55.523
9,0,155.175,3941.14,1031.21,419.231,3923.91,1014.63,249.247,4123.63,1069.86,356.621,4118.74,1062.61,96.5319,4045.15,713.591,117.034,4018.7,540.08,,,,140.98,4104.15,89.0956,192.227,4159.57,63.4994,190.751,3931.37,49.3017,466.601,3954.8,695.451,463.102,4039.56,504.568,469.178,4045.58,397.956,416.414,4112.03,82.5426,370.599,3928.81,45.3449,364.734,4156.66,55.5206
