Trajectories
200
,,M1:LASI,,,M1:RASI,,,M1:LPSI,,,M1:RPSI,,,M1:LTHI,,,M1:LKNE,,,M1:LTIB,,,M1:LANK,,,M1:LHEE,,,M1:LTOE,,,M1:RTHI,,,M1:RKNE,,,M1:RTIB,,,M1:RANK,,,M1:RHEE,,,M1:RTOE,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
,,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm
1,0,413.772,3935.29,1014.44,150.002,3956.48,1031.34,355.571,4130.61,1063.86,248.1,4137.22,1070.87,464.237,3959.44,695.543,466.528,4041,504.838,473.743,4045.12,398.354,427.648,4111.4,82.1654,379.284,4159.4,54.4618,373.083,3931.15,45.1514,90.7456,4057.89,714.218,111.415,4031.67,540.199,96.5102,4115.3,377.524,138.039,4106.89,88.2879,190.045,4161.15,62.448,186.106,3932.8,49.6246
2,0,413.711,3935.26,1014.44,149.955,3956.44,1031.34,355.524,4130.59,1063.86,248.05,4137.19,1070.86,464.12,3959.41,695.521,466.519,4040.98,504.863,473.711,4045.09,398.358,427.622,4111.39,82.1839,379.27,4159.41,54.4618,373.091,3931.15,45.1511,90.7006,4057.88,714.224,111.395,4031.66,540.197,96.4799,4115.31,377.518,138.057,4106.88,88.2654,190.136,4161.2,62.4922,186.105,3932.8,49.6297
3,0,413.686,3935.23,1014.43,149.813,3956.34,1031.33,355.483,4130.56,1063.86,248.009,4137.15,1070.86,464.102,3959.39,695.518,466.459,4040.98,504.854,473.69,4045.08,398.365,427.612,4111.4,82.1715,379.269,4159.4,54.4658,373.094,3931.14,45.1528,90.6801,4057.83,714.208,111.369,4031.64,540.179,96.3861,4115.36,377.585,138.035,4106.89,88.2754,190.041,4161.15,62.4422,186.102,3932.8,49.6294
4,0,413.655,3935.19,1014.43,149.917,3956.35,1031.32,355.428,4130.53,1063.86,247.963,4137.12,1070.86,464.104,3959.36,695.525,466.449,4040.97,504.876,473.663,4045.1,398.38,427.598,4111.37,82.1775,379.25,4159.39,54.4701,373.092,3931.14,45.1469,90.6451,4057.8,714.204,111.338,4031.63,540.173,96.4416,4115.3,377.511,138.025,4106.88,88.2687,190.044,4161.15,62.457,186.098,3932.8,49.631
5,0,413.602,3935.17,1014.43,149.88,3956.31,1031.32,355.379,4130.49,1063.86,247.908,4137.08,1070.85,464.1,3959.36,695.555,466.406,4040.95,504.859,473.641,4045.09,398.394,427.579,4111.38,82.1821,379.235,4159.39,54.4682,373.094,3931.13,45.1609,90.6303,4057.75,714.201,111.323,4031.64,540.174,96.4127,4115.31,377.51,138.034,4106.88,88.2594,190.115,4161.2,62.4997,186.094,3932.8,49.6274
6,0,413.565,3935.13,1014.42,149.826,3956.25,1031.3,355.33,4130.45,1063.86,247.866,4137.04,1070.84,464.082,3959.35,695.571,466.383,4040.94,504.884,473.614,4045.08,398.409,427.57,4111.39,82.2005,379.245,4159.38,54.4742,373.106,3931.12,45.1594,90.5629,4057.72,714.186,111.285,4031.65,540.183,96.4005,4115.31,377.515,138.035,4106.87,88.255,190.023,4161.14,62.4522,186.088,3932.81,49.6247
7,0,413.549,3935.08,1014.41,149.682,3956.17,1031.3,355.277,4130.41,1063.86,247.821,4137,1070.84,464.028,3959.35,695.553,466.361,4040.94,504.889,473.568,4045.07,398.407,427.569,4111.41,82.2124,379.601,4159.7,54.5604,373.1,3931.12,45.1596,90.5647,4057.71,714.194,111.263,4031.64,540.173,96.3873,4115.31,377.51,138.031,4106.87,88.2518,190.022,4161.13,62.4554,186.092,3932.8,49.6227
8,0,413.484,3935.05,1014.4,149.627,3956.13,1031.3,355.226,4130.37,1063.85,247.782,4136.95,1070.83,464.061,3959.3,695.539,466.394,4040.93,504.943,473.555,4045.07,398.435,427.533,4111.38,82.2195,379.536,4159.65,54.5497,373.104,3931.11,45.1531,90.5242,4057.66,714.174,111.285,4031.7,540.26,96.3612,4115.32,377.512,138.028,4106.87,88.259,190.025,4161.13,62.4622,186.104,3932.8,49.6264
9,0,413.418,3935.02,1014.42,149.586,3956.08,1031.3,355.176,4130.34,1063.84,247.723,4136.91,1070.83,463.986,3959.31,695.539,466.3,4040.92,504.921,473.55,4045.07,398.465,427.505,4111.37,82.212,379.52,4159.64,54.5472,373.11,3931.11,45.1627,90.4867,4057.64,714.177,111.267,4031.7,540.25,96.3503,4115.33,377.515,138.035,4106.86,88.2541,190.025,4161.12,62.4572,186.096,3932.8,49.6157
10,0,413.36,3934.97,1014.41,149.576,3956.02,1031.28,355.124,4130.3,1063.84,247.667,4136.88,1070.82,463.933,3959.32,695.574,466.294,4040.92,504.955,473.495,4045.06,398.471,427.499,4111.39,82.2066,379.482,4159.62,54.5521,373.112,3931.11,45.1713,90.4679,4057.62,714.168,111.24,4031.69,540.238,96.3474,4115.32,377.51,138.035,4106.86,88.2542,190.034,4161.12,62.459,186.084,3932.81,49.6068
11,0,413.313,3934.92,1014.41,149.528,3955.97,1031.26,355.079,4130.26,1063.84,247.62,4136.82,1070.8,463.937,3959.31,695.566,466.263,4040.9,504.932,473.452,4045.07,398.464,427.481,4111.38,82.2155,379.417,4159.56,54.5292,373.115,3931.1,45.1706,90.5115,4057.56,714.116,111.22,4031.68,540.234,96.339,4115.32,377.511,138.044,4106.85,88.2358,190.022,4161.12,62.4457,186.085,3932.81,49.6178
12,0,413.27,3934.87,1014.41,149.581,3955.97,1031.26,355.035,4130.22,1063.83,247.551,4136.79,1070.79,463.891,3959.29,695.555,466.167,4040.89,504.905,473.422,4045.06,398.483,427.476,4111.39,82.2348,379.394,4159.55,54.549,373.125,3931.09,45.1684,90.4157,4057.57,714.152,111.2,4031.68,540.228,96.324,4115.32,377.503,138.041,4106.86,88.2418,190.085,4161.15,62.4773,186.087,3932.81,49.6087
13,0,413.234,3934.82,1014.4,149.446,3955.91,1031.25,354.981,4130.18,1063.82,247.504,4136.74,1070.78,463.773,3959.31,695.569,466.196,4040.88,504.95,473.414,4045.05,398.506,427.461,4111.39,82.2344,379.155,4159.35,54.4934,373.121,3931.09,45.1681,90.3946,4057.54,714.145,111.166,4031.67,540.217,96.3204,4115.32,377.504,138.037,4106.87,88.2354,190.083,4161.15,62.4785,186.095,3932.81,49.6116
14,0,413.159,3934.79,1014.4,149.546,3955.92,1031.08,354.932,4130.14,1063.81,247.462,4136.68,1070.77,463.7,3959.32,695.596,466.03,4040.87,504.915,473.42,4045.04,398.524,427.444,4111.42,82.2492,379.143,4159.34,54.496,373.128,3931.08,45.1713,90.3714,4057.51,714.138,111.165,4031.66,540.217,96.2629,4115.36,377.537,138.055,4106.85,88.2128,190.084,4161.14,62.4727,186.088,3932.81,49.6001
15,0,413.119,3934.75,1014.39,149.424,3955.82,1031.22,354.88,4130.1,1063.8,247.409,4136.63,1070.75,463.659,3959.32,695.586,466.066,4040.85,504.942,473.363,4045.03,398.534,427.446,4111.42,82.2585,379.119,4159.33,54.5031,373.129,3931.07,45.171,90.3435,4057.5,714.133,111.117,4031.6,540.157,96.3002,4115.33,377.5,138.054,4106.86,88.2206,190.032,4161.1,62.4484,186.091,3932.81,49.6049
16,0,413.089,3934.7,1014.38,149.342,3955.77,1031.22,354.826,4130.07,1063.78,247.359,4136.6,1070.75,463.77,3959.26,695.58,466.022,4040.85,504.961,473.349,4045.02,398.526,427.417,4111.4,82.2584,379.297,4159.5,54.5485,373.131,3931.07,45.1681,90.3216,4057.46,714.117,111.094,4031.58,540.152,96.303,4115.31,377.485,138.058,4106.84,88.208,190.106,4161.13,62.4628,186.097,3932.81,49.6013
17,0,413.057,3934.65,1014.38,149.321,3955.73,1031.22,354.778,4130.02,1063.76,247.306,4136.55,1070.73,463.712,3959.27,695.625,465.796,4040.83,504.848,473.284,4045.03,398.566,427.357,4111.41,82.2172,379.093,4159.33,54.5104,373.138,3931.07,45.1787,90.2893,4057.43,714.112,111.083,4031.55,540.139,96.2958,4115.3,377.484,138.056,4106.85,88.207,190.1,4161.14,62.4682,186.095,3932.82,49.603
18,0,413.007,3934.61,1014.38,149.303,3955.68,1031.2,354.722,4129.99,1063.75,247.263,4136.51,1070.72,463.707,3959.22,695.591,465.832,4040.82,504.912,473.273,4045.03,398.575,427.346,4111.41,82.2243,379.21,4159.44,54.5344,373.148,3931.06,45.1741,90.2708,4057.38,714.085,111.085,4031.59,540.18,96.2853,4115.29,377.483,138.061,4106.85,88.2112,190.047,4161.1,62.4331,186.082,3932.81,49.6045
19,0,412.982,3934.56,1014.35,149.255,3955.65,1031.21,354.675,4129.94,1063.73,247.21,4136.46,1070.69,463.576,3959.23,695.611,465.856,4040.81,504.936,473.244,4045.01,398.571,427.348,4111.38,82.266,379.061,4159.32,54.5142,373.148,3931.06,45.1706,90.2317,4057.35,714.087,111.089,4031.55,540.16,96.2683,4115.27,377.478,138.056,4106.85,88.2091,190.052,4161.11,62.4278,186.095,3932.82,49.6032
20,0,412.934,3934.53,1014.36,149.165,3955.59,1031.22,354.628,4129.91,1063.72,247.17,4136.41,1070.68,463.559,3959.19,695.589,465.8,4040.78,504.94,473.19,4044.99,398.538,427.336,4111.38,82.2627,379.04,4159.32,54.5164,373.147,3931.06,45.168,90.1932,4057.31,714.079,111.047,4031.54,540.166,96.2489,4115.25,377.48,138.056,4106.85,88.2139,190.052,4161.11,62.4305,186.094,3932.81,49.6005
21,0,412.911,3934.47,1014.34,149.125,3955.54,1031.2,354.584,4129.88,1063.71,247.121,4136.37,1070.66,463.46,3959.19,695.607,465.742,4040.76,504.94,473.144,4044.99,398.566,427.267,4111.39,82.2408,379.014,4159.31,54.5313,373.147,3931.05,45.1707,90.1515,4057.28,714.079,111.029,4031.51,540.159,96.2306,4115.24,377.458,138.042,4106.85,88.2103,190.034,4161.12,62.4397,186.092,3932.82,49.5986
22,0,412.863,3934.42,1014.34,149.09,3955.5,1031.2,354.534,4129.84,1063.71,247.077,4136.32,1070.65,463.243,3959.38,695.641,465.724,4040.75,504.958,473.158,4044.96,398.59,427.252,4111.38,82.2308,379.021,4159.31,54.5287,373.158,3931.04,45.166,90.1667,4057.23,714.034,111.012,4031.48,540.141,96.211,4115.22,377.458,138.048,4106.85,88.2092,190.091,4161.14,62.4631,186.088,3932.82,49.6092
23,0,412.804,3934.4,1014.35,149.042,3955.46,1031.2,354.48,4129.81,1063.69,247.032,4136.28,1070.64,463.137,3959.36,695.601,465.711,4040.72,504.966,473.079,4044.95,398.571,427.314,4111.4,82.3038,379.005,4159.31,54.5276,373.155,3931.04,45.1665,90.089,4057.18,714.057,110.992,4031.45,540.138,96.1734,4115.21,377.442,138.049,4106.84,88.1992,190.097,4161.14,62.4692,186.085,3932.82,49.6044
24,0,412.746,3934.36,1014.33,148.981,3955.41,1031.21,354.424,4129.78,1063.68,246.983,4136.24,1070.63,463.073,3959.33,695.595,465.684,4040.69,504.959,473.024,4044.93,398.571,427.243,4111.38,82.2661,378.993,4159.3,54.5326,373.161,3931.05,45.1654,90.0533,4057.13,714.052,110.956,4031.42,540.128,96.1395,4115.19,377.436,138.042,4106.83,88.2002,190.088,4161.14,62.4653,186.083,3932.82,49.6062
25,0,412.704,3934.31,1014.31,148.924,3955.37,1031.21,354.376,4129.75,1063.66,246.942,4136.21,1070.61,462.985,3959.27,695.54,465.6,4040.66,504.966,472.971,4044.9,398.566,427.243,4111.4,82.2879,378.979,4159.29,54.5323,373.151,3931.03,45.1579,90.0005,4057.11,714.049,110.934,4031.4,540.12,96.114,4115.16,377.427,138.047,4106.83,88.1938,190.033,4161.11,62.4342,186.095,3932.81,49.6001
26,0,412.683,3934.25,1014.31,148.87,3955.34,1031.22,354.321,4129.71,1063.66,246.887,4136.17,1070.6,463.037,3959.24,695.587,465.58,4040.63,504.973,472.948,4044.87,398.57,427.28,4111.39,82.3204,378.97,4159.29,54.5371,373.159,3931.03,45.1679,89.9601,4057.06,714.042,110.913,4031.35,540.12,96.0922,4115.13,377.42,138.046,4106.83,88.1881,190.026,4161.11,62.4338,186.089,3932.81,49.5976
27,0,412.626,3934.21,1014.31,148.859,3955.28,1031.2,354.274,4129.68,1063.65,246.832,4136.15,1070.61,462.988,3959.21,695.594,465.577,4040.6,505.006,472.939,4044.84,398.564,427.202,4111.38,82.2966,378.961,4159.29,54.5445,373.156,3931.03,45.1611,89.9282,4057.01,714.036,110.877,4031.32,540.109,96.0159,4115.14,377.446,138.034,4106.83,88.1988,190.076,4161.14,62.4707,186.1,3932.81,49.5987
28,0,412.594,3934.16,1014.31,148.807,3955.24,1031.2,354.228,4129.65,1063.64,246.765,4136.14,1070.6,462.942,3959.18,695.597,465.549,4040.57,505,472.863,4044.82,398.548,427.209,4111.36,82.2872,378.942,4159.29,54.5522,373.156,3931.02,45.1571,89.8897,4056.98,714.033,110.855,4031.29,540.107,95.9736,4115.13,377.441,138.021,4106.83,88.1911,190.07,4161.14,62.463,186.086,3932.82,49.6009
29,0,412.543,3934.12,1014.31,148.765,3955.21,1031.2,354.181,4129.62,1063.64,246.713,4136.11,1070.6,462.839,3959.18,695.621,465.457,4040.53,504.961,472.89,4044.78,398.578,427.251,4111.36,82.3385,378.937,4159.28,54.5553,373.163,3931.02,45.1592,89.9023,4056.89,713.996,110.83,4031.26,540.106,96.0162,4115.06,377.399,138.023,4106.82,88.1797,190.074,4161.14,62.4641,186.095,3932.81,49.6019
