Trajectories
200
,,F1:LASI,,,F1:RASI,,,F1:LPSI,,,F1:RPSI,,,F1:LTHI,,,F1:LKNE,,,F1:LTIB,,,F1:LANK,,,F1:LHEE,,,F1:LTOE,,,F1:RTHI,,,F1:RKNE,,,F1:RTIB,,,F1:RANK,,,F1:RHEE,,,F1:RTOE,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
,,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm
1,0,-332.948,4213.3,991.601,-579.283,4215.95,978.842,-427.777,4437.77,1010.65,-509.076,4435,1006.34,-309.911,4309.24,649.064,-346.595,4294.59,515.205,-344.146,4384.33,308.476,-406.218,4365.01,91.0084,-457.524,4401.73,76.8851,-453.757,4186.86,61.076,-663.925,4288,761.59,-632.29,4274.65,506.097,-643.418,4344.63,389.699,-622.137,4399.33,103.569,-556.802,4434.12,85.3511,-612.456,4234.56,64.1803
2,0,-332.929,4213.31,991.612,-579.241,4215.95,978.838,-427.743,4437.77,1010.66,-509.052,4435,1006.34,-309.893,4309.25,649.063,-346.52,4294.57,515.202,-344.151,4384.33,308.472,-406.772,4365.2,90.7841,-457.576,4401.73,76.8571,-453.411,4186.71,61.017,-663.905,4288,761.591,-632.293,4274.67,506.109,-643.401,4344.64,389.708,-621.994,4399.52,103.794,-556.651,4433.87,85.5951,-612.491,4234.58,64.158
3,0,-332.934,4213.29,991.587,-579.267,4215.96,978.814,-427.712,4437.83,1010.69,-509.022,4435.01,1006.35,-309.872,4309.25,649.052,-346.549,4294.61,515.215,-344.194,4384.35,308.449,-406.766,4365.21,90.8045,-457.687,4401.72,76.8582,-453.411,4186.71,61.0262,-663.893,4288,761.591,-632.283,4274.67,506.1,-643.395,4344.65,389.709,-622.148,4399.25,103.609,-556.817,4434.2,85.4177,-612.576,4234.53,64.1333
4,0,-332.906,4213.3,991.59,-579.226,4215.96,978.806,-427.689,4437.85,1010.68,-508.995,4435.01,1006.37,-309.856,4309.28,649.057,-346.536,4294.63,515.206,-344.196,4384.36,308.433,-406.442,4359.33,93.2222,-457.595,4401.73,76.8679,-453.392,4186.69,61.0266,-663.866,4288.02,761.6,-632.272,4274.67,506.1,-643.384,4344.65,389.704,-622.14,4399.28,103.618,-556.594,4433.81,85.6354,-612.444,4234.57,64.1855
5,0,-332.905,4213.3,991.597,-579.205,4215.97,978.808,-427.652,4437.77,1010.68,-508.97,4435.01,1006.37,-309.844,4309.27,649.044,-346.555,4294.65,515.189,-344.146,4384.36,308.455,-406.807,4365.22,90.7771,-457.751,4401.71,76.8275,-453.416,4186.71,61.0322,-663.854,4288.02,761.593,-632.282,4274.68,506.101,-643.378,4344.68,389.746,-622.104,4399.38,103.54,-556.643,4433.94,85.4878,-612.515,4234.58,64.1566
6,0,-332.911,4213.31,991.592,-579.192,4215.97,978.793,-427.628,4437.78,1010.69,-508.944,4435.02,1006.38,-309.827,4309.29,649.048,-346.22,4294.56,515.068,-344.145,4384.36,308.447,-406.386,4359.35,93.2535,-464.572,4400.16,74.767,-453.777,4186.85,61.0435,-663.839,4288.02,761.587,-632.275,4274.68,506.098,-643.373,4344.66,389.722,-622.095,4399.36,103.589,-556.607,4433.9,85.5807,-612.488,4234.57,64.181
7,0,-332.893,4213.3,991.574,-579.173,4215.98,978.792,-427.608,4437.77,1010.69,-508.92,4435.02,1006.38,-309.817,4309.3,649.045,-346.478,4294.67,515.177,-344.192,4384.38,308.428,-406.416,4359.35,93.2374,-464.413,4400.17,74.7632,-453.785,4186.85,61.0272,-663.818,4288.03,761.591,-632.268,4274.68,506.096,-643.366,4344.66,389.727,-622.128,4399.4,103.602,-556.813,4434.23,85.4178,-612.541,4234.58,64.1429
8,0,-332.867,4213.29,991.571,-579.156,4215.97,978.795,-427.581,4437.79,1010.7,-508.892,4435.02,1006.38,-309.797,4309.31,649.045,-346.437,4294.67,515.156,-344.199,4384.4,308.418,-406.474,4359.37,93.2437,-464.187,4400.14,74.7636,-453.724,4186.84,61.0454,-663.798,4288.03,761.591,-632.265,4274.68,506.092,-643.36,4344.66,389.727,-622.108,4399.38,103.592,-556.797,4434.18,85.3522,-612.494,4234.58,64.1707
9,0,-332.845,4213.29,991.571,-579.093,4215.97,978.787,-427.561,4437.79,1010.7,-508.872,4435.02,1006.39,-309.78,4309.32,649.036,-346.398,4294.68,515.16,-344.116,4384.41,308.457,-406.426,4359.36,93.2406,-464.359,4400.23,74.643,-453.633,4186.82,61.0535,-663.779,4288.03,761.583,-632.25,4274.69,506.094,-643.353,4344.66,389.731,-622.074,4399.36,103.581,-556.583,4433.92,85.5543,-612.535,4234.59,64.1602
