Trajectories
200
,,F2:LASI,,,F2:RASI,,,F2:LPSI,,,F2:RPSI,,,F2:LTHI,,,F2:LKNE,,,F2:LTIB,,,F2:LANK,,,F2:LHEE,,,F2:LTOE,,,F2:RTHI,,,F2:RKNE,,,F2:RTIB,,,F2:RANK,,,F2:RHEE,,,F2:RTOE,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
,,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm
1,0,378.741,3982.9,956.178,134.173,3981.99,964.702,,,,217.689,4181.1,1014.71,436.86,4072.55,677.356,397.4,4088.59,491.198,403.591,4114.72,394.785,343.396,4124.82,78.0634,303.09,4178.4,43.8054,266.181,3971.9,42.9397,112.474,4000.46,654.294,114.521,4107.09,469.27,140.896,4083.57,312.056,165.88,4139.81,70.44,206.703,4189.46,36.9743,220.355,3975.34,43.8093
2,0,379.051,3984.96,955.348,134.21,3981.96,964.725,,,,217.679,4181.12,1014.72,436.837,4072.61,677.387,397.359,4088.64,491.22,403.617,4114.72,394.767,343.403,4124.84,78.0604,303.082,4178.4,43.8053,266.151,3971.91,42.9198,112.473,4000.46,654.296,115.581,4109.43,467.835,140.871,4083.5,312.127,161.804,4133.28,77.4116,206.712,4189.45,36.9694,220.338,3975.36,43.8026
3,0,378.517,3983.35,956.455,134.487,3981.95,964.771,,,,217.696,4181.1,1014.72,436.796,4072.68,677.4,397.354,4088.66,491.214,397.882,4118.67,398.407,343.383,4124.85,78.062,303.075,4178.4,43.7948,266.174,3971.9,42.9299,112.514,4000.43,654.296,114.589,4107.05,469.28,140.881,4083.49,312.124,165.872,4139.82,70.4555,206.691,4189.47,36.9751,220.355,3975.35,43.7995
4,0,378.876,3982.96,956.155,134.572,3981.91,964.759,,,,217.69,4181.12,1014.72,436.803,4072.73,677.376,397.501,4088.67,491.263,397.926,4118.7,398.454,343.386,4124.83,78.0431,302.99,4178.65,44.1871,266.178,3971.9,42.9209,112.532,4000.42,654.283,114.62,4107.01,469.308,140.922,4083.51,312.112,161.555,4133.22,77.4264,206.707,4189.45,36.9676,220.372,3975.35,43.8035
5,0,378.943,3983.03,956.122,134.644,3981.89,964.778,,,,217.718,4181.07,1014.73,436.947,4072.73,677.38,397.484,4088.7,491.265,403.58,4114.83,394.802,343.394,4124.83,78.0495,303.071,4178.4,43.8047,266.148,3971.9,42.9509,112.686,4000.38,654.3,115.667,4109.25,467.944,140.89,4083.42,312.195,165.852,4139.78,70.4954,206.702,4189.47,36.9707,220.362,3975.34,43.8213
6,0,379.293,3983.15,955.721,134.689,3981.87,964.75,,,,217.741,4181.04,1014.73,436.889,4072.78,677.356,397.501,4088.73,491.248,397.925,4118.73,398.439,343.384,4124.84,78.0714,303.072,4178.39,43.7954,266.131,3971.9,42.9613,112.639,4000.37,654.288,115.671,4109.25,467.91,140.944,4083.41,312.188,161.803,4133.27,77.3874,206.7,4189.46,36.9704,220.354,3975.34,43.8325
7,0,378.986,3983.12,956.183,134.577,3981.8,964.705,,,,217.782,4181,1014.73,436.802,4072.79,676.827,397.49,4088.76,491.22,403.573,4114.89,394.81,343.384,4124.85,78.0737,303.079,4178.4,43.7958,266.132,3971.89,42.9752,112.841,4000.29,654.289,115.716,4109.25,467.87,140.962,4083.36,312.273,165.756,4139.63,70.6977,206.709,4189.46,36.96,220.379,3975.33,43.8484
8,0,379.069,3983.01,956.192,134.841,3981.79,964.74,,,,217.8,4180.97,1014.72,436.785,4072.87,677.105,397.487,4088.79,491.257,398.002,4118.75,398.398,343.386,4124.84,78.0678,303.075,4178.39,43.791,266.135,3971.88,42.9843,112.844,4000.27,654.287,115.721,4109.24,467.881,141.026,4083.34,312.255,165.689,4139.4,70.9122,206.708,4189.46,36.9674,220.332,3975.35,43.8534
9,0,380.045,3984.6,954.75,134.865,3981.74,964.74,,,,217.822,4180.96,1014.73,436.911,4072.92,677.368,397.504,4088.81,491.219,397.958,4118.78,398.359,343.376,4124.86,78.0871,303.073,4178.39,43.7938,266.117,3971.88,43.0017,112.99,4000.22,654.271,114.801,4107.05,469.215,140.98,4083.25,312.276,165.67,4139.43,70.8919,206.706,4189.46,36.9648,220.368,3975.34,43.8662
