Trajectories
200
,,F2:LASI,,,F2:RASI,,,F2:LPSI,,,F2:RPSI,,,F2:LTHI,,,F2:LKNE,,,F2:LTIB,,,F2:LANK,,,F2:LHEE,,,F2:LTOE,,,F2:RTHI,,,F2:RKNE,,,F2:RTIB,,,F2:RANK,,,F2:RHEE,,,F2:RTOE,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
,,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm
1,0,343.969,3986.57,956.694,99.3199,3990.51,968.476,,,,188.72,4187.13,1016.95,406.805,4083.06,680.601,371.587,4102,493.607,,,,324.082,4138.65,79.3606,281.109,4190.36,45.3591,257.101,3981.7,43.2982,70.3617,4010.62,658.637,70.0785,4118.15,473.078,90.6001,4091.11,316.32,104.262,4138.89,80.0452,147.316,4195.83,38.4777,165.474,3982.13,44.7411
2,0,344.022,3986.65,956.709,99.3471,3990.38,968.472,,,,188.526,4187.11,1016.96,406.741,4083.2,680.608,371.473,4102.12,493.627,374.034,4132.47,400.129,324.064,4138.67,79.3711,281.101,4190.37,45.3617,257.112,3981.69,43.2951,70.3939,4010.52,658.615,70.0678,4118.06,473.129,90.5359,4091.08,316.321,104.235,4138.9,80.0549,147.329,4195.81,38.4697,165.481,3982.12,44.7466
3,0,344.003,3986.71,956.716,99.4421,3990.28,968.395,,,,188.36,4187.05,1016.95,407.391,4078.84,677.523,371.489,4102.21,493.629,372.69,4133.54,400.788,324.068,4138.68,79.3568,281.086,4190.36,45.348,257.106,3981.7,43.3041,70.6768,4010.36,658.641,69.9927,4118.02,473.112,90.5615,4091.04,316.318,104.229,4138.88,80.0355,147.315,4195.81,38.4636,165.504,3982.13,44.7521
4,0,344.135,3986.82,956.659,99.4161,3990.16,968.405,,,,188.182,4187.02,1016.94,407.363,4078.8,677.556,371.436,4102.33,493.641,372.716,4133.56,400.84,324.045,4138.69,79.3776,281.068,4190.37,45.3467,257.127,3981.69,43.3156,70.4187,4010.32,658.565,69.5397,4118.05,472.895,89.832,4089.39,318.608,104.225,4138.88,80.0166,147.323,4195.81,38.455,165.502,3982.13,44.7504
5,0,344.137,3986.93,956.688,99.45,3989.99,968.41,,,,188.001,4186.96,1016.94,407.306,4079.15,677.494,371.321,4102.43,493.66,373.713,4132.79,400.182,324.019,4138.71,79.3924,280.831,4190.57,45.7509,257.101,3981.69,43.3163,70.441,4010.19,658.549,69.9513,4117.91,473.015,89.6115,4089.44,318.362,104.206,4138.87,80.0276,147.307,4195.81,38.4616,165.503,3982.13,44.7589
6,0,344.658,3986.7,956.106,99.4601,3989.87,968.379,,,,187.81,4186.89,1016.94,406.544,4083.77,680.605,371.294,4102.54,493.679,372.527,4133.67,400.794,323.989,4138.72,79.4156,281.05,4190.37,45.3353,257.099,3981.69,43.3342,70.756,4009.99,658.558,69.8758,4117.75,473.05,89.6028,4089.41,318.318,104.182,4138.87,80.0277,147.311,4195.82,38.4581,165.514,3982.13,44.7566
7,0,344.274,3987.16,956.592,99.5934,3989.73,968.387,,,,187.608,4186.84,1016.93,406.512,4083.92,680.593,371.221,4102.62,493.693,373.537,4132.99,400.223,323.946,4138.72,79.4172,281.024,4190.38,45.327,257.119,3981.68,43.3388,70.581,4009.9,658.501,69.8234,4117.69,473.039,90.4415,4090.77,316.455,104.161,4138.86,80.0098,147.31,4195.81,38.4556,165.485,3982.14,44.7697
8,0,344.29,3987.28,956.619,99.5639,3989.55,968.389,,,,187.406,4186.78,1016.91,406.495,4084.05,680.589,371.18,4102.7,493.699,372.39,4133.86,400.743,323.903,4138.74,79.4466,281.012,4190.37,45.3267,257.078,3981.68,43.3478,70.594,4009.78,658.487,69.7716,4117.59,473.05,90.4464,4090.63,316.494,104.101,4138.88,80.0432,147.309,4195.81,38.4457,165.48,3982.14,44.7722
9,0,344.403,3987.38,956.593,99.8842,3989.45,968.394,,,,187.2,4186.73,1016.91,406.442,4084.19,680.59,371.117,4102.8,493.712,372.398,4133.95,400.79,323.87,4138.77,79.4633,281.009,4190.36,45.3261,257.079,3981.67,43.3717,70.6151,4009.62,658.493,69.6423,4117.4,473.108,89.569,4089.25,318.219,104.087,4138.88,80.0309,147.287,4195.81,38.4527,165.478,3982.14,44.7824
10,0,344.361,3987.45,956.622,99.7322,3989.27,968.364,,,,186.971,4186.71,1016.9,406.33,4084.4,680.62,371.074,4102.91,493.729,372.266,4134.01,400.769,323.814,4138.77,79.4677,280.849,4190.53,45.6102,257.076,3981.68,43.3777,71.1635,4009.33,658.524,69.6905,4117.33,473.07,89.5297,4089.17,318.149,104.062,4138.87,80.0411,147.272,4195.84,38.4601,165.455,3982.15,44.7831
