Trajectories
200
,,F2:LASI,,,F2:RASI,,,F2:LPSI,,,F2:RPSI,,,F2:LTHI,,,F2:LKNE,,,F2:LTIB,,,F2:LANK,,,F2:LHEE,,,F2:LTOE,,,F2:RTHI,,,F2:RKNE,,,F2:RTIB,,,F2:RANK,,,F2:RHEE,,,F2:RTOE,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
,,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm
1,0,483.954,4074.94,954.47,239.546,4063.58,963.938,,,,315.397,4264.63,1016.95,,,,,,,,,,468.758,4225.57,73.6779,421.833,4278.65,43.4414,399.755,4069.03,40.5073,203.48,4087.14,657.129,189.214,4188.46,478.369,210.882,4170.73,313.831,217,4224.89,78.1361,258.095,4282.68,36.9171,279.982,4069.18,42.4815
2,0,483.853,4074.61,954.382,239.451,4063.34,963.827,,,,315.411,4264.34,1016.91,,,,512.084,4201.26,485.698,,,,468.731,4225.5,73.6571,421.806,4278.66,43.4541,399.767,4069.01,40.5236,203.256,4086.82,657.3,189.074,4188.59,478.37,210.765,4170.74,313.871,216.985,4224.9,78.1216,258.087,4282.68,36.9075,279.968,4069.17,42.4704
3,0,483.701,4074.25,954.396,239.377,4063.14,963.734,,,,315.417,4264.06,1016.86,,,,511.952,4201.02,485.746,,,,468.675,4225.49,73.694,421.756,4278.64,43.4396,399.762,4069,40.5075,203.782,4086.12,657.726,190.88,4190.83,475.16,210.593,4170.73,313.926,216.979,4224.91,78.0939,258.1,4282.7,36.9,279.939,4069.18,42.4708
4,0,483.56,4073.85,954.421,239.117,4062.89,963.72,,,,315.392,4263.79,1016.81,,,,511.788,4200.64,485.916,,,,468.582,4225.51,73.7472,421.714,4278.63,43.4427,399.75,4068.98,40.4973,202.969,4086.33,657.316,190.672,4190.92,475.151,211.046,4167.57,317.458,216.976,4224.94,78.085,258.13,4282.73,36.8882,279.931,4069.18,42.4763
5,0,483.467,4073.48,954.4,238.993,4062.66,963.648,,,,315.368,4263.57,1016.79,,,,511.586,4200.26,485.897,,,,468.572,4225.43,73.7227,421.671,4278.62,43.4415,399.731,4068.99,40.5067,202.86,4086.09,657.31,190.959,4191.1,475.057,209.225,4169.26,316.546,216.949,4224.96,78.0869,258.834,4282.9,36.9681,279.907,4069.18,42.4752
6,0,483.328,4073.1,954.42,238.909,4062.45,963.558,,,,315.368,4263.32,1016.76,,,,511.46,4200.11,485.802,,,,468.488,4225.44,73.7541,421.616,4278.62,43.4388,399.739,4068.99,40.5393,203.055,4085.91,657.502,191.523,4191.35,474.4,209.195,4169.31,316.541,216.926,4225,78.0775,258.153,4282.72,36.8366,279.885,4069.18,42.4732
7,0,483.156,4072.7,954.462,238.743,4062.25,963.469,,,,315.308,4263.11,1016.73,,,,511.334,4199.99,485.712,,,,468.387,4225.44,73.7996,421.57,4278.6,43.4208,399.752,4068.98,40.5363,202.86,4085.82,657.413,190.855,4191.33,474.902,209.132,4169.39,316.52,216.908,4225.02,78.0728,258.162,4282.75,36.8172,279.857,4069.19,42.4808
8,0,482.921,4072.29,954.5,238.864,4062.07,963.407,,,,315.324,4262.78,1016.68,,,,511.113,4199.62,485.821,,,,468.322,4225.42,73.8097,421.526,4278.6,43.4124,399.741,4068.97,40.5683,202.785,4085.52,657.239,191.355,4191.55,474.306,209.072,4169.46,316.536,216.898,4225.04,78.0703,258.178,4282.75,36.797,279.853,4069.19,42.4879
9,0,479.862,4069.63,955.654,238.639,4061.86,963.381,,,,315.301,4262.49,1016.64,,,,511.887,4192.18,488.249,,,,468.259,4225.4,73.7776,421.466,4278.6,43.4085,399.744,4068.97,40.595,202.621,4085.45,657.174,191.313,4191.67,474.245,208.947,4169.56,316.544,216.867,4225.08,78.0766,258.178,4282.77,36.7783,279.849,4069.19,42.4847
10,0,479.833,4069.31,955.63,238.435,4061.63,963.319,,,,315.238,4262.25,1016.61,,,,512.647,4184.69,490.672,,,,468.183,4225.41,73.7847,421.4,4278.58,43.3972,399.772,4068.95,40.6043,202.576,4085.48,657.217,191.256,4191.76,474.179,208.88,4169.65,316.523,216.891,4225.11,78.0582,258.241,4282.78,36.7581,279.824,4069.2,42.4958
11,0,482.336,4071.12,954.596,238.244,4061.43,963.221,,,,315.17,4262.01,1016.58,,,,512.633,4184.09,489.893,,,,467.171,4226.51,74.8529,421.329,4278.57,43.3746,399.764,4068.95,40.6229,202.373,4085.41,657.106,191.1,4191.75,474.18,208.763,4169.75,316.495,216.862,4225.12,78.0546,258.215,4282.8,36.7131,279.813,4069.22,42.5041
12,0,482.076,4070.65,954.62,238.095,4061.27,963.095,,,,315.101,4261.8,1016.56,,,,512.273,4184.16,490.715,,,,467.097,4226.49,74.8657,421.269,4278.57,43.3481,399.783,4068.94,40.6452,202.006,4085.46,656.969,190.298,4191.61,474.682,208.695,4169.85,316.492,216.884,4225.15,78.0387,258.241,4282.81,36.6869,279.798,4069.23,42.5027
13,0,481.89,4070.32,954.601,237.556,4060.95,963.265,,,,315.022,4261.62,1016.54,,,,511.104,4190.96,488.283,,,,467.764,4225.6,73.9939,421.174,4278.57,43.3265,399.8,4068.94,40.6355,202.033,4085.36,656.876,190.017,4191.6,474.62,209.55,4171.38,313.97,216.892,4225.15,78.0473,258.264,4282.82,36.6542,279.767,4069.24,42.5188
14,0,481.728,4069.94,954.577,237.378,4060.76,963.177,,,,314.959,4261.43,1016.54,,,,510.15,4197.76,485.882,,,,466.926,4226.5,74.846,421.086,4278.54,43.2646,399.833,4068.92,40.673,201.877,4085.36,656.791,189.95,4191.61,474.589,209.468,4171.41,314.103,216.894,4225.13,78.0706,258.275,4282.85,36.61,279.735,4069.25,42.5188
15,0,481.512,4069.58,954.478,237.287,4060.67,962.852,,,,314.879,4261.23,1016.54,,,,510.659,4193.15,487.3,,,,467.323,4225.94,74.3387,420.996,4278.55,43.2585,399.84,4068.91,40.6857,201.817,4085.32,656.706,189.941,4191.71,474.473,210.365,4172.43,312.953,216.87,4225.13,78.0997,258.251,4282.87,36.5859,279.717,4069.27,42.5342
16,0,481.376,4069.36,954.39,237.036,4060.49,962.809,,,,314.848,4261,1016.53,,,,511.096,4188.46,488.782,,,,467.489,4225.63,74.0509,420.902,4278.54,43.2436,399.862,4068.9,40.6894,201.827,4085.29,656.606,189.86,4191.73,474.421,208.314,4170.23,315.9,216.852,4225.12,78.0975,259.142,4283.13,36.7322,279.715,4069.29,42.5595
17,0,481.152,4069,954.404,236.216,4060.02,962.909,,,,314.834,4260.76,1016.56,,,,511.369,4183.72,490.438,,,,467.635,4225.41,73.8859,420.817,4278.54,43.2459,399.879,4068.9,40.7188,201.779,4085.3,656.525,189.615,4191.69,474.543,210.414,4172.75,312.729,216.868,4225.13,78.0832,258.309,4282.9,36.5387,279.68,4069.31,42.5644
18,0,481.074,4068.75,954.231,236.708,4060.22,962.542,,,,314.79,4260.56,1016.57,,,,511.177,4183.95,490.259,,,,467.568,4225.38,73.8808,420.735,4278.52,43.234,399.913,4068.91,40.7482,201.682,4085.35,656.417,189.631,4191.76,474.495,208.238,4170.29,315.794,216.879,4225.13,78.0801,258.464,4283.02,36.6663,279.643,4069.33,42.5862
19,0,480.901,4068.46,954.121,236.622,4060.09,962.501,,,,314.768,4260.34,1016.6,,,,511.168,4183.28,489.417,,,,467.49,4225.39,73.9069,420.654,4278.5,43.2243,399.977,4068.9,40.7591,201.504,4085.45,656.319,189.683,4191.91,474.328,210.401,4172.61,312.721,216.866,4225.14,78.0737,258.318,4282.95,36.4853,279.62,4069.35,42.596
20,0,480.761,4068.15,954.045,236.257,4059.97,962.351,,,,314.798,4260.12,1016.61,,,,510.983,4183.28,489.381,,,,467.47,4225.33,73.8691,420.578,4278.48,43.243,400.01,4068.9,40.762,201.548,4085.46,656.23,189.394,4191.86,474.498,210.239,4172.49,312.783,216.891,4225.11,78.0562,258.373,4282.95,36.4659,279.602,4069.35,42.5961
21,0,480.599,4067.9,953.9,235.944,4059.84,962.319,,,,314.765,4260,1016.64,,,,508.975,4195.93,486.097,,,,467.371,4225.4,73.9822,420.586,4278.47,43.3149,400.053,4068.88,40.7941,201.551,4085.49,656.217,189.338,4191.94,474.459,208.291,4170.14,315.689,216.87,4225.1,78.0428,258.374,4282.96,36.4459,279.613,4069.35,42.6079
22,0,477.72,4065.31,954.903,235.813,4059.77,962.143,,,,314.752,4259.84,1016.66,,,,510.608,4182.9,489.335,,,,467.366,4225.33,73.957,420.52,4278.45,43.3312,400.035,4068.88,40.7926,201.339,4085.59,656.093,189.26,4191.95,474.474,208.368,4170.08,315.672,216.878,4225.06,78.0091,258.405,4282.95,36.4478,279.6,4069.35,42.6098
23,0,477.453,4064.89,954.829,235.58,4059.68,962.061,,,,314.784,4259.66,1016.68,,,,510.434,4182.32,489.526,,,,467.296,4225.36,74.0219,420.412,4278.42,43.3015,400.079,4068.85,40.7912,201.169,4085.71,656.035,189.078,4191.95,474.538,209.488,4171.6,313.525,216.855,4225.07,78.0374,258.403,4282.96,36.4477,279.588,4069.35,42.6195
24,0,477.131,4064.43,954.774,235.321,4059.57,961.999,,,,314.816,4259.49,1016.75,,,,510.074,4182.91,490.193,,,,467.299,4225.27,73.9969,420.365,4278.4,43.3497,400.07,4068.87,40.7992,201.167,4085.7,655.935,189.249,4192,474.36,209.425,4171.65,313.512,216.844,4225.06,78.031,258.406,4282.95,36.435,279.58,4069.35,42.6271
25,0,476.922,4064.03,954.73,235.13,4059.47,961.883,,,,314.875,4259.29,1016.79,,,,510.132,4182.65,489.279,,,,467.235,4225.31,74.0864,420.355,4278.39,43.4131,400.126,4068.84,40.8299,201.096,4085.75,655.863,188.98,4191.97,474.508,209.392,4171.69,313.482,216.858,4225.06,78.0434,258.458,4282.96,36.4465,279.574,4069.34,42.6237
26,0,479.413,4065.91,953.759,234.926,4059.41,961.79,,,,314.912,4259.1,1016.86,,,,510.018,4182.61,489.275,511.869,4220.6,397.742,467.231,4225.26,74.0954,420.276,4278.36,43.3861,400.134,4068.83,40.824,201.069,4085.77,655.799,188.893,4192,474.509,209.356,4171.75,313.495,216.892,4225.04,78.0222,258.476,4282.97,36.4481,279.572,4069.34,42.6224
27,0,479.054,4065.51,953.813,234.72,4059.36,961.703,,,,314.982,4258.87,1016.87,,,,509.903,4182.32,489.378,511.741,4220.49,397.771,467.197,4225.25,74.1332,420.291,4278.35,43.4679,400.144,4068.82,40.8445,201.099,4085.75,655.769,188.908,4192.08,474.471,210.271,4172.78,312.565,216.84,4225.04,78.0374,258.467,4282.97,36.4473,279.546,4069.33,42.6293
28,0,478.857,4065.19,953.801,234.5,4059.3,961.657,,,,315.058,4258.65,1016.9,,,,509.634,4182.33,490.242,511.58,4220.41,397.801,467.224,4225.2,74.1038,420.258,4278.34,43.5029,400.189,4068.85,40.8738,201.132,4085.72,655.735,188.696,4192.15,474.587,210.306,4172.94,312.522,216.892,4225.05,78.0285,258.444,4282.97,36.4338,279.555,4069.33,42.6354
29,0,478.607,4064.87,953.789,234.201,4059.23,961.645,,,,315.15,4258.43,1016.93,,,,509.696,4182.36,489.341,511.836,4220.27,396.987,467.201,4225.21,74.1572,420.23,4278.32,43.5284,400.222,4068.82,40.8802,201.19,4085.71,655.671,188.865,4192.38,474.401,210.189,4173.07,312.517,216.908,4225.06,78.0219,258.488,4282.96,36.4405,279.546,4069.32,42.6263
30,0,478.422,4064.58,953.74,233.961,4059.17,961.569,,,,315.193,4258.29,1016.98,,,,509.6,4181.81,489.416,511.934,4219.54,397.15,467.203,4225.18,74.1883,420.216,4278.31,43.5493,400.246,4068.83,40.8916,200.924,4085.83,655.628,188.476,4192.44,474.552,207.805,4170.72,315.713,216.851,4225.07,78.0119,258.494,4282.96,36.4414,279.523,4069.32,42.6254
31,0,478.243,4064.31,953.67,233.693,4059.11,961.565,,,,315.253,4258.15,1017.02,,,,509.34,4181.97,490.203,511.868,4219.52,398.024,467.236,4225.13,74.191,420.19,4278.29,43.5641,400.297,4068.82,40.9135,200.522,4086,655.491,188.273,4192.6,474.648,207.75,4170.83,315.713,216.879,4225.09,78.0077,258.496,4282.98,36.449,279.512,4069.32,42.6265
32,0,477.969,4063.97,953.654,232.871,4058.8,961.826,,,,315.341,4257.97,1017.05,,,,509.416,4181.98,489.25,512.137,4219.35,397.159,467.217,4225.16,74.2369,420.142,4278.26,43.5198,400.284,4068.83,40.9117,200.403,4086.08,655.461,188.254,4192.82,474.612,209.791,4173.3,312.753,216.894,4225.08,78.0042,258.51,4282.96,36.4397,279.495,4069.32,42.6171
33,0,477.775,4063.65,953.639,233.282,4059.06,961.452,,,,315.409,4257.81,1017.09,,,,509.322,4181.66,489.352,512.237,4218.85,397.349,467.187,4225.19,74.2946,420.168,4278.27,43.6,400.304,4068.83,40.9234,200.341,4086.13,655.443,188.035,4192.99,474.686,207.582,4171.07,315.842,216.859,4225.13,78.0344,258.533,4282.96,36.4559,279.493,4069.32,42.6189
34,0,477.63,4063.43,953.582,233.042,4059.02,961.375,,,,315.481,4257.66,1017.11,,,,509.314,4181.38,489.389,512.222,4218.73,397.346,467.267,4225.12,74.2492,420.165,4278.26,43.621,400.288,4068.83,40.9266,199.905,4086.34,655.335,187.909,4193.2,474.691,207.523,4171.24,315.78,216.864,4225.13,78.0328,258.56,4282.96,36.4558,279.486,4069.31,42.624
35,0,477.435,4063.17,953.592,232.791,4059.01,961.372,,,,315.54,4257.55,1017.13,,,,509.253,4181.06,489.437,512.154,4218.56,397.354,467.237,4225.15,74.2852,420.166,4278.24,43.6407,400.293,4068.83,40.9649,199.836,4086.45,655.304,187.827,4193.45,474.679,208.672,4172.89,313.674,216.836,4225.16,78.0303,258.536,4282.98,36.4494,279.464,4069.31,42.6247
36,0,476.015,4061.9,954.078,232.167,4058.83,961.605,,,,315.622,4257.4,1017.16,,,,509.023,4181.25,490.208,512.094,4218.42,397.391,467.221,4225.14,74.3347,420.118,4278.22,43.5895,400.298,4068.83,40.9575,199.49,4086.59,655.242,187.656,4193.62,474.665,208.619,4173.04,313.701,216.851,4225.15,78.0173,258.531,4282.98,36.4306,279.45,4069.32,42.619
37,0,476.281,4062.03,953.874,232.339,4058.95,961.288,,,,315.687,4257.28,1017.15,,,,508.939,4180.96,490.357,512.086,4216.13,398.429,467.259,4225.13,74.3374,420.162,4278.24,43.6571,400.295,4068.83,40.9562,199.503,4086.66,655.265,187.649,4193.87,474.626,208.542,4173.17,313.72,216.816,4225.18,78.0293,258.534,4282.98,36.4417,279.449,4069.32,42.6205
38,0,476.099,4061.78,953.881,232.037,4058.92,961.308,,,,315.733,4257.17,1017.12,,,,508.923,4181.09,490.133,512.144,4214.26,399.094,467.354,4225.01,74.2623,420.129,4278.21,43.6145,400.361,4068.84,40.9686,199.003,4086.92,655.171,187.546,4194.07,474.661,207.211,4171.77,315.855,216.837,4225.18,78.0167,258.54,4282.98,36.4375,279.458,4069.29,42.6146
39,0,476.166,4061.74,953.712,231.876,4058.95,961.225,,,,315.782,4257.04,1017.08,,,,509.036,4180.4,489.366,512.333,4211.57,399.216,467.286,4225.08,74.3527,420.176,4278.22,43.6773,400.34,4068.84,40.9712,198.782,4087.08,655.135,186.904,4194.08,475.026,207.193,4171.87,315.947,216.809,4225.21,78.0213,258.531,4283,36.4398,279.447,4069.3,42.6108
40,0,476.436,4061.95,953.467,231.638,4058.92,961.242,,,,315.827,4256.95,1017.04,,,,507.339,4191.64,486.7,510.711,4220.81,397.439,467.307,4225.07,74.3651,420.149,4278.2,43.6288,400.341,4068.85,40.9841,198.66,4087.16,655.089,186.793,4194.28,475.024,207.13,4171.98,315.98,216.777,4225.2,78.0137,258.555,4282.99,36.4348,279.432,4069.3,42.588
