Trajectories
200
,,F6:LASI,,,F6:RASI,,,F6:LPSI,,,F6:RPSI,,,F6:LTHI,,,F6:LKNE,,,F6:LTIB,,,F6:LANK,,,F6:LHEE,,,F6:LTOE,,,F6:RTHI,,,F6:RKNE,,,F6:RTIB,,,F6:RANK,,,F6:RHEE,,,F6:RTOE,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
,,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm
1,0,-422.54,3845.6,944.968,-661.817,3858.71,944.09,-486.822,4067.24,978.824,-571.532,4069.79,981.867,-384.927,3873.3,677.083,-392.589,3964.53,492.285,-404.595,3963.12,344.882,-430.251,4014.32,88.4559,-469.996,4070.51,63.6415,-476.665,3848.24,60.7487,-687.748,3883.72,646.523,-689.764,3972.1,490.105,-661.372,3963.05,294.393,-656.088,4015.08,84.8444,-608.034,4079.27,65.551,-631.273,3859.94,64.7293
2,0,-422.589,3845.66,944.941,-661.744,3858.67,943.709,-486.82,4067.28,978.833,-571.475,4069.8,981.869,-384.93,3873.31,677.065,-392.589,3964.54,492.278,-404.582,3963.11,344.892,-430.252,4014.34,88.4497,-470.005,4070.53,63.6515,-476.643,3848.24,60.7692,-687.845,3883.74,646.444,-689.822,3972.14,490.077,-661.395,3963.05,294.384,-656.086,4015.02,84.7979,-608.001,4079.31,65.5609,-631.25,3859.94,64.7281
3,0,-422.62,3845.7,944.935,-662.033,3858.84,944.138,-486.814,4067.35,978.834,-571.439,4069.81,981.873,-384.806,3873.39,677.181,-392.578,3964.58,492.294,-404.559,3963.14,344.911,-430.259,4014.32,88.4318,-469.99,4070.53,63.6341,-476.632,3848.25,60.7576,-688.31,3882.47,647.803,-689.815,3972.16,490.083,-661.639,3962.62,294.845,-655.592,4015.9,83.8818,-607.965,4079.29,65.5277,-631.27,3859.94,64.7401
4,0,-422.694,3845.75,944.946,-661.981,3858.89,944.14,-486.808,4067.37,978.844,-571.442,4069.86,981.863,-384.811,3873.42,677.196,-392.57,3964.58,492.277,-404.564,3963.14,344.88,-430.26,4014.34,88.4573,-469.955,4070.55,63.6235,-476.667,3848.26,60.7772,-687.824,3883.79,646.453,-689.735,3972.17,490.087,-661.638,3962.63,294.851,-655.592,4015.93,83.9086,-608.025,4079.28,65.5279,-631.255,3859.93,64.7261
5,0,-422.525,3845.82,945.027,-661.777,3858.85,944.129,-486.803,4067.41,978.843,-571.489,4069.92,981.862,-384.815,3873.44,677.198,-392.573,3964.61,492.293,-404.581,3963.14,344.874,-430.256,4014.35,88.4451,-469.993,4070.55,63.646,-476.653,3848.26,60.7783,-687.833,3883.79,646.468,-689.869,3972.22,490.061,-661.623,3962.64,294.842,-655.595,4015.91,83.9089,-607.669,4079.86,66.0227,-631.255,3859.94,64.7504
6,0,-422.518,3845.85,945.04,-661.803,3858.91,944.144,-486.792,4067.45,978.857,-571.426,4069.95,981.865,-384.926,3873.43,677.14,-392.571,3964.64,492.293,-404.572,3963.17,344.916,-430.261,4014.36,88.4567,-469.969,4070.56,63.649,-476.669,3848.26,60.7846,-687.823,3883.81,646.517,-689.768,3972.23,490.133,-661.632,3962.67,294.844,-655.59,4015.95,83.9462,-607.969,4079.36,65.553,-631.28,3859.94,64.738
7,0,-422.545,3845.85,944.972,-661.912,3859,944.262,-486.781,4067.51,978.88,-571.453,4070,981.865,-384.843,3873.46,677.235,-392.561,3964.67,492.314,-404.59,3963.16,344.907,-430.265,4014.36,88.4558,-470.021,4070.57,63.6015,-476.717,3848.26,60.7912,-687.917,3883.8,646.453,-689.757,3972.26,490.132,-661.637,3962.68,294.864,-655.594,4015.93,83.9422,-607.922,4079.42,65.631,-631.27,3859.97,64.7367
8,0,-422.574,3845.91,945.015,-661.937,3859.04,944.204,-486.76,4067.57,978.873,-571.458,4070.05,981.846,-384.806,3873.48,677.238,-392.558,3964.71,492.322,-404.619,3963.19,344.932,-430.269,4014.38,88.4712,-469.982,4070.55,63.6311,-476.671,3848.24,60.7797,-688.211,3882.87,647.742,-689.803,3972.28,490.113,-661.645,3962.69,294.86,-655.598,4015.96,83.9548,-607.965,4079.43,65.6119,-631.279,3859.99,64.7367
9,0,-422.547,3845.94,945.096,-661.91,3859.09,944.199,-486.744,4067.58,978.866,-571.36,4070.05,981.891,-384.936,3873.51,677.171,-392.549,3964.73,492.337,-404.609,3963.2,344.917,-430.255,4014.41,88.48,-469.983,4070.57,63.6381,-476.656,3848.24,60.7893,-688.282,3882.95,647.657,-689.796,3972.32,490.142,-661.689,3962.71,294.879,-655.607,4015.94,83.9537,-607.933,4079.45,65.6685,-631.256,3859.97,64.7327
10,0,-422.606,3845.97,945.029,-661.756,3859.14,944.166,-486.723,4067.67,978.881,-571.4,4070.1,981.875,-384.94,3873.51,677.198,-392.539,3964.74,492.333,-404.656,3963.22,344.923,-430.27,4014.39,88.4631,-469.984,4070.58,63.6318,-476.693,3848.25,60.8,-688.294,3882.99,647.616,-689.856,3972.36,490.135,-661.612,3962.7,294.856,-655.617,4015.98,83.9782,-607.91,4079.47,65.6255,-631.277,3859.99,64.7261
11,0,-422.467,3846.02,945.064,-661.899,3859.15,944.123,-486.699,4067.69,978.886,-571.415,4070.17,981.876,-384.931,3873.53,677.201,-392.532,3964.79,492.357,-404.608,3963.22,344.946,-430.264,4014.4,88.4568,-470.012,4070.59,63.6611,-476.669,3848.24,60.8081,-688.266,3883,647.671,-689.71,3972.37,490.172,-661.615,3962.72,294.866,-655.63,4015.95,83.9578,-607.929,4079.51,65.6436,-631.295,3859.97,64.7473
12,0,-422.462,3846.06,945.035,-661.723,3859.25,944.151,-486.672,4067.76,978.888,-571.434,4070.23,981.884,-384.904,3873.53,677.247,-392.527,3964.81,492.375,-404.617,3963.22,344.943,-430.253,4014.41,88.4734,-469.982,4070.59,63.6526,-476.671,3848.25,60.789,-687.882,3883.91,646.524,-689.835,3972.42,490.136,-661.654,3962.75,294.895,-655.625,4015.98,83.9737,-607.883,4079.55,65.6775,-631.272,3859.95,64.7323
13,0,-422.4,3846.1,945,-661.741,3859.26,944.179,-486.662,4067.79,978.865,-571.35,4070.23,981.898,-384.886,3873.55,677.236,-392.52,3964.84,492.37,-404.608,3963.26,344.954,-430.259,4014.42,88.485,-469.982,4070.61,63.6759,-476.682,3848.25,60.8068,-688.321,3883.09,647.725,-689.767,3972.45,490.182,-661.667,3962.77,294.896,-655.606,4016.02,84.0149,-607.658,4079.94,66.037,-631.264,3859.97,64.7286
14,0,-422.401,3846.12,944.92,-661.874,3859.26,944.136,-486.642,4067.84,978.87,-571.312,4070.26,981.901,-384.932,3873.58,677.253,-392.514,3964.86,492.372,-404.64,3963.29,344.94,-430.255,4014.41,88.4842,-469.995,4070.6,63.6449,-476.69,3848.25,60.8197,-687.836,3883.98,646.585,-689.768,3972.47,490.183,-661.636,3962.77,294.888,-655.608,4016.01,84.0152,-607.803,4079.66,65.7496,-631.28,3859.96,64.7126
15,0,-422.35,3846.17,944.976,-661.864,3859.33,944.145,-486.632,4067.86,978.854,-571.337,4070.33,981.91,-384.947,3873.6,677.245,-392.5,3964.88,492.367,-404.634,3963.27,344.952,-430.251,4014.43,88.4879,-470.012,4070.61,63.6543,-476.714,3848.25,60.8237,-688.229,3883.2,647.595,-689.74,3972.5,490.189,-661.694,3962.82,294.926,-655.632,4016.01,84.0014,-607.638,4079.97,66.0238,-631.273,3859.97,64.709
16,0,-422.361,3846.22,944.983,-661.86,3859.34,944.116,-486.626,4067.88,978.853,-571.304,4070.38,981.912,-384.941,3873.61,677.258,-392.482,3964.89,492.367,-404.6,3963.28,344.955,-430.243,4014.43,88.4879,-470.002,4070.61,63.6357,-476.694,3848.26,60.8028,-687.961,3884.11,646.609,-689.795,3972.54,490.154,-661.653,3962.81,294.915,-655.634,4016.02,83.9885,-607.668,4079.97,65.9805,-631.282,3859.98,64.7252
17,0,-422.462,3846.24,944.965,-661.819,3859.41,944.146,-486.613,4067.9,978.84,-571.318,4070.43,981.885,-384.863,3873.64,677.248,-392.477,3964.91,492.371,-404.606,3963.28,344.928,-430.239,4014.44,88.5009,-469.913,4070.64,63.657,-476.697,3848.25,60.8038,-687.835,3884.45,647.059,-689.794,3972.56,490.158,-661.644,3962.82,294.913,-655.637,4016.02,83.9869,-607.879,4079.61,65.728,-631.282,3859.99,64.7395
18,0,-422.359,3846.27,945.02,-661.804,3859.47,944.148,-486.59,4067.96,978.837,-571.307,4070.48,981.886,-384.883,3873.67,677.277,-392.473,3964.91,492.37,-404.58,3963.29,344.953,-430.235,4014.43,88.473,-469.913,4070.64,63.6351,-476.688,3848.25,60.814,-687.91,3884.34,646.799,-689.685,3972.57,490.204,-661.687,3962.85,294.935,-655.642,4016.03,83.9799,-607.673,4079.94,66.0279,-631.335,3860,64.7146
