Trajectories
200
,,F6:LASI,,,F6:RASI,,,F6:LPSI,,,F6:RPSI,,,F6:LTHI,,,F6:LKNE,,,F6:LTIB,,,F6:LANK,,,F6:LHEE,,,F6:LTOE,,,F6:RTHI,,,F6:RKNE,,,F6:RTIB,,,F6:RANK,,,F6:RHEE,,,F6:RTOE,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
,,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm
1,0,-406.654,3816.14,942.692,-646.175,3815.64,941.336,-485.304,4033.15,978.709,-570.054,4031.08,980.818,-371.175,3848.34,675.953,-383.247,3940.21,491.64,-394.636,3939.89,344.399,-464.512,4048.38,62.7462,-421.245,3993.66,88.3471,-462.502,3826.09,60.4634,-672.345,3838.5,646.02,-680.428,3929.04,489.075,-648.23,3922.7,293.468,-643.575,3975.5,82.9009,-601.987,4042.75,64.6071,-602.691,3822.44,63.9174
2,0,-406.811,3816.09,942.623,-646.166,3815.63,941.338,-485.296,4033.1,978.728,-568.879,4030.87,981.001,-371.159,3848.3,675.955,-383.238,3940.2,491.636,-394.65,3939.87,344.418,-464.541,4048.37,62.7451,-421.25,3993.67,88.347,-462.496,3826.09,60.4766,-672.365,3838.51,646.004,-680.422,3929.04,489.055,-648.25,3922.69,293.478,-643.564,3975.44,82.8571,-601.996,4042.76,64.5979,-602.708,3822.42,63.9095
3,0,-406.882,3816.05,942.637,-646.171,3815.64,941.252,-485.285,4033.06,978.73,-568.855,4030.8,981.004,-371.116,3848.3,675.937,-383.241,3940.19,491.635,-394.653,3939.87,344.416,-464.486,4048.39,62.7506,-421.248,3993.68,88.3611,-462.455,3826.09,60.4672,-672.374,3838.51,645.988,-680.413,3929.04,489.053,-648.739,3921.99,294.147,-643.577,3975.48,82.8829,-601.977,4042.77,64.6023,-602.668,3822.43,63.9125
4,0,-406.719,3816,942.656,-646.219,3815.61,941.249,-485.276,4033.06,978.728,-568.853,4030.79,981.009,-371.18,3848.24,675.961,-383.243,3940.16,491.621,-394.645,3939.86,344.398,-464.519,4048.37,62.738,-421.243,3993.7,88.3684,-462.482,3826.09,60.4726,-672.381,3838.51,646.002,-680.405,3929.05,489.088,-648.732,3921.99,294.143,-643.556,3975.54,82.9293,-601.948,4042.78,64.5788,-602.711,3822.45,63.9285
5,0,-406.871,3815.97,942.637,-646.215,3815.6,941.262,-485.271,4033,978.738,-568.867,4030.76,981.01,-371.19,3848.22,675.926,-383.243,3940.17,491.633,-394.659,3939.86,344.409,-464.479,4048.39,62.751,-421.257,3993.69,88.3685,-462.483,3826.1,60.4688,-672.437,3838.54,646.024,-680.448,3929.05,489.071,-648.715,3921.98,294.131,-643.571,3975.52,82.9391,-601.914,4042.83,64.6433,-602.707,3822.45,63.8961
6,0,-406.776,3815.91,942.68,-646.244,3815.56,941.283,-485.267,4032.99,978.738,-568.839,4030.73,981.022,-371.178,3848.17,675.937,-383.25,3940.17,491.643,-394.666,3939.84,344.393,-464.529,4048.38,62.7474,-421.253,3993.69,88.3729,-462.467,3826.09,60.4801,-672.376,3838.48,646.005,-680.42,3929.01,489.065,-648.744,3922,294.138,-643.588,3975.51,82.9067,-601.934,4042.77,64.6267,-602.694,3822.43,63.9094
7,0,-406.788,3815.88,942.674,-646.241,3815.56,941.301,-485.257,4032.95,978.761,-568.853,4030.71,981.019,-371.175,3848.16,675.912,-383.261,3940.16,491.658,-394.692,3939.85,344.394,-464.56,4048.4,62.7376,-421.266,3993.69,88.3683,-462.467,3826.1,60.4753,-672.394,3838.49,646.02,-680.483,3929.04,489.104,-648.7,3921.96,294.119,-643.581,3975.52,82.9117,-601.941,4042.83,64.5937,-602.725,3822.43,63.9272
8,0,-406.818,3815.81,942.667,-646.272,3815.54,941.288,-485.251,4032.89,978.756,-568.827,4030.68,981.037,-371.204,3848.11,675.922,-383.263,3940.18,491.674,-394.713,3939.82,344.405,-464.568,4048.4,62.7454,-421.273,3993.72,88.4014,-462.45,3826.1,60.5003,-672.41,3838.49,646.029,-680.505,3929.04,489.114,-648.756,3921.97,294.147,-643.586,3975.53,82.9317,-601.925,4042.83,64.6262,-602.744,3822.43,63.9134
9,0,-406.852,3815.76,942.664,-646.242,3815.52,941.39,-485.245,4032.83,978.76,-568.824,4030.65,981.043,-371.241,3848.08,675.938,-383.263,3940.17,491.685,-394.722,3939.82,344.424,-464.595,4048.39,62.737,-421.274,3993.72,88.406,-462.484,3826.1,60.4925,-672.404,3838.46,646.033,-680.519,3929.04,489.127,-648.777,3921.96,294.17,-643.594,3975.5,82.9043,-601.936,4042.81,64.6447,-602.721,3822.42,63.9105
10,0,-406.887,3815.71,942.654,-646.252,3815.52,941.356,-485.224,4032.85,978.766,-568.813,4030.63,981.037,-371.243,3848.04,675.906,-383.289,3940.17,491.699,-394.728,3939.83,344.44,-464.619,4048.38,62.7205,-421.284,3993.71,88.4054,-462.475,3826.09,60.475,-672.45,3838.47,646.038,-680.506,3929.02,489.122,-648.779,3921.95,294.17,-643.592,3975.51,82.9409,-601.899,4042.83,64.6718,-602.744,3822.42,63.9225
11,0,-406.983,3815.66,942.608,-646.338,3815.46,941.292,-485.219,4032.82,978.781,-568.801,4030.57,981.049,-371.275,3848,675.928,-383.281,3940.17,491.703,-394.773,3939.82,344.439,-464.618,4048.4,62.7216,-421.283,3993.7,88.4118,-462.494,3826.09,60.4887,-672.439,3838.45,646.042,-680.561,3929.03,489.13,-648.811,3921.95,294.185,-643.6,3975.54,82.9436,-601.896,4042.82,64.6485,-602.724,3822.43,63.9339
12,0,-406.943,3815.62,942.64,-646.316,3815.47,941.309,-485.225,4032.72,978.785,-568.808,4030.54,981.041,-371.311,3847.95,675.927,-383.295,3940.14,491.698,-394.777,3939.81,344.416,-464.663,4048.39,62.7417,-421.29,3993.73,88.4201,-462.484,3826.1,60.4981,-672.476,3838.45,646.026,-680.588,3929.03,489.163,-648.825,3921.94,294.192,-643.609,3975.53,82.9392,-601.812,4042.91,64.6939,-602.744,3822.45,63.9097
13,0,-406.974,3815.58,942.64,-646.303,3815.45,941.339,-485.208,4032.73,978.81,-568.8,4030.52,981.043,-371.379,3847.91,675.938,-383.307,3940.15,491.725,-394.797,3939.8,344.435,-464.674,4048.41,62.7206,-421.297,3993.72,88.4263,-462.468,3826.09,60.4777,-672.484,3838.44,646.05,-680.57,3929.01,489.145,-648.826,3921.93,294.19,-643.612,3975.47,82.8984,-601.815,4042.92,64.7019,-602.769,3822.46,63.8984
