Trajectories
200
,,M1:LASI,,,M1:RASI,,,M1:LPSI,,,M1:RPSI,,,M1:LTHI,,,M1:LKNE,,,M1:LTIB,,,M1:LANK,,,M1:LHEE,,,M1:LTOE,,,M1:RTHI,,,M1:RKNE,,,M1:RTIB,,,M1:RANK,,,M1:RHEE,,,M1:RTOE,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
,,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm
1,0,-433.598,3980.11,1029.17,-695.995,3997.57,1042.61,-491.923,4178.19,1077.21,-599.479,4184.42,1083.8,-381.848,4006.05,713.091,-382.457,4086.42,521.186,-375.611,4089.84,414.649,-426.096,4148.79,97.6279,-474.799,4193.42,71.0635,-473.231,3965.21,60.4106,-756.438,4105.18,728.75,-737.124,4075.84,557.315,-745.882,4161.96,393.912,-707.418,4156.05,103.94,-648.158,4204.36,79.4481,-677.157,3977.56,64.2275
2,0,-433.632,3980.02,1029.21,-697.68,4002.22,1042.87,-492.021,4178.14,1077.21,-599.574,4184.35,1083.8,-381.841,4006.05,713.113,-382.485,4086.4,521.187,-375.619,4089.8,414.64,-426.106,4148.8,97.634,-474.848,4193.43,71.0306,-473.225,3965.21,60.4052,-756.487,4105.1,728.749,-737.158,4075.83,557.302,-745.927,4161.98,393.918,-707.574,4154.95,104.639,-648.131,4204.36,79.455,-677.169,3977.55,64.2272
3,0,-433.671,3979.93,1029.25,-697.679,4002.11,1042.87,-492.119,4178.09,1077.2,-599.675,4184.27,1083.8,-381.675,4006.19,713.293,-382.511,4086.4,521.182,-375.657,4089.83,414.647,-426.12,4148.81,97.6439,-474.87,4193.45,71.0381,-473.203,3965.22,60.41,-756.524,4104.99,728.75,-737.207,4075.82,557.3,-745.967,4161.99,393.914,-707.456,4156.07,103.932,-648.193,4204.37,79.4546,-677.177,3977.55,64.227
4,0,-433.8,3979.9,1029.39,-697.704,4002.01,1042.87,-492.219,4178.04,1077.19,-599.777,4184.19,1083.81,-381.795,4006.04,713.115,-382.53,4086.41,521.19,-375.664,4089.82,414.646,-426.13,4148.8,97.637,-474.877,4193.44,71.0316,-473.188,3965.21,60.4091,-756.585,4104.89,728.732,-737.277,4075.82,557.301,-746.005,4161.99,393.906,-707.468,4156.08,103.933,-648.172,4204.36,79.4458,-677.169,3977.56,64.2331
5,0,-433.61,3979.74,1029.37,-697.402,4001.89,1042.62,-492.316,4178,1077.19,-599.867,4184.11,1083.81,-381.852,4006.06,713.117,-382.554,4086.42,521.188,-375.837,4090.14,414.815,-426.147,4148.81,97.6423,-474.875,4193.44,71.0383,-473.211,3965.22,60.4116,-756.651,4104.78,728.737,-737.309,4075.79,557.288,-746.046,4161.99,393.906,-707.47,4156.15,104,-648.134,4204.38,79.4882,-677.181,3977.56,64.2269
6,0,-433.62,3979.68,1029.35,-697.42,4001.73,1042.64,-492.414,4177.95,1077.18,-599.964,4184.04,1083.81,-381.803,4006.06,713.14,-382.563,4086.43,521.191,-375.84,4090.13,414.818,-426.159,4148.81,97.6397,-474.889,4193.41,71.0404,-473.199,3965.2,60.3986,-756.706,4104.67,728.727,-736.547,4076.92,557.918,-746.093,4161.99,393.916,-707.496,4156.34,104.149,-648.232,4204.36,79.4196,-677.181,3977.55,64.2184
7,0,-433.643,3979.66,1029.42,-697.703,4001.65,1042.83,-492.512,4177.92,1077.18,-600.064,4183.97,1083.81,-381.779,4006.07,713.121,-382.528,4086.45,521.219,-375.844,4090.14,414.814,-426.18,4148.79,97.621,-474.909,4193.41,71.0676,-473.223,3965.21,60.399,-756.766,4104.57,728.714,-737.387,4075.72,557.259,-746.13,4161.97,393.904,-707.493,4156.37,104.167,-648.203,4204.38,79.4374,-677.179,3977.56,64.2165
8,0,-433.642,3979.66,1029.44,-697.701,4001.54,1042.85,-492.622,4177.87,1077.17,-600.167,4183.9,1083.81,-381.768,4006.07,713.106,-382.596,4086.47,521.202,-375.723,4089.88,414.65,-426.191,4148.79,97.624,-474.935,4193.41,71.0583,-473.172,3965.21,60.4049,-756.804,4104.45,728.719,-736.584,4076.81,557.939,-746.165,4161.95,393.91,-707.497,4155.87,103.754,-648.307,4204.37,79.4083,-677.18,3977.57,64.2313
9,0,-433.619,3979.7,1029.4,-697.721,4001.42,1042.82,-492.734,4177.82,1077.16,-600.265,4183.82,1083.81,-381.782,4006.09,713.106,-382.565,4086.48,521.224,-375.753,4089.93,414.666,-426.201,4148.79,97.6224,-474.998,4193.43,71.0757,-473.182,3965.2,60.4054,-756.853,4104.35,728.705,-736.622,4076.76,557.882,-746.203,4161.92,393.912,-707.5,4156.17,104.01,-648.251,4204.38,79.4353,-677.181,3977.57,64.2304
