Trajectories
200
,,M1:LASI,,,M1:RASI,,,M1:LPSI,,,M1:RPSI,,,M1:LTHI,,,M1:LKNE,,,M1:LTIB,,,M1:LANK,,,M1:LHEE,,,M1:LTOE,,,M1:RTHI,,,M1:RKNE,,,M1:RTIB,,,M1:RANK,,,M1:RHEE,,,M1:RTOE,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
,,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm
1,0,-501.845,3993.83,1033.34,-767.345,4003.24,1045.41,-569.271,4188.16,1079.68,-676.658,4189.75,1086.05,-455.153,4013.67,714.598,-457.661,4090.14,522.049,-451.995,4092.3,415.786,-500.237,4152.78,99.0442,-547.549,4201.41,73.0943,-559.123,3972.76,61.7123,-816.802,4102.23,726.328,-791.764,4076.54,552.685,-794.658,4163.83,389.983,,,,-682.012,4208.33,80.6086,-708.074,3980.92,64.486
2,0,-501.91,3993.76,1033.35,-767.398,4003.2,1045.41,-569.297,4188.12,1079.67,-676.674,4189.71,1086.05,-455.193,4013.61,714.568,-457.686,4090.09,522.055,-452.001,4092.23,415.78,-500.271,4152.78,99.049,-547.552,4201.39,73.0946,-559.138,3972.75,61.7087,-816.844,4102.21,726.321,-792.047,4076.65,552.755,-794.693,4163.83,389.971,,,,-681.998,4208.34,80.6046,-708.143,3980.86,64.4741
3,0,-501.959,3993.7,1033.37,-767.429,4003.16,1045.41,-569.32,4188.07,1079.66,-676.707,4189.66,1086.04,-455.197,4013.57,714.605,-457.706,4090.05,522.056,-452.042,4092.18,415.758,-500.236,4152.78,99.0839,-547.321,4201.19,73.0439,-559.125,3972.75,61.707,-816.861,4102.19,726.316,-792.058,4076.64,552.757,-794.718,4163.83,389.955,,,,-681.969,4208.35,80.6148,-708.073,3980.92,64.4741
4,0,-501.983,3993.64,1033.36,-767.487,4003.09,1045.42,-569.348,4188.02,1079.65,-676.731,4189.62,1086.03,-455.27,4013.52,714.589,-457.728,4089.99,522.049,-452.038,4092.18,415.808,-500.293,4152.78,99.0636,-547.536,4201.38,73.1183,-559.139,3972.74,61.6998,-816.913,4102.18,726.309,-792.078,4076.62,552.744,-794.729,4163.83,389.959,,,,-682.048,4208.34,80.5675,-708.085,3980.92,64.4739
5,0,-502.041,3993.57,1033.38,-767.539,4003.03,1045.42,-569.365,4187.98,1079.64,-676.752,4189.58,1086.02,-455.285,4013.46,714.602,-457.746,4089.93,522.041,-452.049,4092.11,415.779,-500.263,4152.77,99.0611,-547.162,4201.03,73.0364,-559.168,3972.75,61.6853,-816.948,4102.16,726.306,-792.105,4076.63,552.737,-794.777,4163.84,389.967,,,,-682.073,4208.34,80.58,-708.169,3980.88,64.4778
6,0,-502.106,3993.52,1033.36,-767.612,4003,1045.4,-569.391,4187.94,1079.63,-676.787,4189.55,1086,-455.359,4013.39,714.58,-457.772,4089.9,522.054,-452.033,4092,415.754,-500.321,4152.79,99.0581,-547.519,4201.36,73.15,-559.133,3972.74,61.702,-816.988,4102.15,726.3,-792.12,4076.62,552.747,-794.792,4163.84,389.953,,,,-682.045,4208.34,80.5863,-708.177,3980.88,64.4739
7,0,-502.153,3993.44,1033.37,-767.648,4002.96,1045.4,-569.411,4187.9,1079.62,-676.796,4189.51,1085.99,-455.39,4013.33,714.612,-457.784,4089.83,522.037,-452.091,4092.05,415.779,-500.29,4152.78,99.0622,-547.261,4201.11,73.0896,-559.147,3972.73,61.6872,-817.009,4102.11,726.293,-792.162,4076.62,552.733,-794.785,4163.83,389.94,,,,-682.09,4208.35,80.5645,-708.196,3980.89,64.4705
8,0,-502.211,3993.38,1033.37,-767.734,4002.92,1045.42,-569.432,4187.87,1079.62,-676.826,4189.47,1085.98,-455.423,4013.28,714.588,-457.798,4089.78,522.043,-452.087,4091.94,415.736,-500.309,4152.78,99.0675,-547.409,4201.28,73.143,-559.137,3972.73,61.6904,-817.044,4102.09,726.281,-792.18,4076.6,552.726,-794.851,4163.84,389.946,,,,-682.091,4208.33,80.5568,-708.198,3980.87,64.4492
9,0,-502.248,3993.32,1033.37,-767.743,4002.86,1045.42,-569.452,4187.82,1079.61,-676.864,4189.44,1085.97,-455.412,4013.23,714.611,-457.827,4089.73,522.039,-452.108,4091.97,415.789,-500.283,4152.76,99.078,-547.387,4201.24,73.1448,-559.151,3972.73,61.6808,-817.059,4102.07,726.274,-792.192,4076.59,552.714,-794.808,4163.82,389.92,,,,-682.122,4208.34,80.5355,-708.13,3980.93,64.4714
