Trajectories
200
,,M5:LASI,,,M5:RASI,,,M5:LPSI,,,M5:RPSI,,,M5:LTHI,,,M5:LKNE,,,M5:LTIB,,,M5:LANK,,,M5:LHEE,,,M5:LTOE,,,M5:RTHI,,,M5:RKNE,,,M5:RTIB,,,M5:RANK,,,M5:RHEE,,,M5:RTOE,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
,,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm
1,0,468.414,3904.81,1071.07,218.021,3912.05,1069.79,391.855,4100.01,1118.12,305.129,4102.23,1121.91,511.984,3894.51,769.935,512.999,3972.62,555.45,498.997,3952.01,401.287,479.756,4047.5,79.3142,441.384,4111.98,55.7722,424.092,3864.74,43.1152,166.632,3921.63,758.687,177.06,3990.36,553.478,205.499,3961.01,360.078,208.94,4044.85,80.9599,250.734,4106.39,61.1086,262.169,3861.26,48.3502
2,0,468.431,3904.8,1071.09,218.036,3912.06,1069.78,391.857,4100.02,1118.1,305.144,4102.21,1121.89,511.981,3894.53,769.992,513.007,3972.64,555.445,498.985,3952.02,401.286,479.717,4047.49,79.3131,441.382,4111.99,55.7536,424.103,3864.76,43.1328,166.652,3921.65,758.681,177.114,3990.31,553.419,205.486,3961.01,360.093,208.943,4044.81,80.94,250.634,4106.4,61.0516,262.217,3861.25,48.3643
3,0,468.42,3904.8,1071.08,218.038,3912.06,1069.78,391.876,4100,1118.12,305.159,4102.21,1121.9,511.985,3894.51,769.942,513.014,3972.62,555.459,498.997,3952.02,401.285,479.747,4047.5,79.3122,441.257,4112.05,55.6945,424.088,3864.72,43.1183,166.648,3921.65,758.686,177.11,3990.35,553.434,205.487,3961,360.094,208.957,4044.82,80.949,250.63,4106.41,61.0409,262.265,3861.24,48.4001
4,0,468.415,3904.79,1071.08,218.057,3912.05,1069.78,391.881,4100,1118.11,305.168,4102.21,1121.9,511.993,3894.53,769.993,513.017,3972.63,555.451,498.982,3952.02,401.276,479.715,4047.48,79.3209,441.346,4111.99,55.7561,424.193,3864.74,43.1894,166.568,3921.68,758.665,177.12,3990.33,553.431,205.483,3961.01,360.099,208.977,4044.81,80.954,250.696,4106.48,61.0965,262.256,3861.24,48.3991
5,0,468.407,3904.79,1071.09,218.025,3912.06,1069.78,391.88,4100,1118.12,305.162,4102.22,1121.91,511.999,3894.54,769.936,513.021,3972.64,555.451,498.986,3952.02,401.272,479.737,4047.49,79.3276,441.341,4112,55.767,424.087,3864.75,43.1168,166.609,3921.68,758.694,177.117,3990.35,553.433,205.491,3961,360.11,208.951,4044.79,80.9361,251.613,4106.74,61.3378,262.246,3861.25,48.4066
6,0,468.429,3904.79,1071.1,218.03,3912.06,1069.8,391.886,4099.99,1118.11,305.175,4102.21,1121.91,511.998,3894.53,769.995,513.022,3972.63,555.441,498.989,3952.01,401.278,479.717,4047.49,79.3084,441.343,4111.99,55.7642,424.171,3864.75,43.1952,166.556,3921.66,758.666,177.107,3990.36,553.434,205.466,3961.03,360.116,208.967,4044.79,80.9413,251.46,4106.73,61.2914,262.19,3861.25,48.3538
7,0,468.417,3904.8,1071.09,218.058,3912.06,1069.8,391.877,4100,1118.12,305.175,4102.21,1121.9,512.006,3894.51,769.952,513.02,3972.64,555.439,498.989,3952.01,401.281,479.735,4047.5,79.327,441.355,4111.99,55.7567,424.124,3864.75,43.1436,166.581,3921.66,758.708,177.093,3990.37,553.442,205.501,3961.01,360.13,208.994,4044.77,80.9365,250.638,4106.49,61.0585,262.25,3861.25,48.3959
8,0,468.442,3904.78,1071.07,218.036,3912.07,1069.81,391.883,4099.99,1118.12,305.173,4102.21,1121.91,512.008,3894.53,769.96,513.014,3972.65,555.453,498.99,3952.03,401.281,479.731,4047.51,79.3458,441.346,4111.99,55.7557,424.101,3864.73,43.1249,166.577,3921.66,758.708,177.094,3990.36,553.449,205.484,3961.05,360.133,208.94,4044.83,80.9495,251.334,4106.66,61.2553,262.204,3861.25,48.3701
9,0,468.41,3904.8,1071.08,218.041,3912.06,1069.8,391.883,4099.99,1118.12,305.175,4102.21,1121.92,511.98,3894.53,770.009,513.012,3972.63,555.425,498.997,3952.04,401.287,479.749,4047.52,79.3639,441.372,4112.01,55.7476,424.122,3864.75,43.1365,166.558,3921.66,758.723,177.084,3990.36,553.429,205.501,3961.01,360.146,208.981,4044.81,80.9497,250.64,4106.4,61.0289,262.221,3861.25,48.3865
