Trajectories
200
,,M5:LASI,,,M5:RASI,,,M5:LPSI,,,M5:RPSI,,,M5:LTHI,,,M5:LKNE,,,M5:LTIB,,,M5:LANK,,,M5:LHEE,,,M5:LTOE,,,M5:RTHI,,,M5:RKNE,,,M5:RTIB,,,M5:RANK,,,M5:RHEE,,,M5:RTOE,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
,,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm
23,0,513.322,3874.62,1069.68,262.493,3883.69,1068.24,437.114,4069.63,1118.58,351.247,4072.17,1122.02,558.311,3870.59,770.378,559.083,3955.55,555.606,545.25,3935,401.946,517.998,4022.04,78.0559,476.282,4083.99,54.8835,470.52,3835.87,42.315,213.115,3896.81,757.335,222.678,3968.95,552.235,252.683,3939.63,359.096,257.988,4021.48,80.0471,299.5,4083.98,60.4113,312.062,3838.26,47.2301
24,0,513.262,3874.63,1069.73,262.502,3883.68,1068.24,437.104,4069.62,1118.59,351.243,4072.15,1122.01,558.3,3870.6,770.38,559.089,3955.55,555.609,545.234,3934.99,401.926,517.994,4022.02,78.0499,476.289,4083.98,54.8734,470.485,3835.87,42.2847,213.081,3896.81,757.353,222.677,3968.93,552.205,252.681,3939.63,359.101,258.01,4021.46,80.0281,299.58,4084.01,60.4737,312.041,3838.26,47.2112
25,0,513.244,3874.62,1069.73,262.51,3883.67,1068.22,437.096,4069.61,1118.58,351.227,4072.16,1122.02,558.3,3870.59,770.375,559.079,3955.54,555.6,545.23,3935,401.955,517.969,4022.01,78.0073,476.276,4083.97,54.8998,470.483,3835.86,42.2776,213.125,3896.81,757.351,222.646,3968.94,552.223,252.681,3939.62,359.093,257.988,4021.49,80.0387,299.601,4084.04,60.4819,312.062,3838.26,47.2269
26,0,513.246,3874.61,1069.71,262.481,3883.67,1068.21,437.08,4069.61,1118.58,351.222,4072.15,1122.01,558.291,3870.6,770.374,559.072,3955.56,555.618,545.228,3935,401.945,517.981,4022.01,78.0126,476.292,4083.96,54.8852,470.516,3835.88,42.3148,213.11,3896.8,757.325,222.654,3968.95,552.215,252.7,3939.61,359.091,257.959,4021.51,80.0232,299.481,4083.98,60.4092,312.061,3838.26,47.2281
27,0,513.249,3874.58,1069.69,262.479,3883.65,1068.22,437.081,4069.58,1118.57,351.212,4072.14,1122.03,558.292,3870.59,770.365,559.063,3955.55,555.6,545.215,3934.99,401.939,517.995,4022.03,78.0538,476.295,4083.99,54.8897,470.472,3835.86,42.295,213.075,3896.79,757.353,222.58,3968.98,552.256,252.682,3939.62,359.081,257.961,4021.49,80.0047,299.64,4084.01,60.485,312.046,3838.26,47.2301
28,0,513.255,3874.54,1069.67,262.454,3883.66,1068.2,437.079,4069.58,1118.59,351.204,4072.12,1122.02,558.303,3870.58,770.351,559.072,3955.56,555.601,545.226,3935,401.95,517.974,4022.01,78.0211,476.289,4083.98,54.8865,470.477,3835.87,42.2591,213.069,3896.79,757.33,222.669,3968.91,552.22,252.692,3939.61,359.073,258.005,4021.45,80.0165,299.645,4084.02,60.4924,312.043,3838.28,47.2307
29,0,513.218,3874.55,1069.7,262.452,3883.66,1068.2,437.075,4069.56,1118.59,351.198,4072.12,1122.03,558.295,3870.58,770.369,559.048,3955.56,555.6,545.198,3935.01,401.944,517.965,4022.02,78.0226,476.299,4083.97,54.8901,470.468,3835.85,42.2757,213.071,3896.78,757.336,222.657,3968.9,552.214,252.687,3939.62,359.063,258.01,4021.45,80.0223,299.564,4083.98,60.4528,312.049,3838.26,47.2069
30,0,513.228,3874.51,1069.68,262.419,3883.64,1068.2,437.071,4069.55,1118.59,351.196,4072.1,1122.03,558.279,3870.57,770.363,559.046,3955.56,555.61,545.209,3935.01,401.957,517.976,4022.02,78.0458,476.293,4083.97,54.8969,470.473,3835.86,42.271,213.084,3896.76,757.347,222.653,3968.9,552.235,252.68,3939.6,359.084,258.001,4021.47,80.0101,299.614,4084.04,60.4898,312.025,3838.25,47.2189
31,0,513.203,3874.54,1069.71,262.426,3883.62,1068.21,437.079,4069.54,1118.6,351.196,4072.08,1122.03,558.278,3870.55,770.364,559.04,3955.55,555.602,545.205,3935.02,401.955,517.963,4022.02,78.0094,476.299,4083.96,54.8838,470.523,3835.87,42.328,213.128,3896.75,757.318,222.644,3968.88,552.214,252.647,3939.62,359.065,257.973,4021.51,80.0216,299.584,4084.04,60.4644,312.03,3838.26,47.2361
32,0,513.183,3874.51,1069.7,262.38,3883.62,1068.2,437.071,4069.52,1118.61,351.184,4072.09,1122.02,558.273,3870.56,770.351,559.037,3955.55,555.599,545.203,3935.02,401.936,517.98,4022.01,78.0485,476.255,4083.97,54.8922,470.476,3835.86,42.268,213.099,3896.72,757.332,222.628,3968.88,552.208,252.651,3939.59,359.088,257.987,4021.44,79.9919,299.572,4083.97,60.4375,312.053,3838.26,47.2206
33,0,513.192,3874.48,1069.67,262.369,3883.61,1068.19,437.052,4069.52,1118.59,351.173,4072.08,1122.04,558.274,3870.55,770.34,559.044,3955.55,555.604,545.213,3935.01,401.953,517.973,4022.03,78.0404,476.284,4083.97,54.8946,470.465,3835.88,42.2669,213.099,3896.71,757.324,222.647,3968.87,552.217,252.661,3939.63,359.091,257.97,4021.51,80.0181,299.577,4084.02,60.47,312.054,3838.27,47.2207
34,0,513.177,3874.47,1069.67,262.355,3883.59,1068.18,437.041,4069.52,1118.6,351.174,4072.05,1122.02,558.254,3870.54,770.348,559.036,3955.56,555.595,545.202,3935.01,401.947,517.965,4022.03,78.0437,476.285,4083.97,54.8862,470.492,3835.88,42.2863,213.076,3896.71,757.31,222.64,3968.86,552.211,252.646,3939.6,359.069,257.947,4021.48,79.9814,299.632,4084.01,60.4901,312.054,3838.26,47.2143
35,0,513.173,3874.45,1069.67,262.375,3883.58,1068.2,437.043,4069.5,1118.61,351.157,4072.06,1122.03,558.235,3870.52,770.346,559.055,3955.53,555.608,545.195,3935.01,401.952,517.92,4022.01,77.9816,476.304,4083.96,54.8891,470.468,3835.88,42.284,213.082,3896.72,757.32,222.65,3968.85,552.218,252.697,3939.58,359.046,258.088,4021.46,80.0701,299.613,4084,60.473,312.024,3838.26,47.2165
36,0,513.148,3874.45,1069.67,262.357,3883.56,1068.2,437.039,4069.48,1118.61,351.157,4072.03,1122.03,558.223,3870.51,770.344,559.03,3955.54,555.606,545.195,3935,401.961,517.989,4022.03,78.0558,476.284,4083.97,54.885,470.459,3835.88,42.2664,213.074,3896.71,757.311,222.613,3968.87,552.21,252.619,3939.62,359.09,258.041,4021.46,80.0361,299.647,4084.06,60.5099,312.041,3838.27,47.2325
37,0,513.151,3874.44,1069.67,262.375,3883.54,1068.18,437.026,4069.48,1118.61,351.124,4072.04,1122.04,558.231,3870.49,770.346,559.028,3955.54,555.611,545.182,3935,401.95,517.971,4022.02,78.0499,476.288,4083.97,54.9008,470.483,3835.87,42.2741,213.076,3896.69,757.32,222.637,3968.86,552.222,252.625,3939.62,359.079,258.004,4021.47,80.0085,299.522,4084,60.4358,312.046,3838.25,47.2293
38,0,513.135,3874.42,1069.66,262.34,3883.56,1068.19,437.015,4069.47,1118.61,351.142,4072.01,1122.03,558.217,3870.48,770.355,559.03,3955.53,555.61,545.185,3935,401.963,517.953,4021.99,78.0303,476.277,4083.97,54.9001,470.476,3835.86,42.2877,213.098,3896.69,757.299,222.633,3968.86,552.203,252.637,3939.62,359.092,258.103,4021.45,80.0698,299.602,4084,60.481,312.031,3838.27,47.2232
39,0,513.074,3874.42,1069.72,262.355,3883.52,1068.19,437.016,4069.44,1118.61,351.124,4072,1122.03,558.213,3870.48,770.401,559.023,3955.53,555.613,545.17,3935.01,401.948,517.97,4022,78.0375,476.29,4083.97,54.8927,470.476,3835.87,42.2748,213.021,3896.69,757.322,222.601,3968.89,552.203,252.701,3939.58,359.048,258.036,4021.46,80.0275,299.596,4084.03,60.4719,312.042,3838.26,47.2325
40,0,513.062,3874.4,1069.71,262.337,3883.51,1068.19,436.996,4069.44,1118.61,351.11,4071.99,1122.05,558.196,3870.45,770.348,559.017,3955.53,555.611,545.178,3935,401.943,517.964,4022.03,78.0634,476.294,4083.96,54.8912,470.504,3835.89,42.3161,213.029,3896.69,757.3,222.622,3968.86,552.207,252.62,3939.59,359.081,258.087,4021.47,80.0792,299.5,4083.98,60.4263,312.033,3838.22,47.2251
41,0,513.072,3874.41,1069.71,262.317,3883.51,1068.17,436.999,4069.41,1118.61,351.104,4071.97,1122.05,558.195,3870.47,770.356,559.009,3955.52,555.605,545.163,3934.99,401.956,517.995,4022.02,78.0611,476.302,4083.97,54.904,470.495,3835.86,42.2794,213.018,3896.68,757.314,222.61,3968.86,552.21,252.626,3939.6,359.084,258.082,4021.47,80.0766,299.458,4083.95,60.4049,312.064,3838.25,47.2297
42,0,513.085,3874.37,1069.67,262.325,3883.5,1068.19,436.982,4069.41,1118.6,351.081,4071.97,1122.04,558.171,3870.46,770.344,558.994,3955.51,555.606,545.158,3934.98,401.961,517.973,4022.02,78.0485,476.272,4083.97,54.8994,470.522,3835.88,42.315,213,3896.69,757.301,222.598,3968.86,552.188,252.634,3939.59,359.078,258.021,4021.48,80.0193,299.535,4083.97,60.4401,312.04,3838.24,47.21
43,0,513.07,3874.36,1069.67,262.304,3883.49,1068.18,436.967,4069.4,1118.6,351.073,4071.96,1122.05,558.172,3870.45,770.348,558.998,3955.5,555.615,545.169,3934.98,401.954,517.975,4022.02,78.0661,476.282,4083.97,54.9032,470.528,3835.86,42.3127,212.993,3896.67,757.307,222.614,3968.84,552.203,252.583,3939.6,359.082,257.999,4021.5,80.0285,299.632,4084.01,60.5115,312.068,3838.21,47.2295
44,0,513.034,3874.37,1069.71,262.298,3883.48,1068.17,436.952,4069.4,1118.62,351.064,4071.94,1122.05,558.151,3870.44,770.345,558.981,3955.5,555.597,545.149,3934.96,401.956,517.988,4022,78.0377,476.281,4083.96,54.887,470.479,3835.86,42.279,212.991,3896.66,757.306,222.592,3968.88,552.203,252.622,3939.58,359.072,258.029,4021.48,80.0461,299.619,4084.04,60.4972,312.059,3838.24,47.2196
45,0,513.059,3874.33,1069.65,262.295,3883.47,1068.17,436.959,4069.38,1118.61,351.051,4071.92,1122.05,558.16,3870.44,770.333,558.977,3955.49,555.61,545.142,3934.99,401.949,517.979,4022.02,78.0629,476.278,4083.97,54.9104,470.48,3835.88,42.2718,212.994,3896.67,757.298,222.597,3968.84,552.2,252.624,3939.6,359.079,258.101,4021.47,80.0828,299.621,4083.99,60.4816,312.064,3838.23,47.2432
46,0,513.01,3874.34,1069.71,262.312,3883.45,1068.18,436.943,4069.38,1118.62,351.047,4071.89,1122.06,558.142,3870.42,770.321,558.979,3955.49,555.613,545.133,3934.98,401.948,517.974,4022.01,78.0354,476.28,4083.96,54.8918,470.526,3835.88,42.3237,212.991,3896.66,757.313,222.585,3968.87,552.204,252.609,3939.59,359.067,258.006,4021.49,80.0487,299.568,4084,60.4651,312.063,3838.23,47.23
47,0,513.003,3874.34,1069.68,262.287,3883.45,1068.17,436.94,4069.35,1118.63,351.027,4071.9,1122.07,558.148,3870.42,770.332,558.971,3955.49,555.613,545.158,3934.96,401.953,517.956,4022.02,78.0423,476.274,4083.96,54.9083,470.505,3835.86,42.2862,213.01,3896.63,757.289,222.589,3968.85,552.186,252.614,3939.59,359.073,258.027,4021.49,80.0263,299.559,4083.98,60.4678,312.027,3838.24,47.2178
48,0,512.994,3874.32,1069.71,262.271,3883.43,1068.17,436.93,4069.34,1118.63,351.02,4071.87,1122.07,558.139,3870.41,770.327,558.942,3955.49,555.607,545.14,3934.94,401.95,517.961,4022.02,78.0416,476.257,4083.97,54.9092,470.457,3835.86,42.2703,212.978,3896.65,757.3,222.596,3968.84,552.195,252.645,3939.57,359.026,258.036,4021.51,80.0602,299.628,4084.03,60.5057,312.054,3838.27,47.2234
49,0,513.012,3874.28,1069.66,262.282,3883.42,1068.15,436.919,4069.35,1118.64,351.024,4071.85,1122.08,558.142,3870.39,770.337,558.95,3955.45,555.602,545.153,3934.94,401.97,517.981,4022.01,78.0424,476.271,4083.97,54.905,470.462,3835.86,42.2808,212.973,3896.64,757.298,222.579,3968.83,552.191,252.59,3939.61,359.061,258.105,4021.46,80.0734,299.613,4084.01,60.4791,312.031,3838.25,47.2233
