Trajectories
200
,,M5:LASI,,,M5:RASI,,,M5:LPSI,,,M5:RPSI,,,M5:LTHI,,,M5:LKNE,,,M5:LTIB,,,M5:LANK,,,M5:LHEE,,,M5:LTOE,,,M5:RTHI,,,M5:RKNE,,,M5:RTIB,,,M5:RANK,,,M5:RHEE,,,M5:RTOE,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
,,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm
1,0,472.033,3869.14,1070.53,221.138,3886.65,1070.69,403.122,4067.62,1116.04,316.684,4073.3,1120.34,519.652,3862.11,770.54,524.171,3944.96,555.694,512.249,3926.59,401.277,493.794,4024.76,79.2575,454.267,4088.13,55.1398,441.262,3839.88,42.5509,166.953,3900.6,759.605,176.557,3969.42,553.98,200.105,3941.63,359.708,198.718,4030.67,82.3651,241.385,4092.41,62.4101,246.132,3846.54,48.1405
2,0,472.018,3869.15,1070.52,221.128,3886.69,1070.69,403.106,4067.64,1116.05,316.664,4073.33,1120.34,519.631,3862.09,770.515,524.175,3944.97,555.685,512.252,3926.61,401.29,493.807,4024.78,79.2823,454.261,4088.15,55.1443,441.286,3839.85,42.5586,166.861,3900.64,759.539,176.544,3969.44,553.971,200.164,3941.63,359.716,198.825,4030.59,82.421,241.218,4092.37,62.3382,246.168,3846.56,48.1848
3,0,472,3869.17,1070.54,221.112,3886.71,1070.72,403.095,4067.65,1116.04,316.644,4073.35,1120.33,519.624,3862.13,770.509,524.18,3944.99,555.697,512.243,3926.62,401.284,493.791,4024.77,79.2836,454.246,4088.14,55.1466,441.279,3839.82,42.5379,166.853,3900.66,759.554,176.559,3969.43,553.98,200.108,3941.63,359.708,198.716,4030.69,82.3681,241.302,4092.43,62.376,246.132,3846.54,48.1575
4,0,471.987,3869.19,1070.52,221.094,3886.73,1070.7,403.073,4067.67,1116.04,316.631,4073.36,1120.34,519.602,3862.15,770.508,524.177,3945.02,555.707,512.264,3926.64,401.29,493.817,4024.79,79.28,454.266,4088.14,55.1536,441.271,3839.86,42.5215,166.828,3900.7,759.555,176.521,3969.46,553.98,200.123,3941.64,359.718,198.69,4030.7,82.3698,241.228,4092.39,62.3554,246.145,3846.55,48.1505
5,0,471.983,3869.19,1070.53,221.056,3886.72,1070.74,403.055,4067.69,1116.04,316.605,4073.38,1120.34,519.574,3862.19,770.572,524.182,3945.03,555.704,512.259,3926.66,401.296,493.794,4024.81,79.3008,454.279,4088.13,55.1287,441.254,3839.86,42.5364,166.804,3900.69,759.574,176.513,3969.49,553.991,200.11,3941.63,359.735,198.829,4030.6,82.4104,241.408,4092.43,62.4126,246.128,3846.57,48.1683
6,0,471.954,3869.23,1070.54,221.049,3886.76,1070.72,403.021,4067.73,1116.03,316.574,4073.41,1120.35,519.556,3862.21,770.577,524.153,3945.07,555.71,512.287,3926.7,401.305,493.787,4024.81,79.2819,454.259,4088.14,55.1442,441.277,3839.85,42.536,166.788,3900.7,759.602,176.503,3969.48,554.004,200.075,3941.68,359.728,198.711,4030.61,82.3397,241.388,4092.42,62.4092,246.206,3846.57,48.225
7,0,471.953,3869.25,1070.55,221.022,3886.78,1070.74,403.007,4067.73,1116.05,316.551,4073.42,1120.35,519.564,3862.22,770.561,524.177,3945.09,555.717,512.297,3926.73,401.305,493.787,4024.8,79.2756,454.3,4088.15,55.1269,441.247,3839.87,42.523,166.793,3900.67,759.617,176.482,3969.49,554.008,200.086,3941.68,359.741,198.696,4030.67,82.3718,240.398,4092.2,62.091,246.214,3846.57,48.2201
8,0,471.961,3869.27,1070.57,221.038,3886.78,1070.76,402.969,4067.77,1116.05,316.529,4073.44,1120.37,519.525,3862.26,770.604,524.162,3945.11,555.714,512.29,3926.76,401.33,493.777,4024.82,79.2981,454.286,4088.14,55.1384,441.28,3839.86,42.5488,166.759,3900.71,759.6,176.45,3969.5,554.022,200.081,3941.67,359.751,198.688,4030.69,82.3857,241.25,4092.45,62.3238,246.2,3846.57,48.2299
9,0,471.919,3869.33,1070.57,221.006,3886.8,1070.76,402.945,4067.79,1116.06,316.5,4073.46,1120.37,519.5,3862.3,770.643,524.151,3945.15,555.711,512.304,3926.78,401.321,493.805,4024.83,79.2857,454.275,4088.15,55.1235,441.313,3839.87,42.594,166.754,3900.69,759.629,176.442,3969.53,554.034,200.08,3941.69,359.743,198.697,4030.72,82.4261,240.581,4092.22,62.1945,246.148,3846.55,48.1718
10,0,471.915,3869.35,1070.57,220.985,3886.81,1070.76,402.923,4067.82,1116.05,316.469,4073.48,1120.38,519.502,3862.32,770.654,524.169,3945.16,555.729,512.317,3926.8,401.311,493.8,4024.84,79.301,454.295,4088.15,55.1173,441.288,3839.87,42.5698,166.779,3900.67,759.663,176.412,3969.54,554.02,200.058,3941.69,359.758,198.686,4030.65,82.3914,240.591,4092.2,62.1854,246.192,3846.58,48.2214
11,0,471.906,3869.36,1070.58,220.944,3886.85,1070.78,402.886,4067.85,1116.06,316.45,4073.5,1120.39,519.507,3862.31,770.604,524.16,3945.18,555.733,512.335,3926.8,401.339,493.776,4024.81,79.2893,454.29,4088.15,55.1163,441.265,3839.86,42.5589,166.72,3900.7,759.63,176.397,3969.54,554.031,200.031,3941.7,359.765,198.691,4030.7,82.3946,240.5,4092.21,62.1364,246.143,3846.57,48.1814
12,0,471.896,3869.4,1070.59,220.93,3886.83,1070.8,402.869,4067.88,1116.07,316.413,4073.53,1120.4,519.488,3862.35,770.653,524.14,3945.2,555.743,512.322,3926.79,401.33,493.791,4024.84,79.2794,454.279,4088.15,55.1269,441.271,3839.87,42.5623,166.731,3900.68,759.653,176.357,3969.57,554.039,200.011,3941.71,359.77,198.699,4030.66,82.3919,240.577,4092.21,62.1718,246.137,3846.57,48.1839
13,0,471.902,3869.44,1070.58,220.94,3886.87,1070.82,402.836,4067.92,1116.07,316.396,4073.54,1120.39,519.503,3862.39,770.647,524.137,3945.21,555.725,512.316,3926.82,401.323,493.805,4024.84,79.3018,454.312,4088.15,55.1185,441.286,3839.86,42.5786,166.695,3900.69,759.639,176.37,3969.54,554.031,200.067,3941.69,359.764,198.676,4030.71,82.4021,240.472,4092.21,62.1152,246.136,3846.57,48.1778
14,0,471.874,3869.48,1070.6,220.945,3886.89,1070.79,402.814,4067.94,1116.07,316.362,4073.57,1120.4,519.493,3862.41,770.662,524.128,3945.2,555.717,512.304,3926.81,401.318,493.811,4024.83,79.2847,454.311,4088.14,55.127,441.282,3839.86,42.5853,166.693,3900.7,759.653,176.352,3969.53,554.034,200.025,3941.69,359.769,198.686,4030.64,82.3808,240.573,4092.19,62.1786,246.148,3846.55,48.1825
15,0,471.826,3869.52,1070.6,220.91,3886.9,1070.79,402.787,4067.98,1116.07,316.331,4073.62,1120.39,519.502,3862.43,770.665,524.136,3945.21,555.738,512.283,3926.81,401.337,493.792,4024.83,79.26,454.268,4088.15,55.1234,441.269,3839.86,42.5506,166.685,3900.7,759.653,176.348,3969.52,554.041,200.032,3941.7,359.769,198.669,4030.68,82.3875,240.514,4092.11,62.1418,246.146,3846.58,48.172
16,0,471.861,3869.54,1070.61,220.901,3886.92,1070.81,402.764,4068.03,1116.07,316.32,4073.63,1120.4,519.502,3862.45,770.677,524.125,3945.21,555.734,512.282,3926.81,401.331,493.792,4024.81,79.288,454.306,4088.14,55.1339,441.265,3839.88,42.5671,166.668,3900.71,759.649,176.343,3969.53,554.044,200.026,3941.68,359.762,198.643,4030.7,82.3749,240.562,4092.19,62.1544,246.131,3846.57,48.1721
17,0,471.839,3869.57,1070.61,220.921,3886.96,1070.81,402.732,4068.06,1116.06,316.3,4073.66,1120.39,519.506,3862.47,770.703,524.115,3945.22,555.735,512.243,3926.83,401.331,493.814,4024.82,79.2605,454.304,4088.14,55.1122,441.269,3839.87,42.5515,166.642,3900.72,759.648,176.309,3969.52,554.014,200.011,3941.68,359.746,198.781,4030.62,82.4224,240.285,4092.03,62.1607,246.195,3846.59,48.222
18,0,471.819,3869.6,1070.62,220.927,3886.96,1070.79,402.712,4068.09,1116.06,316.278,4073.67,1120.39,519.52,3862.51,770.7,524.11,3945.24,555.753,512.243,3926.82,401.335,493.795,4024.81,79.273,454.283,4088.15,55.1212,441.276,3839.86,42.5626,166.669,3900.72,759.663,176.331,3969.47,554.025,200.031,3941.66,359.759,198.693,4030.68,82.3921,240.711,4092.22,62.2207,246.192,3846.58,48.2167
19,0,471.84,3869.65,1070.63,220.922,3887,1070.8,402.676,4068.15,1116.05,316.255,4073.7,1120.38,519.497,3862.53,770.7,524.098,3945.26,555.74,512.238,3926.82,401.344,493.807,4024.81,79.2831,454.288,4088.16,55.1283,441.283,3839.88,42.5697,166.651,3900.72,759.649,176.309,3969.47,554.019,200.005,3941.67,359.748,198.693,4030.65,82.3776,240.474,4092.19,62.1313,246.127,3846.59,48.1896
20,0,471.809,3869.68,1070.64,220.884,3887.04,1070.8,402.659,4068.18,1116.07,316.224,4073.75,1120.38,519.513,3862.55,770.711,524.121,3945.26,555.759,512.241,3926.82,401.346,493.8,4024.82,79.2837,454.291,4088.15,55.1115,441.276,3839.88,42.5606,166.634,3900.71,759.672,176.297,3969.46,554.025,200.04,3941.63,359.748,198.672,4030.65,82.3715,240.372,4092.05,62.1985,246.129,3846.57,48.1898
21,0,471.807,3869.72,1070.63,220.874,3887.06,1070.82,402.637,4068.21,1116.06,316.207,4073.76,1120.37,519.49,3862.57,770.709,524.072,3945.29,555.749,512.253,3926.84,401.333,493.788,4024.82,79.2782,454.296,4088.15,55.1306,441.272,3839.87,42.5489,166.638,3900.69,759.675,176.311,3969.45,554.032,200.026,3941.62,359.738,198.766,4030.61,82.4216,240.529,4092.19,62.1601,246.121,3846.58,48.1881
22,0,471.766,3869.78,1070.63,220.855,3887.06,1070.81,402.622,4068.24,1116.05,316.181,4073.79,1120.36,519.5,3862.6,770.72,524.1,3945.3,555.757,512.249,3926.84,401.341,493.782,4024.82,79.266,454.308,4088.16,55.1112,441.246,3839.88,42.5327,166.6,3900.73,759.668,176.289,3969.44,554.022,200.022,3941.61,359.742,198.694,4030.66,82.3905,240.471,4092.2,62.0987,246.111,3846.58,48.186
23,0,471.775,3869.79,1070.63,220.83,3887.14,1070.81,402.591,4068.29,1116.04,316.153,4073.83,1120.36,519.471,3862.62,770.736,524.083,3945.32,555.764,512.239,3926.86,401.344,493.793,4024.85,79.285,454.275,4088.15,55.1188,441.265,3839.87,42.5385,166.597,3900.71,759.662,176.287,3969.43,554.03,199.989,3941.62,359.725,198.683,4030.67,82.3837,240.237,4092.07,62.1746,246.142,3846.55,48.1967
24,0,471.748,3869.84,1070.66,220.856,3887.13,1070.79,402.573,4068.32,1116.04,316.115,4073.88,1120.34,519.449,3862.65,770.727,524.07,3945.33,555.76,512.261,3926.88,401.334,493.792,4024.83,79.2563,454.298,4088.15,55.1259,441.277,3839.86,42.5612,166.57,3900.71,759.665,176.287,3969.41,554.014,200.047,3941.59,359.744,198.689,4030.66,82.3757,240.542,4092.18,62.149,246.114,3846.6,48.1977
25,0,471.755,3869.88,1070.64,220.83,3887.23,1070.8,402.542,4068.36,1116.03,316.098,4073.91,1120.34,519.444,3862.67,770.735,524.078,3945.35,555.758,512.249,3926.91,401.335,493.789,4024.84,79.2725,454.274,4088.14,55.1157,441.27,3839.89,42.5594,166.572,3900.68,759.687,176.285,3969.4,554.031,200.044,3941.58,359.738,198.682,4030.62,82.3827,240.611,4092.2,62.2092,246.113,3846.6,48.1935
