Trajectories
200
,,M5:LASI,,,M5:RASI,,,M5:LPSI,,,M5:RPSI,,,M5:LTHI,,,M5:LKNE,,,M5:LTIB,,,M5:LANK,,,M5:LHEE,,,M5:LTOE,,,M5:RTHI,,,M5:RKNE,,,M5:RTIB,,,M5:RANK,,,M5:RHEE,,,M5:RTOE,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
,,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm
1,0,471.923,3867.7,1071.67,219.141,3871.46,1070.17,392.306,4061.73,1116,305.55,4062.68,1119.6,519.057,3860.45,772.405,520.811,3942.8,557.382,508.627,3921.85,403.298,488.884,4011.19,79.4265,449.186,4074.31,55.4782,437.699,3826.71,43.1647,168.806,3883.06,759.096,176.203,3954.97,553.198,203.762,3927.1,359.439,206.825,4013.18,81.1182,249.708,4075.38,61.3369,257.196,3829.51,48.393
2,0,471.871,3867.67,1071.68,219.252,3871.65,1069.99,392.281,4061.55,1116.01,305.49,4062.53,1119.58,519.055,3860.36,772.397,520.776,3942.74,557.377,508.641,3921.79,403.285,488.863,4011.18,79.4256,449.161,4074.31,55.4927,437.687,3826.7,43.1558,168.809,3882.89,759.065,176.155,3954.9,553.23,203.753,3927.05,359.413,206.855,4013.1,81.1003,249.619,4075.38,61.2859,257.209,3829.47,48.3822
3,0,471.891,3867.63,1071.64,219.156,3871.5,1070.05,392.238,4061.37,1116.01,305.443,4062.37,1119.57,519.059,3860.3,772.386,520.798,3942.65,557.372,508.634,3921.74,403.281,488.882,4011.17,79.4349,449.163,4074.32,55.4916,437.691,3826.69,43.1533,168.85,3882.74,759.062,176.228,3954.74,553.16,203.757,3926.99,359.386,206.813,4013.17,81.0877,249.502,4075.35,61.2098,257.184,3829.5,48.3638
4,0,471.944,3867.59,1071.61,219.208,3871.32,1070.03,392.198,4061.23,1116.01,305.399,4062.22,1119.56,519.043,3860.22,772.383,520.778,3942.59,557.395,508.628,3921.67,403.268,488.872,4011.18,79.4457,449.131,4074.31,55.4963,437.701,3826.71,43.1607,168.895,3882.57,759.041,176.232,3954.64,553.153,203.775,3926.92,359.381,206.856,4013.15,81.1206,249.52,4075.32,61.2227,257.221,3829.49,48.3813
5,0,471.968,3867.52,1071.61,219.285,3871.1,1069.95,392.155,4061.1,1116,305.351,4062.06,1119.54,519.031,3860.14,772.369,520.757,3942.51,557.373,508.617,3921.58,403.263,488.862,4011.2,79.4444,449.144,4074.32,55.486,437.673,3826.73,43.147,168.906,3882.39,759.035,176.223,3954.52,553.154,203.744,3926.87,359.365,206.825,4013.2,81.1203,249.654,4075.4,61.3014,257.22,3829.48,48.3715
6,0,471.97,3867.41,1071.58,219.269,3870.91,1069.94,392.101,4060.95,1115.99,305.313,4061.88,1119.51,519.046,3860.1,772.377,520.737,3942.44,557.382,508.593,3921.53,403.246,488.866,4011.19,79.444,449.132,4074.33,55.4887,437.676,3826.71,43.1754,168.896,3882.22,759.032,176.147,3954.45,553.2,203.733,3926.83,359.361,206.818,4013.13,81.0858,249.633,4075.4,61.2841,257.214,3829.53,48.3732
7,0,471.987,3867.39,1071.59,219.228,3870.76,1070.01,392.053,4060.81,1115.99,305.259,4061.75,1119.48,519.051,3860.02,772.386,520.707,3942.38,557.358,508.572,3921.47,403.234,488.845,4011.2,79.4521,449.122,4074.32,55.4891,437.685,3826.7,43.1504,168.912,3882.06,759.004,176.188,3954.31,553.158,203.729,3926.76,359.342,206.84,4013.09,81.0938,249.602,4075.36,61.2715,257.241,3829.48,48.3644
8,0,471.995,3867.28,1071.55,219.331,3870.51,1069.95,392.011,4060.71,1115.98,305.202,4061.61,1119.46,519.049,3859.95,772.376,520.692,3942.3,557.339,508.573,3921.38,403.205,488.826,4011.18,79.4399,449.12,4074.33,55.4902,437.665,3826.72,43.1632,168.936,3881.89,758.998,176.178,3954.19,553.134,203.754,3926.67,359.349,206.812,4013.11,81.0954,249.593,4075.4,61.2816,257.238,3829.49,48.3753
9,0,472.016,3867.21,1071.54,219.372,3870.31,1069.92,391.965,4060.59,1115.98,305.159,4061.47,1119.46,519.077,3859.86,772.377,520.683,3942.23,557.342,508.542,3921.32,403.207,488.825,4011.19,79.4356,449.104,4074.32,55.5057,437.659,3826.71,43.1458,168.928,3881.75,758.981,176.135,3954.09,553.173,203.733,3926.59,359.33,206.841,4013.13,81.1247,249.57,4075.38,61.256,257.227,3829.48,48.3449
