Trajectories
200
,,M6:LASI,,,M6:RASI,,,M6:LPSI,,,M6:RPSI,,,M6:LTHI,,,M6:LKNE,,,M6:LTIB,,,M6:LANK,,,M6:LHEE,,,M6:LTOE,,,M6:RTHI,,,M6:RKNE,,,M6:RTIB,,,M6:RANK,,,M6:RHEE,,,M6:RTOE,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
,,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm
1,0,502.384,3725.5,1111.87,239.669,3703.71,1105.72,395.993,3929.23,1176.27,313.982,3921.29,1178.5,550.308,3866.23,792.149,533.044,3863.25,560.056,552.098,3897.47,408.36,541.129,3921.57,84.1533,482.555,3980.32,63.5023,523.69,3740.66,44.6206,146.656,3847.55,850.75,167.287,3839.93,579.441,142.716,3905.98,406.852,160.643,3915.06,93.9831,206.997,3969.16,61.0384,217.136,3724.65,52.542
2,0,502.392,3725.69,1111.82,239.664,3703.69,1105.72,395.987,3929.23,1176.27,313.976,3921.31,1178.49,550.305,3866.25,792.148,533.039,3863.24,560.062,552.097,3897.46,408.356,541.15,3921.56,84.139,482.688,3980.21,63.4612,523.67,3740.66,44.6227,146.642,3847.56,850.746,167.289,3839.95,579.443,142.73,3905.94,406.843,160.66,3915,93.9635,207.015,3969.25,61.1058,217.128,3724.63,52.5518
3,0,501.466,3723.1,1113.04,238.834,3702.77,1106.44,395.969,3929.24,1176.27,313.958,3921.33,1178.48,550.298,3866.25,792.145,533.028,3863.24,560.063,552.086,3897.46,408.352,541.108,3921.6,84.1256,482.559,3980.32,63.4967,523.685,3740.64,44.6257,146.622,3847.53,850.735,167.264,3839.98,579.463,142.733,3905.96,406.844,160.661,3915.02,93.9565,207.199,3969.1,61.1587,215.789,3724.82,52.5301
4,0,501.502,3723.1,1113.02,238.872,3702.77,1106.41,395.981,3929.24,1176.28,313.969,3921.3,1178.5,550.297,3866.26,792.151,533.045,3863.24,560.059,552.086,3897.46,408.35,541.036,3921.64,84.0964,482.559,3980.32,63.4889,523.69,3740.59,44.6256,146.614,3847.53,850.745,167.286,3839.96,579.442,142.726,3905.97,406.847,160.634,3915.06,93.9838,207.012,3969.22,61.0902,215.849,3724.83,52.5536
5,0,501.466,3723.13,1113.03,238.814,3702.77,1106.41,395.961,3929.24,1176.28,313.954,3921.31,1178.5,550.294,3866.25,792.148,533.003,3863.23,560.043,552.06,3897.45,408.35,541.123,3921.57,84.1549,482.571,3980.3,63.4893,523.693,3740.64,44.6251,146.597,3847.55,850.749,167.27,3839.97,579.454,142.732,3905.96,406.851,160.64,3915.04,93.9664,207.056,3969.15,61.0802,215.864,3724.83,52.5388
6,0,501.385,3723.14,1113.01,238.885,3702.8,1106.37,395.956,3929.27,1176.29,313.94,3921.33,1178.51,550.296,3866.25,792.147,533.023,3863.25,560.054,552.074,3897.44,408.348,541.106,3921.58,84.0997,482.596,3980.29,63.4785,523.686,3740.71,44.634,146.587,3847.53,850.748,167.245,3840,579.462,142.751,3906,406.945,160.652,3915.05,93.9563,207.215,3969.1,61.1564,216.048,3724.77,52.6333
7,0,501.422,3723.12,1113.02,238.833,3702.81,1106.39,395.957,3929.26,1176.3,313.911,3921.34,1178.5,550.291,3866.24,792.145,532.992,3863.24,560.059,552.032,3897.45,408.347,541.077,3921.59,84.1394,482.592,3980.28,63.4815,523.693,3740.73,44.6179,146.486,3847.5,850.642,167.247,3840.01,579.477,142.896,3905.99,406.806,160.627,3915.06,93.9708,207.053,3969.21,61.1008,215.882,3724.8,52.5243
8,0,501.429,3723.12,1113.03,238.8,3702.81,1106.39,395.929,3929.26,1176.29,313.909,3921.35,1178.51,550.296,3866.23,792.15,532.991,3863.25,560.064,552.011,3897.44,408.329,541.017,3921.62,84.1129,482.593,3980.29,63.486,523.714,3740.74,44.6361,146.585,3847.51,850.747,167.246,3839.98,579.466,142.724,3906.01,406.872,160.613,3915.04,93.9604,207.067,3969.19,61.0957,215.842,3724.8,52.5068
9,0,501.366,3723.12,1113.03,238.795,3702.79,1106.4,395.935,3929.27,1176.3,313.903,3921.35,1178.5,550.302,3866.23,792.147,532.963,3863.25,560.055,551.999,3897.44,408.331,541.025,3921.65,84.094,482.593,3980.3,63.4941,523.699,3740.73,44.6249,146.487,3847.53,850.667,167.243,3840.02,579.474,142.713,3906.03,406.881,160.628,3915.06,93.9643,207.225,3969.1,61.1567,216.145,3724.73,52.6146
