Trajectories
200
,,M6:LASI,,,M6:RASI,,,M6:LPSI,,,M6:RPSI,,,M6:LTHI,,,M6:LKNE,,,M6:LTIB,,,M6:LANK,,,M6:LHEE,,,M6:LTOE,,,M6:RTHI,,,M6:RKNE,,,M6:RTIB,,,M6:RANK,,,M6:RHEE,,,M6:RTOE,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
,,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm
1,0,490.345,3707.49,1111.26,228.739,3685.41,1104.19,384.015,3912.74,1173.39,301.726,3904.47,1176.26,543.673,3856.67,790.117,526.745,3861.09,558.691,548.18,3896.91,408.288,543.007,3925.54,85.6759,485.813,3986.29,64.6849,525.156,3746.19,43.795,133.074,3832.69,849.393,151.871,3831.95,578.522,125.712,3900.34,407.278,141.075,3913.25,95.0524,186.994,3967.83,62.4574,190.634,3723.16,52.3224
2,0,490.381,3707.48,1111.27,228.702,3685.43,1104.19,384.007,3912.75,1173.38,301.743,3904.47,1176.28,543.668,3856.66,790.122,526.739,3861.09,558.697,548.18,3896.92,408.298,542.991,3925.52,85.6893,485.65,3986.34,64.5689,524.949,3746.12,43.7357,133.087,3832.7,849.41,151.876,3831.94,578.523,125.719,3900.36,407.294,141.451,3913.03,95.0617,186.979,3967.79,62.4247,190.603,3723.17,52.3091
3,0,490.383,3707.49,1111.26,228.736,3685.42,1104.19,384.023,3912.75,1173.39,301.743,3904.48,1176.28,543.672,3856.67,790.129,526.743,3861.08,558.685,548.493,3896.9,408.467,542.988,3925.55,85.6825,485.638,3986.34,64.5732,525.072,3746.11,43.7799,132.497,3832.62,849.311,151.876,3831.94,578.516,125.722,3900.38,407.292,141.348,3913.07,95.1053,186.962,3967.77,62.3971,189.415,3723.34,52.2604
4,0,490.387,3707.47,1111.26,228.72,3685.44,1104.17,384.022,3912.76,1173.39,301.741,3904.5,1176.26,543.672,3856.67,790.133,526.75,3861.08,558.699,548.215,3896.91,408.295,542.977,3925.56,85.6693,485.65,3986.34,64.5659,525.206,3746.19,43.8159,132.496,3832.58,849.292,151.878,3831.93,578.52,125.887,3900.36,407.22,141.105,3913.31,95.0696,186.987,3967.83,62.4504,189.443,3723.33,52.2636
5,0,490.344,3707.49,1111.3,228.709,3685.42,1104.19,384.025,3912.77,1173.39,301.732,3904.5,1176.26,543.695,3856.66,790.128,526.75,3861.09,558.701,548.228,3896.91,408.309,542.974,3925.57,85.6609,485.669,3986.37,64.595,525.022,3746.2,43.7643,132.51,3832.61,849.314,151.872,3831.92,578.515,125.721,3900.34,407.277,141.458,3913.02,95.0417,187.082,3967.91,62.4064,189.454,3723.29,52.2581
6,0,490.402,3707.46,1111.31,228.697,3685.42,1104.19,384.012,3912.79,1173.38,301.728,3904.52,1176.25,543.702,3856.66,790.13,526.736,3861.08,558.701,548.28,3896.9,408.325,542.984,3925.55,85.6892,485.661,3986.32,64.5703,525.092,3746.15,43.7771,132.514,3832.59,849.298,151.883,3831.91,578.528,125.746,3900.36,407.296,141.156,3913.3,95.0757,187.008,3967.81,62.4451,189.457,3723.33,52.2548
7,0,490.328,3707.51,1111.33,228.675,3685.41,1104.21,384.031,3912.79,1173.4,301.729,3904.52,1176.24,543.718,3856.67,790.126,526.732,3861.07,558.7,548.257,3896.9,408.301,542.99,3925.54,85.6843,485.671,3986.35,64.5861,525.137,3746.15,43.8185,132.51,3832.65,849.314,151.884,3831.92,578.528,125.887,3900.33,407.244,141.163,3913.28,95.0809,186.998,3967.75,62.3897,189.438,3723.32,52.2339
8,0,490.355,3707.49,1111.35,228.697,3685.43,1104.2,384.01,3912.81,1173.38,301.727,3904.54,1176.24,543.741,3856.67,790.127,526.732,3861.08,558.693,548.275,3896.9,408.299,542.93,3925.58,85.6513,485.673,3986.36,64.602,525.226,3746.17,43.8478,132.504,3832.65,849.305,151.865,3831.93,578.533,125.761,3900.34,407.292,141.461,3913.03,95.0518,187.032,3967.79,62.4409,189.472,3723.33,52.2591
9,0,490.374,3707.52,1111.36,228.706,3685.42,1104.2,384.01,3912.84,1173.38,301.718,3904.57,1176.23,543.765,3856.66,790.125,526.705,3861.06,558.684,548.319,3896.9,408.328,542.934,3925.6,85.6685,485.685,3986.35,64.5859,525.179,3746.18,43.8324,132.503,3832.63,849.3,151.891,3831.89,578.53,125.77,3900.31,407.29,141.418,3913.04,95.0731,187.023,3967.8,62.4314,189.423,3723.32,52.216
